id,width,height,x,y,area,terrain_type,group,is_special,click_interface,interface_desc,unlock_type,block_type,plot_restriction,ini_building,set_building,cond_type,cond_amount,cond_target,cost_type,cost_amount,cost_target,cond_desc,require_pve,waiting_time,prefab,prefab_group,power,extra_around,order,ini_building_1,set_building_1
6009,2,2,10,52,6,1,6008,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,65.0,0,1,6.4e+22,0,,999064,0,NUnlockTile_7009,A4_2,,,65005,,
6012,2,2,14,52,6,1,6008,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,65.0,0,1,6.4e+22,0,,999064,0,NUnlockTile_7012,A2_2,,,65005,,
6013,2,2,12,54,6,1,6008,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,116002;0;0;1,1,65.0,0,1,6.4e+22,0,,999064,0,NUnlockTile_7013,A3_2,,,65005,,116002;0;0;1
6014,2,2,16,54,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,65.0,0,1,6.4e+22,0,,301064,0,NUnlockTile_7014,,,,65006,,
6015,2,2,14,56,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,65.0,0,1,6.4e+22,0,,999064,0,NUnlockTile_7015,,,,65007,,
6010,2,2,8,54,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,66.0,0,1,1.1e+23,0,,999065,0,NUnlockTile_7010,,,,66008,,
6011,2,2,6,56,6,1,,1,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,60006;0;0;0,,1,66.0,0,1,1.1e+23,0,,999066,0,NUnlockTile_7011,,,,66009,60006;0;0;0,
6016,2,2,10,56,6,1,,0,0,Search carefully. We might find some lost reinforcements here.,2,1,,,,1,66.0,0,1,1.1e+23,0,,1,0,NUnlockTile_7016,,,,66010,,
6018,2,2,8,58,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,66.0,0,1,1.1e+23,0,,101065,0,NUnlockTile_7018,,,,66011,,
6020,2,2,4,58,6,1,,0,0,Please Attack and destroy it! Eliminate the annoying smog there; finally ridding us of this freaking Atmospheric Manipulator.,2,1,,,,1,67.0,0,1,2.2e+23,0,,1,0,NUnlockTile_7020,,,,67012,,
6021,2,2,6,60,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,67.0,0,1,2.2e+23,0,,301066,0,NUnlockTile_7021,,,,67013,,
6023,2,2,2,60,6,1,6023,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,2,43.0,329000,1,2.2e+23,0,,999066,0,NUnlockTile_7023,A1_1,,,67014,,
6024,2,2,4,62,6,1,6023,2,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,116003;0;0;1,,2,43.0,329000,1,2.2e+23,0,,999066,0,NUnlockTile_7024,A2_2,,,67014,116003;0;0;1,
6026,2,2,0,62,6,1,6023,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,2,43.0,329000,1,2.2e+23,0,,999066,0,NUnlockTile_7026,A4_2,,,67014,,
6027,2,2,2,64,6,1,6023,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,2,43.0,329000,1,2.2e+23,0,,999066,0,NUnlockTile_7027,A3_2,,,67014,,
6029,2,2,0,66,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,67.0,0,1,2.2e+23,0,,201066,0,NUnlockTile_7029,,,,67015,,
6017,2,2,12,58,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,68.0,0,1,4.5e+23,0,,301067,0,NUnlockTile_7017,,,,68016,,
6019,2,2,10,60,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,68.0,0,1,4.5e+23,0,,999067,0,NUnlockTile_7019,,,,68017,,
6022,2,2,8,62,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,68.0,0,1,4.5e+23,0,,999067,0,NUnlockTile_7022,,,,68018,,
6025,2,2,6,64,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,68.0,0,1,4.5e+23,0,,1,0,NUnlockTile_7025,,,,68019,,
6028,2,2,4,66,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,68.0,0,1,4.5e+23,0,,101067,0,NUnlockTile_7028,,,,68020,,
6033,2,2,12,62,6,1,6033,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,69.0,0,1,9.1e+23,0,,101068,0,NUnlockTile_7033,A1_1,,,69021,,
6034,2,2,10,64,6,1,6033,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,69.0,0,1,9.1e+23,0,,101068,0,NUnlockTile_7034,A4_2,,,69021,,
6043,2,2,12,66,6,1,6033,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,116004;0;0;1,1,69.0,0,1,9.1e+23,0,,101068,0,NUnlockTile_7043,A3_2,,,69021,,116004;0;0;1
6044,2,2,14,64,6,1,6033,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,69.0,0,1,9.1e+23,0,,101068,0,NUnlockTile_7044,A2_2,,,69021,,
6035,2,2,8,66,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,69.0,0,1,9.1e+23,0,,999068,0,NUnlockTile_7035,,,,69022,,
6042,2,2,10,68,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,69.0,0,1,9.1e+23,0,,999068,0,NUnlockTile_7042,,,,69023,,
6036,2,2,6,68,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,69.0,0,1,9.1e+23,0,,1,0,NUnlockTile_7036,,,,69024,,
6041,2,2,8,70,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,69.0,0,1,9.1e+23,0,,201068,0,NUnlockTile_7041,,,,69025,,
6030,2,2,2,68,6,1,6030,0,0,Search carefully. We might find some lost reinforcements here.,0,1,,,,1,70.0,0,1,1.7e+24,0,,999069,0,NUnlockTile_7030,A1_1,,,70026,,
6031,2,2,0,70,6,1,6030,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,70.0,0,1,1.7e+24,0,,999069,0,NUnlockTile_7031,A4_2,,,70026,,
6037,2,2,4,70,6,1,6030,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,116005;0;0;1,1,70.0,0,1,1.7e+24,0,,999069,0,NUnlockTile_7037,A2_2,,,70026,,116005;0;0;1
6038,2,2,2,72,6,1,6030,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,70.0,0,1,1.7e+24,0,,999069,0,NUnlockTile_7038,A3_2,,,70026,,
6040,2,2,6,72,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,70.0,0,1,1.7e+24,0,,101069,0,NUnlockTile_7040,,,,70027,,
6039,2,2,4,74,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,70.0,0,1,1.7e+24,0,,1,0,NUnlockTile_7039,,,,70028,,
6045,2,2,2,76,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,70.0,0,1,1.7e+24,0,,201069,0,NUnlockTile_7045,,,,70029,,
6054,2,2,18,64,6,1,6054,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,71.0,0,1,3.5e+24,0,,999070,0,NUnlockTile_7054,A4,,,71030,,
6053,2,2,16,66,6,1,6054,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,71.0,0,1,3.5e+24,0,,999070,0,NUnlockTile_7053,A1_3,,,71030,,
6052,2,2,14,68,6,1,,0,0,Search carefully. We might find some lost reinforcements here.,0,1,,,,1,71.0,0,1,3.5e+24,0,,999070,0,NUnlockTile_7052,,,,71031,,
6051,2,2,12,70,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,71.0,0,1,3.5e+24,0,,999070,0,NUnlockTile_7051,,,,71032,,
6050,2,2,10,72,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,71.0,0,1,3.5e+24,0,,101070,0,NUnlockTile_7050,,,,71033,,
6049,2,2,8,74,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,71.0,0,1,3.5e+24,0,,201070,0,NUnlockTile_7049,,,,71034,,
6048,2,2,6,76,6,1,6048,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,72.0,0,1,7.1e+24,0,,999071,0,NUnlockTile_7048,A1_1,,,72035,,
6046,2,2,4,78,6,1,6048,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,72.0,0,1,7.1e+24,0,,999071,0,NUnlockTile_7046,A4_2,,,72035,,
6058,2,2,8,78,6,1,6048,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,116006;0;0;1,1,72.0,0,1,7.1e+24,0,,999071,0,NUnlockTile_7058,A2_2,,,72035,,116006;0;0;1
6057,2,2,6,80,6,1,6048,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,72.0,0,1,7.1e+24,0,,999071,0,NUnlockTile_7057,A3_2,,,72035,,
6047,2,2,2,80,6,1,6047,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,72.0,0,1,7.1e+24,0,,101071,0,NUnlockTile_7047,A4,,,72036,,
6055,2,2,0,82,6,1,6047,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,72.0,0,1,7.1e+24,0,,101071,0,NUnlockTile_7055,A1_3,,,72036,,
6056,2,2,4,82,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,72.0,0,1,7.1e+24,0,,201071,0,NUnlockTile_7056,,,,72037,,
6063,2,2,18,68,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,73.0,0,1,1.2e+25,0,,301072,0,NUnlockTile_7063,,,,73038,,
6062,2,2,16,70,6,1,,0,0,Search carefully. We might find some lost reinforcements here.,2,1,,,,1,73.0,0,1,1.2e+25,0,,1,0,NUnlockTile_7062,,,,73039,,
6071,2,2,20,70,6,1,6071,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,73.0,0,1,1.2e+25,0,,999072,0,NUnlockTile_7071,A4,,,73040,,
6070,2,2,18,72,6,1,6071,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,73.0,0,1,1.2e+25,0,,999072,0,NUnlockTile_7070,A1_3,,,73040,,
6061,2,2,14,72,6,1,6061,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,73.0,0,1,1.2e+25,0,,999073,0,NUnlockTile_7061,A1_1,,,73041,,
6060,2,2,12,74,6,1,6061,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,73.0,0,1,1.2e+25,0,,999073,0,NUnlockTile_7060,A4_2,,,73041,,
6069,2,2,16,74,6,1,6061,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,73.0,0,1,1.2e+25,0,,999073,0,NUnlockTile_7069,A2_2,,,73041,,
6068,2,2,14,76,6,1,6061,2,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,116007;0;0;1,,1,73.0,0,1,1.2e+25,0,,999073,0,NUnlockTile_7068,A3_2,,,73041,116007;0;0;1,
6059,2,2,10,76,6,1,,0,0,The REAL Dark Legion treasure: General R&D; Gems and gold coins scattered all over the place.,0,1,,,,1,74.0,0,1,2.4e+25,0,,999073,0,NUnlockTile_7059,,,,74042,,
6067,2,2,12,78,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,74.0,0,1,2.4e+25,0,,999073,0,NUnlockTile_7067,,,,74043,,
6066,2,2,10,80,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,74.0,0,1,2.4e+25,0,,101073,0,NUnlockTile_7066,,,,74044,,
6064,2,2,8,82,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,74.0,0,1,2.4e+25,0,,101073,0,NUnlockTile_7064,,,,74045,,
6065,2,2,6,84,6,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,74.0,0,1,2.4e+25,0,,1,0,NUnlockTile_7065,,,,74046,,
7116,2,2,14,80,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,75.0,0,1,4.9e+25,0,,301074,0,NUnlockTile_8116,,,,75047,,
7115,2,2,12,82,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,75.0,0,1,4.9e+25,0,,999074,0,NUnlockTile_8115,,,,75048,,
7114,2,2,10,84,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,75.0,0,1,4.9e+25,0,,999074,0,NUnlockTile_8114,,,,75049,,
7113,2,2,8,86,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,75.0,0,1,4.9e+25,0,,1,0,NUnlockTile_8113,,,,75050,,
7083,2,2,6,88,7,1,7083,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,75.0,0,1,4.9e+25,0,,999074,0,NUnlockTile_8083,A1_3,,,75051,,
7087,2,2,2,88,7,1,7083,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,75.0,0,1,4.9e+25,0,,999074,0,NUnlockTile_8087,A1_2,,,75051,,
7084,2,2,4,90,7,1,7083,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,75.0,0,1,4.9e+25,0,,999074,0,NUnlockTile_8084,B3,,,75051,,
7085,2,2,2,92,7,1,7083,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,75.0,0,1,4.9e+25,0,,999074,0,NUnlockTile_8085,A4_1,,,75051,,
7097,2,2,12,86,7,1,,0,0,Search carefully. We might find some lost reinforcements here.,0,1,,,,1,76.0,0,1,1e+26,0,,999075,0,NUnlockTile_8097,,,,76052,,
7096,2,2,10,88,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,76.0,0,1,1e+26,0,,999075,0,NUnlockTile_8096,,,,76053,,
7091,2,2,8,90,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,76.0,0,1,1e+26,0,,101075,0,NUnlockTile_8091,,,,76054,,
7103,2,2,14,88,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,76.0,0,1,1e+26,0,,101075,0,NUnlockTile_8103,,,,76055,,
7098,2,2,16,90,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,76.0,0,1,1e+26,0,,1,0,NUnlockTile_8098,,,,76056,,
7095,2,2,12,90,7,1,7095,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,117001;0;0;1,1,76.0,0,1,1e+26,0,,999075,0,NUnlockTile_8095,A1_1,,,76057,,117001;0;0;1
7092,2,2,10,92,7,1,7095,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,76.0,0,1,1e+26,0,,999075,0,NUnlockTile_8092,A4_2,,,76057,,
7094,2,2,14,92,7,1,7095,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,76.0,0,1,1e+26,0,,999075,0,NUnlockTile_8094,A2_2,,,76057,,
7093,2,2,12,94,7,1,7095,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,76.0,0,1,1e+26,0,,999075,0,NUnlockTile_8093,A3_2,,,76057,,
7117,2,2,16,78,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,77.0,0,1,1.9e+26,0,,101076,0,NUnlockTile_8117,,,,77058,,
7107,2,2,18,80,7,1,,1,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,60007;0;0;0,,1,77.0,0,1,1.9e+26,0,,999077,0,NUnlockTile_8107,,,,77059,60007;0;0;0,
7108,2,2,20,82,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,77.0,0,1,1.9e+26,0,,301076,0,NUnlockTile_8108,,,,77060,,
7109,2,2,22,84,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,77.0,0,1,1.9e+26,0,,999076,0,NUnlockTile_8109,,,,77061,,
7100,2,2,20,86,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,77.0,0,1,1.9e+26,0,,1,0,NUnlockTile_8100,,,,77062,,
7105,2,2,16,82,7,1,7105,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,117002;0;0;1,1,77.0,0,1,1.9e+26,0,,999076,0,NUnlockTile_8105,A1_1,,,77063,,117002;0;0;1
7106,2,2,18,84,7,1,7105,0,0,Please Attack and destroy it! Eliminate the annoying smog there; finally ridding us of this freaking Atmospheric Manipulator.,0,1,,,,1,77.0,0,1,1.9e+26,0,,999076,0,NUnlockTile_8106,A2_2,,,77063,,
7102,2,2,14,84,7,1,7105,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,77.0,0,1,1.9e+26,0,,999076,0,NUnlockTile_8102,A4_2,,,77063,,
7104,2,2,16,86,7,1,7105,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,77.0,0,1,1.9e+26,0,,999076,0,NUnlockTile_8104,A3_2,,,77063,,
7062,2,2,24,86,7,1,7062,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,117003;0;0;1,1,78.0,0,1,3.8e+26,0,,301077,0,NUnlockTile_8062,A1_1,,,78064,,117003;0;0;1
7101,2,2,22,88,7,1,7062,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,1,3.8e+26,0,,301077,0,NUnlockTile_8101,A4_2,,,78064,,
7042,2,2,26,88,7,1,7062,0,0,Search carefully. We might find some lost reinforcements here.,0,1,,,,1,78.0,0,1,3.8e+26,0,,301077,0,NUnlockTile_8042,A2_2,,,78064,,
7041,2,2,24,90,7,1,7062,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,1,3.8e+26,0,,301077,0,NUnlockTile_8041,A3_2,,,78064,,
7119,2,2,20,74,7,1,7119,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,1,3.8e+26,0,,999077,0,NUnlockTile_8119,A1_1,,,78065,,
7118,2,2,18,76,7,1,7119,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,1,3.8e+26,0,,999077,0,NUnlockTile_8118,A4_2,,,78065,,
7112,2,2,22,76,7,1,7119,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,117004;0;0;1,1,78.0,0,1,3.8e+26,0,,999077,0,NUnlockTile_8112,A2_2,,,78065,,117004;0;0;1
7110,2,2,20,78,7,1,7119,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,1,3.8e+26,0,,999077,0,NUnlockTile_8110,A3_2,,,78065,,
7064,2,2,24,78,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,1,3.8e+26,0,,999077,0,NUnlockTile_8064,,,,78066,,
7111,2,2,22,80,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,1,3.8e+26,0,,999077,0,NUnlockTile_8111,,,,78067,,
7068,2,2,26,80,7,1,7068,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,1,3.8e+26,0,,999078,0,NUnlockTile_8068,A1_1,,,78068,,
7067,2,2,24,82,7,1,7068,2,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,117005;0;0;1,,1,78.0,0,1,3.8e+26,0,,999078,0,NUnlockTile_8067,A4_2,,,78068,117005;0;0;1,
7070,2,2,28,82,7,1,7068,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,1,3.8e+26,0,,999078,0,NUnlockTile_8070,A2_2,,,78068,,
7069,2,2,26,84,7,1,7068,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,1,3.8e+26,0,,999078,0,NUnlockTile_8069,A3_2,,,78068,,
7071,2,2,28,86,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,1,3.8e+26,0,,999077,0,NUnlockTile_8071,,,,78069,,
7044,2,2,30,88,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,1,3.8e+26,0,,999077,0,NUnlockTile_8044,,,,78070,,
7043,2,2,28,90,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,1,3.8e+26,0,,999077,0,NUnlockTile_8043,,,,78071,,
7046,2,2,34,88,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,78.0,0,1,3.8e+26,0,,1,0,NUnlockTile_8046,,,,78072,,
7073,2,2,32,82,7,1,7073,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,4,500.0,0,,201077,0,NUnlockTile_8073,A1_1,,,78073,,
7072,2,2,30,84,7,1,7073,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,117006;0;0;1,1,78.0,0,4,500.0,0,,201077,0,NUnlockTile_8072,A4_2,,,78073,,117006;0;0;1
7048,2,2,34,84,7,1,7073,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,4,500.0,0,,201077,0,NUnlockTile_8048,A2_2,,,78073,,
7045,2,2,32,86,7,1,7073,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,78.0,0,4,500.0,0,,201077,0,NUnlockTile_8045,A3_2,,,78073,,
7061,2,2,24,70,7,1,7061,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,79.0,0,1,7.8e+26,0,,999078,0,NUnlockTile_8061,A1_1,,,79073,,
7120,2,2,22,72,7,1,7061,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,79.0,0,1,7.8e+26,0,,999078,0,NUnlockTile_8120,A4_2,,,79073,,
7060,2,2,26,72,7,1,7061,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,117007;0;0;1,1,79.0,0,1,7.8e+26,0,,999078,0,NUnlockTile_8060,A2_2,,,79073,,117007;0;0;1
7063,2,2,24,74,7,1,7061,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,79.0,0,1,7.8e+26,0,,999078,0,NUnlockTile_8063,A3_2,,,79073,,
7066,2,2,28,74,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,79.0,0,1,7.8e+26,0,,301078,0,NUnlockTile_8066,,,,79074,,
7065,2,2,26,76,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,79.0,0,1,7.8e+26,0,,1,0,NUnlockTile_8065,,,,79075,,
7076,2,2,28,78,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,79.0,0,1,7.8e+26,0,,999078,0,NUnlockTile_8076,,,,79076,,
7075,2,2,30,80,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,79.0,0,1,7.8e+26,0,,999078,0,NUnlockTile_8075,,,,79077,,
7080,2,2,32,74,7,1,7080,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,117008;0;0;1,1,79.0,0,1,7.8e+26,0,,101078,0,NUnlockTile_8080,A1_1,,,79078,,117008;0;0;1
7077,2,2,30,76,7,1,7080,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,79.0,0,1,7.8e+26,0,,101078,0,NUnlockTile_8077,A4_2,,,79078,,
7079,2,2,34,76,7,1,7080,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,79.0,0,1,7.8e+26,0,,101078,0,NUnlockTile_8079,A2_2,,,79078,,
7078,2,2,32,78,7,1,7080,0,0,The REAL Dark Legion treasure: General R&D; Gems and gold coins scattered all over the place.,0,1,,,,1,79.0,0,1,7.8e+26,0,,101078,0,NUnlockTile_8078,A3_2,,,79078,,
7051,2,2,36,78,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,79.0,0,1,7.8e+26,0,,999078,0,NUnlockTile_8051,,,,79079,,
7074,2,2,34,80,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,79.0,0,1,7.8e+26,0,,999078,0,NUnlockTile_8074,,,,79080,,
7050,2,2,38,80,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,79.0,0,1,7.8e+26,0,,101078,0,NUnlockTile_8050,,,,79081,,
7049,2,2,36,82,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,79.0,0,1,7.8e+26,0,,101078,0,NUnlockTile_8049,,,,79082,,
7059,2,2,28,70,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,2,1,,,,1,79.0,0,1,7.8e+26,0,,1,0,NUnlockTile_8059,,,,79083,,
7058,2,2,30,72,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,79.0,0,1,7.8e+26,0,,301078,0,NUnlockTile_8058,,,,79084,,
7057,2,2,32,70,7,1,7057,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,3,190.0,0,1,1.6e+27,0,,999078,0,NUnlockTile_8057,A4_2,,,80085,,
7081,2,2,34,72,7,1,7057,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,3,190.0,0,1,1.6e+27,0,,999078,0,NUnlockTile_8081,A3_2,,,80085,,
7056,2,2,34,68,7,1,7057,0,0,Search carefully. We might find some lost reinforcements here.,0,1,,,,3,190.0,0,1,1.6e+27,0,,999078,0,NUnlockTile_8056,A1_1,,,80085,,
7082,2,2,36,70,7,1,7057,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,117009;0;0;1,3,190.0,0,1,1.6e+27,0,,999078,0,NUnlockTile_8082,A2_2,,,80085,,117009;0;0;1
7053,2,2,36,74,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,201079,0,NUnlockTile_8053,,,,80086,,
7052,2,2,38,76,7,1,,0,0,The island in front is looming in the distance. Get closer to see what is hidden in it.,0,1,,,,1,80.0,0,1,1.6e+27,0,,301079,0,NUnlockTile_8052,,,,80087,,
