id,group_id,level,ele_star,max_level,attr_num,buff_lu,buff_num_lu,buff_h,buff_num_h,buff_k,buff_num_k,name,desc_num,desc,desc_current_1,desc_current_2,desc_2,desc_current_2_1,desc_current_2_2,desc_3,desc_current_3_1,desc_current_3_2,item_id,item_num,coin,unlock_level,condition_science_id,condition_science,condition_science_Lv,icon,icon2,power
3000146,2,146,,310,42743000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,42743000,950000,,,,,,,99910012,1255,0.0,,1000146,1;3,140,icon_ElementScience3,bg_item_ElementScience3,34870
3000147,2,147,,310,43693000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,43693000,958000,,,,,,,99910012,1278,0.0,,1000147,1;3,140,icon_ElementScience3,bg_item_ElementScience3,35340
3000148,2,148,,310,44651000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,44651000,1044000,,,,,,,99910012,1280,0.0,,1000148,1;3,140,icon_ElementScience3,bg_item_ElementScience3,35810
3000149,2,149,,310,45695000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,45695000,1055000,,,,,,,99910012,1283,0.0,,1000149,1;3,140,icon_ElementScience3,bg_item_ElementScience3,36280
3000150,2,150,,310,46750000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,46750000,957000,,,,,,,99910012,1285,0.0,,1000150,1;3,140,icon_ElementScience3,bg_item_ElementScience3,36760
3000151,2,151,,310,47707000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,47707000,967000,,,,,,,99910012,1288,0.0,,1000151,1;3,150,icon_ElementScience3,bg_item_ElementScience3,37240
3000152,2,152,,310,48674000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,48674000,1054000,,,,,,,99910012,1290,0.0,,1000152,1;3,150,icon_ElementScience3,bg_item_ElementScience3,37730
3000153,2,153,,310,49728000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,49728000,1063000,,,,,,,99910012,1294,0.0,,1000153,1;3,150,icon_ElementScience3,bg_item_ElementScience3,38220
3000154,2,154,,310,50791000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,50791000,1159000,,,,,,,99910012,1296,0.0,,1000154,1;3,150,icon_ElementScience3,bg_item_ElementScience3,38710
3000155,2,155,,310,51950000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,51950000,1170000,,,,,,,99910012,1319,0.0,,1000155,1;3,150,icon_ElementScience3,bg_item_ElementScience3,39210
3000156,2,156,,310,53120000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,53120000,1275000,,,,,,,99910012,1322,0.0,,1000156,1;3,150,icon_ElementScience3,bg_item_ElementScience3,39710
3000157,2,157,,310,54395000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,54395000,1287000,,,,,,,99910012,1345,0.0,,1000157,1;3,150,icon_ElementScience3,bg_item_ElementScience3,40210
3000158,2,158,,310,55682000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,55682000,1402000,,,,,,,99910012,1349,0.0,,1000158,1;3,150,icon_ElementScience3,bg_item_ElementScience3,40720
3000159,2,159,,310,57084000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,57084000,1416000,,,,,,,99910012,1352,0.0,,1000159,1;3,150,icon_ElementScience3,bg_item_ElementScience3,41230
3000160,2,160,,310,58500000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,58500000,855000,,,,,,,99910012,1356,0.0,,1000160,1;3,150,icon_ElementScience3,bg_item_ElementScience3,41750
3000161,2,161,,310,59355000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,59355000,864000,,,,,,,99910012,1360,0.0,,1000161,1;3,160,icon_ElementScience3,bg_item_ElementScience3,42270
3000162,2,162,,310,60219000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,60219000,942000,,,,,,,99910012,1361,0.0,,1000162,1;3,160,icon_ElementScience3,bg_item_ElementScience3,42790
3000163,2,163,,310,61161000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,61161000,950000,,,,,,,99910012,1374,0.0,,1000163,1;3,160,icon_ElementScience3,bg_item_ElementScience3,43320
3000164,2,164,,310,62111000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,62111000,1036000,,,,,,,99910012,1375,0.0,,1000164,1;3,160,icon_ElementScience3,bg_item_ElementScience3,43850
3000165,2,165,,310,63147000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,63147000,1045000,,,,,,,99910012,1387,0.0,,1000165,1;3,160,icon_ElementScience3,bg_item_ElementScience3,44390
3000166,2,166,,310,64192000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,64192000,1139000,,,,,,,99910012,1388,0.0,,1000166,1;3,160,icon_ElementScience3,bg_item_ElementScience3,44930
3000167,2,167,,310,65331000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,65331000,1150000,,,,,,,99910012,1402,0.0,,1000167,1;3,160,icon_ElementScience3,bg_item_ElementScience3,45470
3000168,2,168,,310,66481000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,66481000,1253000,,,,,,,99910012,1403,0.0,,1000168,1;3,160,icon_ElementScience3,bg_item_ElementScience3,46020
3000169,2,169,,310,67734000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,67734000,1266000,,,,,,,99910012,1415,0.0,,1000169,1;3,160,icon_ElementScience3,bg_item_ElementScience3,46570
3000170,2,170,,310,69000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,69000000,1151000,,,,,,,99910012,1416,0.0,,1000170,1;3,160,icon_ElementScience3,bg_item_ElementScience3,47130
3000171,2,171,,310,70151000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,70151000,1162000,,,,,,,99910012,1426,0.0,,1000171,1;3,170,icon_ElementScience3,bg_item_ElementScience3,47690
3000172,2,172,,310,71313000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,71313000,1267000,,,,,,,99910012,1427,0.0,,1000172,1;3,170,icon_ElementScience3,bg_item_ElementScience3,48250
3000173,2,173,,310,72580000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,72580000,1278000,,,,,,,99910012,1440,0.0,,1000173,1;3,170,icon_ElementScience3,bg_item_ElementScience3,48820
3000174,2,174,,310,73858000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,73858000,1393000,,,,,,,99910012,1441,0.0,,1000174,1;3,170,icon_ElementScience3,bg_item_ElementScience3,49390
3000175,2,175,,310,75251000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,75251000,1407000,,,,,,,99910012,1454,0.0,,1000175,1;3,170,icon_ElementScience3,bg_item_ElementScience3,49970
3000176,2,176,,310,76658000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,76658000,1532000,,,,,,,99910012,1456,0.0,,1000176,1;3,170,icon_ElementScience3,bg_item_ElementScience3,50550
3000177,2,177,,310,78190000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,78190000,1547000,,,,,,,99910012,1469,0.0,,1000177,1;3,170,icon_ElementScience3,bg_item_ElementScience3,51140
3000178,2,178,,310,79737000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,79737000,1686000,,,,,,,99910012,1470,0.0,,1000178,1;3,170,icon_ElementScience3,bg_item_ElementScience3,51730
3000179,2,179,,310,81423000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,81423000,1702000,,,,,,,99910012,1483,0.0,,1000179,1;3,170,icon_ElementScience3,bg_item_ElementScience3,52320
3000180,2,180,,310,83125000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,83125000,1412000,,,,,,,99910012,1484,0.0,,1000180,1;3,170,icon_ElementScience3,bg_item_ElementScience3,52920
3000181,2,181,,310,84537000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,84537000,1425000,,,,,,,99910012,1848,1.97722934574636e+18,,1000181,1;3,180,icon_ElementScience3,bg_item_ElementScience4,53520
3000182,2,182,,310,85962000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,85962000,1554000,,,,,,,99910012,1849,1.97889368021247e+18,,1000182,1;3,180,icon_ElementScience3,bg_item_ElementScience4,54130
3000183,2,183,,310,87516000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,87516000,1568000,,,,,,,99910012,1866,1.99720135933975e+18,,1000183,1;3,180,icon_ElementScience3,bg_item_ElementScience4,54740
3000184,2,184,,310,89084000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,89084000,1709000,,,,,,,99910012,1868,1.99886569380587e+18,,1000184,1;3,180,icon_ElementScience3,bg_item_ElementScience4,55350
3000185,2,185,,310,90793000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,90793000,1725000,,,,,,,99910012,1885,2.01717337293315e+18,,1000185,1;3,180,icon_ElementScience3,bg_item_ElementScience4,55970
3000186,2,186,,310,92518000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,92518000,1879000,,,,,,,99910012,1886,2.01883770739927e+18,,1000186,1;3,180,icon_ElementScience3,bg_item_ElementScience4,56590
3000187,2,187,,310,94397000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,94397000,1898000,,,,,,,99910012,1903,2.03714538652655e+18,,1000187,1;3,180,icon_ElementScience3,bg_item_ElementScience4,57220
3000188,2,188,,310,96295000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,96295000,2067000,,,,,,,99910012,1906,2.03880972099267e+18,,1000188,1;3,180,icon_ElementScience3,bg_item_ElementScience4,57850
3000189,2,189,,310,98362000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,98362000,1638000,,,,,,,99910012,1922,2.05711740011995e+18,,1000189,1;3,180,icon_ElementScience3,bg_item_ElementScience4,58490
3000190,2,190,,310,100000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,100000000,2000000,,,,,,,99910012,1925,2.05878173458606e+18,,1000190,1;3,180,icon_ElementScience3,bg_item_ElementScience4,59130
3000191,2,191,,310,102000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,102000000,1000000,,,,,,,99910012,1928,3.69970719890241e+18,,1000191,1;3,190,icon_ElementScience3,bg_item_ElementScience4,59770
3000192,2,192,,310,103000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,103000000,2000000,,,,,,,99910012,1931,3.70210960617442e+18,,1000192,1;3,190,icon_ElementScience3,bg_item_ElementScience4,60420
3000193,2,193,,310,105000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,105000000,2000000,,,,,,,99910012,1949,3.73574330798263e+18,,1000193,1;3,190,icon_ElementScience3,bg_item_ElementScience4,61070
3000194,2,194,,310,107000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,107000000,2000000,,,,,,,99910012,1950,3.74054812252665e+18,,1000194,1;3,190,icon_ElementScience3,bg_item_ElementScience4,61730
3000195,2,195,,310,109000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,109000000,2000000,,,,,,,99910012,1968,3.77418182433486e+18,,1000195,1;3,190,icon_ElementScience3,bg_item_ElementScience4,62390
3000196,2,196,,310,111000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,111000000,2000000,,,,,,,99910012,1969,3.77658423160687e+18,,1000196,1;3,190,icon_ElementScience3,bg_item_ElementScience4,63060
3000197,2,197,,310,113000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,113000000,2000000,,,,,,,99910012,1987,3.81021793341508e+18,,1000197,1;3,190,icon_ElementScience3,bg_item_ElementScience4,63730
3000198,2,198,,310,115000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,115000000,2000000,,,,,,,99910012,1990,3.81502274795911e+18,,1000198,1;3,190,icon_ElementScience3,bg_item_ElementScience4,64410
3000199,2,199,,310,117000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,117000000,3000000,,,,,,,99910012,2008,3.84865644976731e+18,,1000199,1;3,190,icon_ElementScience3,bg_item_ElementScience4,65090
3000200,2,200,,310,120000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,120000000,1000000,,,,,,,99910012,2009,3.85346126431134e+18,,1000200,1;3,190,icon_ElementScience3,bg_item_ElementScience4,65770
3000201,2,201,,310,121000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,121000000,2000000,,,,,,,99910012,2010,8.76087616815132e+18,,1000201,1;3,200,icon_ElementScience3,bg_item_ElementScience4,66460
3000202,2,202,,310,123000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,123000000,2000000,,,,,,,99910012,2012,8.77177956101771e+18,,1000202,1;3,200,icon_ElementScience3,bg_item_ElementScience4,67150
3000203,2,203,,310,125000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,125000000,1000000,,,,,,,99910012,2030,8.8535550075157e+18,,1000203,1;3,200,icon_ElementScience3,bg_item_ElementScience4,67850
3000204,2,204,,310,126000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,126000000,2000000,,,,,,,99910012,2033,8.8590067039489e+18,,1000204,1;3,200,icon_ElementScience3,bg_item_ElementScience4,68550
3000205,2,205,,310,128000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,128000000,2000000,,,,,,,99910012,2051,8.94078215044689e+18,,1000205,1;3,200,icon_ElementScience3,bg_item_ElementScience4,69260
3000206,2,206,,310,130000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,130000000,3000000,,,,,,,99910012,2053,8.94623384688009e+18,,1000206,1;3,200,icon_ElementScience3,bg_item_ElementScience4,69970
3000207,2,207,,310,133000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,133000000,2000000,,,,,,,99910012,2071,9.02800929337808e+18,,1000207,1;3,200,icon_ElementScience3,bg_item_ElementScience4,70690
3000208,2,208,,310,135000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,135000000,2000000,,,,,,,99910012,2074,9.03891268624448e+18,,1000208,1;3,200,icon_ElementScience3,bg_item_ElementScience4,71410
3000209,2,209,,310,137000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,137000000,3000000,,,,,,,99910012,2076,9.12068813274247e+18,,1000209,1;3,200,icon_ElementScience3,bg_item_ElementScience4,72140
3000210,2,210,,310,140000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,140000000,2000000,,,,,,,99910012,2078,9.12613982917567e+18,,1000210,1;3,200,icon_ElementScience3,bg_item_ElementScience4,72870
3000211,2,211,,310,142000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,142000000,2000000,,,,,,,99910012,2081,1.69844837057657e+19,,1000211,1;3,210,icon_ElementScience3,bg_item_ElementScience4,73600
3000212,2,212,,310,144000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,144000000,2000000,,,,,,,99910012,2083,1.70047636863099e+19,,1000212,1;3,210,icon_ElementScience3,bg_item_ElementScience4,74340
3000213,2,213,,310,146000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,146000000,2000000,,,,,,,99910012,2086,1.71568635403914e+19,,1000213,1;3,210,icon_ElementScience3,bg_item_ElementScience4,75080
3000214,2,214,,310,148000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,148000000,3000000,,,,,,,99910012,2114,1.71771435209356e+19,,1000214,1;3,210,icon_ElementScience3,bg_item_ElementScience4,75830
3000215,2,215,,310,151000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,151000000,2000000,,,,,,,99910012,2134,1.73292433750171e+19,,1000215,1;3,210,icon_ElementScience3,bg_item_ElementScience4,76580
3000216,2,216,,310,153000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,153000000,3000000,,,,,,,99910012,2136,1.73495233555613e+19,,1000216,1;3,210,icon_ElementScience3,bg_item_ElementScience4,77340
3000217,2,217,,310,156000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,156000000,3000000,,,,,,,99910012,2155,1.75016232096428e+19,,1000217,1;3,210,icon_ElementScience3,bg_item_ElementScience4,78100
3000218,2,218,,310,159000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,159000000,2000000,,,,,,,99910012,2156,1.7521903190187e+19,,1000218,1;3,210,icon_ElementScience3,bg_item_ElementScience4,78870
3000219,2,219,,310,161000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,161000000,4000000,,,,,,,99910012,2177,1.75421831707311e+19,,1000219,1;3,210,icon_ElementScience3,bg_item_ElementScience4,79640
3000220,2,220,,310,165000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,165000000,2000000,,,,,,,99910012,2178,1.75624631512753e+19,,1000220,1;3,210,icon_ElementScience3,bg_item_ElementScience4,80420
3000221,2,221,,310,167000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,167000000,2000000,,,,,,,99910012,2179,4.17821544223791e+19,,1000221,1;3,220,icon_ElementScience3,bg_item_ElementScience4,81200
3000222,2,222,,310,169000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,169000000,2000000,,,,,,,99910012,2180,4.18303460653115e+19,,1000222,1;3,220,icon_ElementScience3,bg_item_ElementScience4,81990
3000223,2,223,,310,171000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,171000000,3000000,,,,,,,99910012,2195,4.18785377082439e+19,,1000223,1;3,220,icon_ElementScience3,bg_item_ElementScience4,82780
3000224,2,224,,310,174000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,174000000,3000000,,,,,,,99910012,2196,4.24568374234325e+19,,1000224,1;3,220,icon_ElementScience3,bg_item_ElementScience4,83580
3000225,2,225,,310,177000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,177000000,2000000,,,,,,,99910012,2216,4.28423705668916e+19,,1000225,1;3,220,icon_ElementScience3,bg_item_ElementScience4,84380
3000226,2,226,,310,179000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,179000000,3000000,,,,,,,99910012,2219,4.2890562209824e+19,,1000226,1;3,220,icon_ElementScience3,bg_item_ElementScience4,85190
3000227,2,227,,310,182000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,182000000,3000000,,,,,,,99910012,2238,4.32760953532831e+19,,1000227,1;3,220,icon_ElementScience3,bg_item_ElementScience4,86000
3000228,2,228,,310,185000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,185000000,4000000,,,,,,,99910012,2240,4.33001911747493e+19,,1000228,1;3,220,icon_ElementScience3,bg_item_ElementScience4,86820
3000229,2,229,,310,189000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,189000000,3000000,,,,,,,99910012,2261,4.37098201396746e+19,,1000229,1;3,220,icon_ElementScience3,bg_item_ElementScience4,87640
3000230,2,230,,310,192000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,192000000,3000000,,,,,,,99910012,2263,4.37339159611408e+19,,1000230,1;3,220,icon_ElementScience3,bg_item_ElementScience4,88460
3000231,2,231,,310,195000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,195000000,2000000,,,,,,,99910012,2550,8.58227176777445e+19,,1000231,1;3,230,icon_ElementScience3,bg_item_ElementScience4,89290
3000232,2,232,,310,197000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,197000000,3000000,,,,,,,99910012,2554,8.58699768835142e+19,,1000232,1;3,230,icon_ElementScience3,bg_item_ElementScience4,90120
3000233,2,233,,310,200000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,200000000,3000000,,,,,,,99910012,2576,8.64370873527504e+19,,1000233,1;3,230,icon_ElementScience3,bg_item_ElementScience4,90960
3000234,2,234,,310,203000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,203000000,3000000,,,,,,,99910012,2579,8.64843465585201e+19,,1000234,1;3,230,icon_ElementScience3,bg_item_ElementScience4,91800
3000235,2,235,,310,206000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,206000000,4000000,,,,,,,99910012,2602,8.72877530566047e+19,,1000235,1;3,230,icon_ElementScience3,bg_item_ElementScience4,92650
3000236,2,236,,310,210000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,210000000,3000000,,,,,,,99910012,2604,8.73822714681441e+19,,1000236,1;3,230,icon_ElementScience3,bg_item_ElementScience4,93500
3000237,2,237,,310,213000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,213000000,4000000,,,,,,,99910012,2628,8.8138418760459e+19,,1000237,1;3,230,icon_ElementScience3,bg_item_ElementScience4,94360
3000238,2,238,,310,217000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,217000000,4000000,,,,,,,99910012,2630,8.82329371719984e+19,,1000238,1;3,230,icon_ElementScience3,bg_item_ElementScience4,95220
3000239,2,239,,310,221000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,221000000,4000000,,,,,,,99910012,2654,8.9036343670083e+19,,1000239,1;3,230,icon_ElementScience3,bg_item_ElementScience4,96090
3000240,2,240,,310,225000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,225000000,3000000,,,,,,,99910012,2657,8.91308620816224e+19,,1000240,1;3,230,icon_ElementScience3,bg_item_ElementScience4,96960
3000241,2,241,,310,228000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,228000000,3000000,,,,,,,99910012,2659,2.02816495879989e+20,,1000241,1;3,240,icon_ElementScience3,bg_item_ElementScience5,97840
3000242,2,242,,310,231000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,231000000,3000000,,,,,,,99910012,2662,2.03102825050643e+20,,1000242,1;3,240,icon_ElementScience3,bg_item_ElementScience5,98720
3000243,2,243,,310,234000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,234000000,3000000,,,,,,,99910012,2669,2.04916243131452e+20,,1000243,1;3,240,icon_ElementScience3,bg_item_ElementScience5,99610
3000244,2,244,,310,237000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,237000000,4000000,,,,,,,99910012,2671,2.05107129245222e+20,,1000244,1;3,240,icon_ElementScience3,bg_item_ElementScience5,100500
3000245,2,245,,310,241000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,241000000,4000000,,,,,,,99910012,2695,2.06920547326031e+20,,1000245,1;3,240,icon_ElementScience3,bg_item_ElementScience5,101400
3000246,2,246,,310,245000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,245000000,4000000,,,,,,,99910012,2699,2.071114334398e+20,,1000246,1;3,240,icon_ElementScience3,bg_item_ElementScience5,102300
3000247,2,247,,310,249000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,249000000,4000000,,,,,,,99910012,2723,2.09020294577494e+20,,1000247,1;3,240,icon_ElementScience3,bg_item_ElementScience5,103210
3000248,2,248,,310,253000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,253000000,4000000,,,,,,,99910012,2725,2.09211180691264e+20,,1000248,1;3,240,icon_ElementScience3,bg_item_ElementScience5,104120
3000249,2,249,,310,257000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,257000000,5000000,,,,,,,99910012,2749,2.11120041828958e+20,,1000249,1;3,240,icon_ElementScience3,bg_item_ElementScience5,105040
3000250,2,250,,310,262000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,262000000,3000000,,,,,,,99910012,2753,2.11310927942727e+20,,1000250,1;3,240,icon_ElementScience3,bg_item_ElementScience5,105970
3000251,2,251,,310,265000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,265000000,3000000,,,,,,,99910012,2756,4.16389379345796e+20,,1000251,1;3,250,icon_ElementScience3,bg_item_ElementScience5,106900
3000252,2,252,,310,268000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,268000000,4000000,,,,,,,99910012,2760,4.16765182034736e+20,,1000252,1;3,250,icon_ElementScience3,bg_item_ElementScience5,107840
3000253,2,253,,310,272000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,272000000,3000000,,,,,,,99910012,2764,4.17892590101557e+20,,1000253,1;3,250,icon_ElementScience3,bg_item_ElementScience5,108780
3000254,2,254,,310,275000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,275000000,4000000,,,,,,,99910012,2765,4.18268392790497e+20,,1000254,1;3,250,icon_ElementScience3,bg_item_ElementScience5,109730
3000255,2,255,,310,279000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,279000000,3000000,,,,,,,99910012,2789,4.220264196799e+20,,1000255,1;3,250,icon_ElementScience3,bg_item_ElementScience5,110680
3000256,2,256,,310,282000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,282000000,4000000,,,,,,,99910012,2792,4.2259012371331e+20,,1000256,1;3,250,icon_ElementScience3,bg_item_ElementScience5,111640
3000257,2,257,,310,286000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,286000000,5000000,,,,,,,99910012,2818,4.26348150602713e+20,,1000257,1;3,250,icon_ElementScience3,bg_item_ElementScience5,112600
3000258,2,258,,310,291000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,291000000,4000000,,,,,,,99910012,2820,4.26723953291653e+20,,1000258,1;3,250,icon_ElementScience3,bg_item_ElementScience5,113570
3000259,2,259,,310,295000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,295000000,5000000,,,,,,,99910012,2845,4.30481980181056e+20,,1000259,1;3,250,icon_ElementScience3,bg_item_ElementScience5,114540
3000260,2,260,,310,300000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,300000000,4000000,,,,,,,99910012,2849,4.31045684214466e+20,,1000260,1;3,250,icon_ElementScience3,bg_item_ElementScience5,115520
3000261,2,261,,310,304000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,304000000,4000000,,,,,,,99910012,2852,9.87833297545067e+20,,1000261,1;3,260,icon_ElementScience3,bg_item_ElementScience5,116500
3000262,2,262,,310,308000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,308000000,4000000,,,,,,,99910012,2856,9.89123458577995e+20,,1000262,1;3,260,icon_ElementScience3,bg_item_ElementScience5,117490
3000263,2,263,,310,312000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,312000000,5000000,,,,,,,99910012,2860,9.90413619610923e+20,,1000263,1;3,260,icon_ElementScience3,bg_item_ElementScience5,118480
3000264,2,264,,310,317000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,317000000,5000000,,,,,,,99910012,2863,9.90843673288565e+20,,1000264,1;3,260,icon_ElementScience3,bg_item_ElementScience5,119480
3000265,2,265,,310,322000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,322000000,5000000,,,,,,,99910012,2884,9.99444746841418e+20,,1000265,1;3,260,icon_ElementScience3,bg_item_ElementScience5,120480
3000266,2,266,,310,327000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,327000000,5000000,,,,,,,99910012,2886,1.00073490787435e+21,,1000266,1;3,260,icon_ElementScience3,bg_item_ElementScience5,121490
3000267,2,267,,310,332000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,332000000,6000000,,,,,,,99910012,2912,1.00976603510484e+21,,1000267,1;3,260,icon_ElementScience3,bg_item_ElementScience5,122500
3000268,2,268,,310,338000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,338000000,5000000,,,,,,,99910012,2915,1.01062614246013e+21,,1000268,1;3,260,icon_ElementScience3,bg_item_ElementScience5,123520
3000269,2,269,,310,343000000.0,,,,,,,Piercing (Basic),1,ATK of Piercing increase,343000000,7000000,,,,,,,99910012,2941,1.01965726969062e+21,,1000269,1;3,260,icon_ElementScience3,bg_item_ElementScience5,124550
