6058,66,,39200450|15,,9016815,30,,
6059,66,,39200450|20,,9016816,1,,
6060,66,,39200450|20,,9016817,1,,
6061,66,,39200450|20,,9016818,1,,
6065,66,,39200450|9,,6021283,10,,
6066,66,,39200450|2,,6021284,100,,
6067,66,,39200450|1,,6021285,300,,
6062,66,,39200450|2,,9016819,150,,
6063,66,,39200450|1,,9016820,150,,
6064,66,,39200450|1,,9016821,75,,
6068,138,,2010096|100,,392002551,1,,
6069,138,,2010096|50,,9014302,3,,
6070,138,,2010096|35,,9014303,3,,
6071,138,,2010096|30,,9014304,20,,
6072,138,,2010096|15,,9014305,20,,
6073,138,,2010096|15,,9014306,20,,
6074,138,,2010096|4,,9014307,50,,
6075,138,,2010096|2,,9014308,999,,
6076,139,,111924|3000,,6121017,1,,
6077,139,,111924|500,,6121022,1,,
6078,139,,111924|1400,,6121048,1,,
6079,139,,111924|400,,6121049,1,,
6080,139,,111924|15,,6121050,30,,
6081,139,,111924|100,,6121018,3,,
6082,139,,111924|100,,6121019,3,,
6083,139,,111924|10,,6121009,50,,
6084,139,,111924|20,,6121007,50,,
6085,139,,111924|800,,6121051,1,,
6086,139,,111924|20,,6121052,100,,
6087,139,,111924|160,,6121053,5,,
6088,139,,111924|16,,6121054,100,,
6089,139,,111924|90,,6121055,5,,
6090,139,,111924|9,,6121056,100,,
6091,139,,111924|12,,6121038,50,,
6092,139,,111924|8,,6121044,100,,
6093,139,,111924|30,,6121057,10,,
6094,139,,111924|3,,6121046,500,,
6095,139,,111924|540,,6121006,3,,
6096,139,,111924|5,,6121008,500,,
6097,139,,111924|200,,6121047,10,,
6098,139,,111924|10,,6121014,200,,
6099,139,,111924|10,,6121058,200,,
6100,139,,111924|10,,6121015,100,,
6101,140,,111924|1400,,6121048,1,,
6102,140,,111924|400,,6121049,1,,
6103,140,,111924|15,,6121050,30,,
6104,140,,111924|100,,6121018,3,,
6105,140,,111924|100,,6121019,3,,
6106,140,,111924|10,,6121009,50,,
6107,140,,111924|20,,6121007,50,,
6108,140,,111924|800,,6121051,1,,
6109,140,,111924|20,,6121052,100,,
6110,140,,111924|160,,6121053,5,,
6111,140,,111924|16,,6121054,100,,
6112,140,,111924|90,,6121055,5,,
6113,140,,111924|9,,6121056,100,,
6114,140,,111924|12,,6121038,50,,
6115,140,,111924|8,,6121044,100,,
6116,140,,111924|30,,6121057,10,,
6117,140,,111924|3,,6121046,500,,
6118,140,,111924|540,,6121006,3,,
6119,140,,111924|5,,6121008,500,,
6120,140,,111924|200,,6121047,10,,
6121,140,,111924|10,,6121014,200,,
6122,140,,111924|10,,6121058,200,,
6123,140,,111924|10,,6121015,100,,
6125,142,1,39200070|999,,9014382,2,,
6126,142,1,39200070|299,,9014383,2,,
6127,142,1,39200070|9,,9014384,10,,
6128,142,1,39200070|2,,9014385,100,,
6129,142,1,39200070|1,,9014386,300,,
6130,142,1,39200070|3,,9014387,50,,
6131,142,1,39200070|1,,9014388,999,,
6139,144,,20201037|150,,6031121,3,,
6140,144,,20201037|150,,6031122,6,,
6141,144,,20201037|100,,6031123,20,,
6142,144,,20201037|60,,6031124,20,,
6143,144,,20201037|50,,6031125,40,,
6144,144,,20201037|5,,6031126,100,,
6145,144,,20201037|1,,6031127,999,,
6154,67,,39200532|999,,9027973,1,,
6155,67,,39200532|299,,9027974,1,,
6156,67,,39200532|9,,9027975,10,,
6157,67,,39200532|2,,9027976,100,,
6158,67,,39200532|20,,9016827,1,,
6159,67,,39200532|20,,9016828,1,,
6160,67,,39200532|20,,9016829,1,,
6161,67,,39200532|2,,9016819,150,,
6162,67,,39200532|1,,9016820,150,,
6163,67,,39200532|1,,9016821,75,,
6164,67,,39200532|1,,9027977,300,,
6165,67,,39200532|3,,9027978,50,,
6166,67,,39200532|1,,9027979,999,,
6132,143,1,39200532|999,,9027973,1,,
6133,143,1,39200532|299,,9027974,1,,
6134,143,1,39200532|9,,9027975,10,,
6135,143,1,39200532|2,,9027976,100,,
6136,143,1,39200532|1,,9027977,300,,
6137,143,1,39200532|3,,9027978,50,,
6138,143,1,39200532|1,,9027979,999,,
6146,145,,2010097|100,,392002551,1,,
6147,145,,2010097|50,,9014302,3,,
6148,145,,2010097|35,,9014303,3,,
6149,145,,2010097|30,,9014304,20,,
6150,145,,2010097|15,,9014305,20,,
6151,145,,2010097|15,,9014306,20,,
6152,145,,2010097|4,,9014307,50,,
6153,145,,2010097|2,,9014308,999,,
6167,146,,111924|1400,,6121059,1,,
6168,146,,111924|400,,6121060,1,,
6169,146,,111924|500,,6121029,1,,
6170,146,,111924|100,,6121018,3,,
6171,146,,111924|100,,6121019,3,,
6172,146,,111924|30,,6121061,30,,
6173,146,,111924|18,,6121007,50,,
6174,146,,111924|800,,6121062,1,,
6175,146,,111924|20,,6121063,200,,
6176,146,,111924|160,,6121064,5,,
6177,146,,111924|16,,6121065,200,,
6178,146,,111924|160,,6121042,5,,
6179,146,,111924|16,,6121043,200,,
6180,146,,111924|90,,6121066,5,,
6181,146,,111924|9,,6121067,200,,
6182,146,,111924|12,,6121038,50,,
6183,146,,111924|8,,6121044,100,,
6184,146,,111924|30,,6121057,10,,
6185,146,,111924|3,,6121046,500,,
6186,146,,111924|540,,6121006,3,,
6187,146,,111924|5,,6121008,500,,
6188,146,,111924|200,,6121047,10,,
6189,146,,111924|10,,6121014,200,,
6190,146,,111924|10,,6121058,200,,
6191,146,,111924|10,,6121015,100,,
6192,147,,20201039|150,,6031121,3,,
6193,147,,20201039|150,,6031122,6,,
6194,147,,20201039|100,,6031123,20,,
6195,147,,20201039|60,,6031124,20,,
6196,147,,20201039|50,,6031125,40,,
6197,147,,20201039|5,,6031126,100,,
6198,147,,20201039|1,,6031127,999,,
6199,148,,20201039|150,,6031121,3,,
6200,148,,20201039|150,,6031122,6,,
6201,148,,20201039|100,,6031123,20,,
6202,148,,20201039|60,,6031124,20,,
6203,148,,20201039|50,,6031125,40,,
6204,148,,20201039|5,,6031126,100,,
6205,148,,20201039|1,,6031127,999,,
6206,148,,20201039|10,,9016819,150,,
6207,148,,20201039|5,,9016820,150,,
6208,148,,20201039|5,,9016821,75,,
6209,151,,39200540|999,,9016843,1,,
6210,151,,39200540|299,,9016844,1,,
6212,151,,39200540|20,,9016846,1,,
6213,151,,39200540|20,,9016847,1,,
6214,151,,39200540|20,,9016848,1,,
6215,151,,39200540|60,,9016849,1,,
6216,151,,39200540|60,,9016850,1,,
6217,151,,39200540|60,,9016851,1,,
6218,151,,39200540|2,,9016819,150,,
6219,151,,39200540|1,,9016820,150,,
6220,151,,39200540|1,,9016821,75,,
6221,151,,39200540|9,,9027975,10,,
6222,151,,39200540|2,,9027976,100,,
6223,151,,39200540|1,,9027977,300,,
6224,151,,39200540|3,,9027978,50,,
6225,151,,39200540|1,,9027979,999,,
6226,152,,2010098|100,,392002551,1,,
6227,152,,2010098|50,,9014302,3,,
6228,152,,2010098|35,,9014303,3,,
6229,152,,2010098|30,,9014304,20,,
6230,152,,2010098|15,,9014305,20,,
6231,152,,2010098|15,,9014306,20,,
6232,152,,2010098|4,,9014307,50,,
6233,152,,2010098|2,,9014308,999,,
6234,153,1,39200536|999,,9037973,1,,
6235,153,1,39200536|299,,9037974,1,,
6236,153,1,39200536|9,,9037975,10,,
6237,153,1,39200536|2,,9037976,100,,
6238,153,1,39200536|1,,9037977,300,,
6239,153,1,39200536|3,,9037978,50,,
6240,153,1,39200536|1,,9037979,999,,
6241,154,,111924|1400,,6121068,1,,
6242,154,,111924|400,,6121069,1,,
6243,154,,111924|350,,6121070,1,,
6244,154,,111924|100,,6121018,3,,
6245,154,,111924|100,,6121019,3,,
6246,154,,111924|40,,6121071,30,,
6247,154,,111924|8,,6121044,100,,
6248,154,,111924|18,,6121007,50,,
6249,154,,111924|800,,6121062,1,,
6250,154,,111924|20,,6121063,100,,
6251,154,,111924|160,,6121053,5,,
6252,154,,111924|16,,6121054,100,,
6253,154,,111924|160,,6121042,5,,
6254,154,,111924|16,,6121043,100,,
6255,154,,111924|90,,6121055,5,,
6256,154,,111924|9,,6121056,100,,
6257,154,,111924|10,,6121038,50,,
6258,154,,111924|7,,6121072,100,,
6259,154,,111924|30,,6121057,10,,
6260,154,,111924|3,,6121046,500,,
6261,154,,111924|540,,6121006,3,,
6262,154,,111924|5,,6121008,500,,
6263,154,,111924|200,,6121047,10,,
6264,154,,111924|10,,6121014,200,,
6265,154,,111924|10,,6121058,200,,
6266,154,,111924|10,,6121015,100,,
6274,155,,2705727|130,,913244,999,,
6275,155,,2705727|600,,913245,999,,
6276,155,,2705727|10,,913246,999,,
6277,155,,2705727|60,,913247,999,,
6278,155,,2705727|100,,913248,999,,
6279,155,,2705727|100,,913249,999,,
6280,155,,2705727|100,,913250,999,,
6281,155,,2705727|100,,913251,999,,
6282,155,,2705727|20,,913252,999,,
6283,155,,2705727|220,,913253,999,,
6284,155,,2705727|90,,913254,999,,
6322,158,,20201040|150,,6031121,3,,
6323,158,,20201040|150,,6031122,6,,
6324,158,,20201040|100,,6031123,20,,
6325,158,,20201040|60,,6031124,20,,
6326,158,,20201040|50,,6031125,40,,
6327,158,,20201040|5,,6031126,100,,
6328,158,,20201040|1,,6031127,999,,
6329,159,1,39200070|999,,9014382,2,,
6330,159,1,39200070|299,,9014383,2,,
6331,159,1,39200070|9,,9014384,10,,
6332,159,1,39200070|2,,9014385,100,,
6333,159,1,39200070|1,,9014386,300,,
6334,159,1,39200070|3,,9014387,50,,
6335,159,1,39200070|1,,9014388,999,,
6285,156,1,39201002|999,,9038973,1,,
6286,156,1,39201002|299,,9038974,1,,
6287,156,1,39201002|9,,9038975,10,,
6288,156,1,39201002|2,,9038976,100,,
6289,156,1,39201002|1,,9038977,300,,
6290,156,1,39201002|3,,9038978,50,,
6291,156,1,39201002|1,,9038979,999,,
6313,157,,2010100|50,,392002552,2,,
6314,157,,2010100|50,,9014302,3,,
6315,157,,2010100|4,,392002553,30,,
6316,157,,2010100|35,,9014303,3,,
6317,157,,2010100|30,,9014304,20,,
6318,157,,2010100|15,,9014305,20,,
6319,157,,2010100|15,,9014306,20,,
6320,157,,2010100|4,,9014307,50,,
6321,157,,2010100|2,,9014308,999,,
6336,160,,39200560|999,,9015025,1,,
6337,160,,39200560|299,,9015026,1,,
6338,160,,39200560|299,,9015027,1,,
6339,160,,39200560|20,,916333,1,,
6340,160,,39200560|80,,916334,1,,
6341,160,,39200560|80,,916335,1,,
6342,160,,39200560|80,,916336,1,,
6343,160,,39200560|80,,916337,1,,
6344,160,,39200560|80,,916338,1,,
6345,160,,39200560|80,,916339,1,,
6346,160,,39200560|20,,916347,1,,
6347,160,,39200560|20,,916348,1,,
6348,160,,39200560|9,,9037975,10,,
6349,160,,39200560|2,,9037976,100,,
6350,160,,39200560|1,,9037977,300,,
6351,160,,39200560|3,,9037978,50,,
6352,161,,39200546|999,,6021231,1,,
6353,161,,39200546|299,,6021232,1,,
6354,161,,39200546|299,,9016882,1,,
6355,161,,39200546|20,,9016883,1,,
6356,161,,39200546|10,,9016884,200,,
6357,161,,39200546|10,,9016885,800,,
6358,161,,39200546|10,,9016886,20,,
6359,161,,39200546|12,,9016884,600,,
6360,161,,39200546|9,,9037975,10,,
6361,161,,39200546|2,,9037976,100,,
6362,161,,39200546|1,,9037977,300,,
6363,161,,39200546|3,,9037978,50,,
6364,160,,39200560|1,,9037979,999,,
6365,161,,39200546|1,,9037979,999,,
6366,162,,1600025|1,,2181011,9999,,
6367,162,,1600026|1,,2181001,9999,,
6401,149,,20210701|1,20210702|1,20210703|1,20210704|1,20210705|1,20210706|1,20210707|1,,20210702,1,,
6411,163,,111924|1400,,6121073,1,,
6412,163,,111924|400,,6121074,1,,
6413,163,,111924|500,,6121029,1,,
6414,163,,111924|100,,6121018,3,,
6415,163,,111924|100,,6121019,3,,
6416,163,,111924|40,,6121075,30,,
6417,163,,111924|8,,6121044,100,,
6418,163,,111924|18,,6121007,50,,
6419,163,,111924|800,,6121062,1,,
6420,163,,111924|20,,6121063,200,,
6421,163,,111924|160,,6121064,5,,
6422,163,,111924|16,,6121065,200,,
6423,163,,111924|160,,6121076,5,,
6424,163,,111924|16,,6121077,200,,
6425,163,,111924|90,,6121078,5,,
6426,163,,111924|9,,6121079,200,,
6427,163,,111924|10,,6121038,50,,
6428,163,,111924|7,,6121072,100,,
6429,163,,111924|30,,6121057,10,,
6430,163,,111924|3,,6121046,500,,
6431,163,,111924|540,,6121006,3,,
6432,163,,111924|5,,6121008,500,,
6433,163,,111924|200,,6121047,10,,
6434,163,,111924|10,,6121014,200,,
6435,163,,111924|10,,6121058,200,,
6436,163,,111924|10,,6121015,100,,
6437,164,1,39200070|999,,9014382,2,,
6438,164,1,39200070|299,,9014383,2,,
6439,164,1,39200070|9,,9014384,10,,
6440,164,1,39200070|2,,9014385,100,,
6441,164,1,39200070|1,,9014386,300,,
6442,164,1,39200070|3,,9014387,50,,
6443,164,1,39200070|1,,9014388,999,,
6444,165,1,39201009|999,,9039973,1,,
6445,165,1,39201009|299,,9039974,1,,
6446,165,1,39201009|9,,9039975,10,,
6447,165,1,39201009|2,,9039976,100,,
6448,165,1,39201009|1,,9039977,300,,
6449,165,1,39201009|3,,9039978,50,,
6450,165,1,39201009|1,,9039979,999,,
6451,166,,20201041|150,,6031121,3,,
6452,166,,20201041|150,,6031122,6,,
6453,166,,20201041|100,,6031123,20,,
6454,166,,20201041|60,,6031124,20,,
6455,166,,20201041|50,,6031125,40,,
6456,166,,20201041|5,,6031126,100,,
6457,166,,20201041|1,,6031127,999,,
6458,167,1,1700315|70,,9019702,20,,
6459,167,1,1700315|30,,9019710,300,,
6460,167,1,1700315|40,,9019701,50,,
6461,167,1,1700315|25,,9019703,99,,
6462,167,1,1700315|12,,9019704,99,,
6463,167,1,1700315|12,,9019705,99,,
6464,167,1,1700315|12,,9019706,99,,
6465,167,1,1700315|6,,9019707,999,,
6466,167,1,1700315|6,,9019708,999,,
6467,167,1,1700315|2,,9019709,999,,
6468,167,1,1700315|1,,9019711,999,,
6469,167,2,1700316|240,,9019612,1,,
6470,167,2,1700316|240,,9019613,1,,
6471,167,2,1700316|6,,9019611,1,,
6472,167,2,1700316|2,,9019603,30,,
6473,167,2,1700316|1,,9019606,30,,
6474,167,2,1700316|2,,9019604,20,,
6475,167,2,1700316|3,,9019605,99,,
6476,167,2,1700316|3,,9019607,99,,
6477,167,2,1700316|1,,9019608,999,,
6478,167,2,1700316|1,,9019609,999,,
6479,167,2,1700316|1,,9019610,999,,
6480,168,,111924|1400,,1926400,1,,1
6481,168,,111924|400,,1926401,1,,2
6482,168,,111924|600,,1926402,1,,3
6483,168,,111924|100,,6121018,3,,4
6484,168,,111924|100,,6121019,3,,5
6485,168,,111924|40,,1926403,30,,6
6486,168,,111924|800,,1926404,1,,13
6488,168,,111924|160,,6121064,10,,7
6489,168,,111924|16,,6121065,300,,8
6490,168,,111924|160,,1926406,10,,9
6491,168,,111924|16,,1926409,300,,10
6492,168,,111924|90,,6121078,10,,11
6493,168,,111924|9,,6121079,300,,12
6494,168,,111924|10,,6121038,200,,14
6495,168,,111924|7,,6121072,50,,15
6496,168,,111924|8,,6121044,100,,16
6497,168,,111924|18,,1926408,50,,17
6498,168,,111924|30,,6121057,20,,18
6499,168,,111924|3,,6121046,500,,19
6500,168,,111924|540,,6121006,3,,20
6501,168,,111924|5,,6121008,500,,21
6502,168,,111924|200,,6121047,10,,22
6503,168,,111924|10,,1926410,200,,23
6504,168,,111924|10,,6121058,200,,24
6505,168,,111924|10,,1926411,100,,25
6506,170,,20200451|999,,1916363,1,,
6507,170,,20200451|299,,1916364,1,,
6508,170,,20200451|299,,1916365,1,,
6509,170,,20200451|20,,1916366,1,,
6510,170,,20200451|80,,1916367,1,,
6511,170,,20200451|80,,1916368,1,,
6512,170,,20200451|80,,1916369,1,,
6513,170,,20200451|80,,1916377,1,,
6514,170,,20200451|80,,1916378,1,,
6515,170,,20200451|20,,1916379,1,,
6516,170,,20200451|20,,1916380,1,,
6517,170,,20200451|10,,1916381,300,,
6518,170,,20200451|12,,1916382,400,,
6519,170,,20200451|9,,9037975,10,,
6520,170,,20200451|3,,9037978,50,,
6521,170,,20200451|2,,9037976,100,,
6522,170,,20200451|1,,9037977,300,,
6523,170,,20200451|1,,9037979,999,,
6531,172,,20200453|999,,1916392,1,,
6532,172,,20200453|299,,1916393,1,,
6533,172,,20200453|299,,1916394,1,,
6534,172,,20200453|20,,1916395,1,,
6535,172,,20200453|10,,1916396,300,,
6536,172,,20200453|12,,1916397,400,,
6537,172,,20200453|10,,1916398,500,,
6538,172,,20200453|10,,1916399,800,,
6539,172,,20200453|10,,1916401,40,,
6540,172,,20200453|9,,9037975,10,,
6541,172,,20200453|3,,9037978,50,,
6542,172,,20200453|2,,9037976,100,,
6543,172,,20200453|1,,9037977,300,,
6544,172,,20200453|1,,9037979,999,,
6524,171,1,39200070|999,,9014382,2,,
6525,171,1,39200070|299,,9014383,2,,
6526,171,1,39200070|9,,9014384,10,,
6527,171,1,39200070|2,,9014385,100,,
6528,171,1,39200070|1,,9014386,300,,
6529,171,1,39200070|3,,9014387,50,,
6530,171,1,39200070|1,,9014388,999,,
6553,175,,20201042|150,,6031121,3,,
6554,175,,20201042|150,,6031122,6,,
6555,175,,20201042|100,,6031123,20,,
6556,175,,20201042|60,,6031124,20,,
6557,175,,20201042|50,,6031125,40,,
6558,175,,20201042|5,,6031126,100,,
6559,175,,20201042|1,,6031127,999,,
6545,173,1,2200101|299,,9015204,1,,1
6546,173,1,2200101|999,,9015205,1,,2
6547,174,1,2200101|299,,9015206,1,,
6548,174,1,2200101|9,,9015207,3,,
6549,174,1,2200101|2,,9015208,20,,
6550,174,1,2200101|1,,9015209,50,,
6551,174,1,2200101|3,,9015210,100,,
6552,174,1,2200101|1,,9015211,999,,
6560,176,,111924|10,,1600101,30,,
6561,176,,111924|15,,1600102,30,,
6562,176,,111924|1400,,1600103,1,,
6563,176,,111924|600,,1600104,1,,
6564,176,,111924|120,,1600105,30,,
6565,176,,111924|60,,1600106,30,,
6566,176,,111924|100,,1600107,3,,
6567,176,,111924|100,,1600108,3,,
6568,176,,111924|800,,1600109,1,,
6569,176,,111924|20,,1600110,800,,
6570,176,,111924|150,,1600111,10,,
6571,176,,111924|16,,1600112,800,,
6572,176,,111924|150,,1600113,10,,
6573,176,,111924|16,,1600114,800,,
6574,176,,111924|90,,1600115,10,,
6575,176,,111924|9,,1600116,800,,
6576,176,,111924|540,,1600117,3,,
6577,176,,111924|1,,1600118,500,,
6578,176,,111924|200,,1600119,10,,
6579,176,,111924|7,,1600120,200,,
6580,176,,111924|30,,1600121,50,,
6581,176,,111924|2,,1600122,1000,,
6582,176,,111924|10,,1600123,200,,
6583,176,,111924|10,,1600124,200,,
6584,176,,111924|10,,1600125,100,,
6585,176,,111924|6,,1600128,100,,
6586,176,,111924|10,,1600126,50,,
6587,176,,111924|7,,1600127,100,,
6588,177,1,39200070|999,,9014382,3,,
6589,177,1,39200070|299,,9014383,3,,
6590,177,1,39200070|9,,9014384,10,,
6591,177,1,39200070|2,,9014385,100,,
6592,177,1,39200070|1,,9014386,300,,
6593,177,1,39200070|3,,9014387,50,,
6594,177,1,39200070|1,,9014388,999,,
6595,178,,2010102|999,,9015302,1,,
6596,178,,2010102|600,,9015303,1,,
6597,178,,2010102|50,,9015304,1,,
6598,178,,2010102|100,,9015305,100,,
6599,178,,2010103|3,,9015308,50,,
6600,178,,2010102|20,,9015306,100,,
6601,178,,2010102|2,,9015307,999,,
6602,178,,2010103|35,,9015309,3,,
6603,178,,2010103|30,,9015310,20,,
6604,178,,2010103|4,,9015311,50,,
6605,178,,2010103|2,,9015312,999,,
