id,mission_name,order,condition,condition_id,condition_num,reward_id,icon,discription,tip_text,guide_group,previous_quest,reward_multiple,extra_reward,extra_reward_share,key_name,guide_group_v1,switch_monster_v2_show,switch_not_show,level
17030,Train {1} Lv. {2} {0},32501,205,10030,20.0,4120338,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17031,Train {1} Lv. {2} {0},33501,205,10031,20.0,4120339,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17032,Train {1} Lv. {2} {0},34501,205,10032,20.0,4120340,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17033,Train {1} Lv. {2} {0},35501,205,10033,20.0,4120341,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17034,Train {1} Lv. {2} {0},36501,205,10034,20.0,4120342,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17035,Train {1} Lv. {2} {0},37501,205,10035,20.0,4120343,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17036,Train {1} Lv. {2} {0},38501,205,10036,20.0,4120344,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17037,Train {1} Lv. {2} {0},39501,205,10037,20.0,4120345,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17038,Train {1} Lv. {2} {0},40501,205,10038,20.0,4120346,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17039,Train {1} Lv. {2} {0},41501,205,10039,20.0,4120347,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17040,Train {1} Lv. {2} {0},42501,205,10040,20.0,4120348,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17041,Train {1} Lv. {2} {0},43501,205,10041,20.0,4120349,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17042,Train {1} Lv. {2} {0},44501,205,10042,20.0,4120350,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17043,Train {1} Lv. {2} {0},45501,205,10043,20.0,4120351,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17044,Train {1} Lv. {2} {0},46501,205,10044,20.0,4120352,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17045,Train {1} Lv. {2} {0},47501,205,10045,20.0,4120353,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17046,Train {1} Lv. {2} {0},48501,205,10046,20.0,4120354,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17047,Train {1} Lv. {2} {0},49501,205,10047,20.0,4120355,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17048,Train {1} Lv. {2} {0},50501,205,10048,20.0,4120356,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17049,Train {1} Lv. {2} {0},51501,205,10049,20.0,4120357,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17050,Train {1} Lv. {2} {0},52501,205,10050,20.0,4120358,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17051,Train {1} Lv. {2} {0},53501,205,10051,20.0,4120359,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17052,Train {1} Lv. {2} {0},54501,205,10052,20.0,4120360,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17053,Train {1} Lv. {2} {0},55501,205,10053,20.0,4120361,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17054,Train {1} Lv. {2} {0},56501,205,10054,20.0,4120362,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17055,Train {1} Lv. {2} {0},57501,205,10055,20.0,4120363,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17056,Train {1} Lv. {2} {0},58501,205,10056,20.0,4120364,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17057,Train {1} Lv. {2} {0},59501,205,10057,20.0,4120365,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17058,Train {1} Lv. {2} {0},60501,205,10058,20.0,4120366,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17059,Train {1} Lv. {2} {0},61501,205,10059,20.0,4120367,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17060,Train {1} Lv. {2} {0},62501,205,10060,20.0,4120368,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17061,Train {1} Lv. {2} {0},63501,205,10061,20.0,4120369,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17062,Train {1} Lv. {2} {0},64501,205,10062,20.0,4120370,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17063,Train {1} Lv. {2} {0},65501,205,10063,20.0,4120371,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17064,Train {1} Lv. {2} {0},66501,205,10064,20.0,4120372,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17065,Train {1} Lv. {2} {0},67501,205,10065,20.0,4120373,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17066,Train {1} Lv. {2} {0},68501,205,10066,20.0,4120374,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17067,Train {1} Lv. {2} {0},69501,205,10067,20.0,4120375,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17068,Train {1} Lv. {2} {0},70501,205,10068,20.0,4120376,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17069,Train {1} Lv. {2} {0},71501,205,10069,20.0,4120377,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17070,Train {1} Lv. {2} {0},72501,205,10070,20.0,4120378,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17071,Train {1} Lv. {2} {0},73501,205,10071,20.0,4120379,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17072,Train {1} Lv. {2} {0},74501,205,10072,20.0,4120380,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17073,Train {1} Lv. {2} {0},75501,205,10073,20.0,4120381,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17074,Train {1} Lv. {2} {0},76501,205,10074,20.0,4120382,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17075,Train {1} Lv. {2} {0},77501,205,10075,20.0,4120383,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17076,Train {1} Lv. {2} {0},78501,205,10076,20.0,4120384,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17077,Train {1} Lv. {2} {0},79501,205,10077,20.0,4120385,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
17079,Train {1} Lv. {2} {0},80501,205,10078,20.0,4120386,task_xunlian,Train {1} Lv. {2} {0},Train {1} Lv. {2} {0},480,,0,0,0,0,,,,0
4001,Merge {1} {0}.,2211,102,10002,1.0,4120387,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,2,,,,0
4002,Merge {1} {0}.,3211,102,10003,1.0,4120388,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,3,,,,0
4003,Merge {1} {0}.,4211,102,10004,1.0,4120389,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,4,,,,0
4004,Merge {1} {0}.,4212,102,10004,2.0,4120389,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,4,,,,0
4005,Merge {1} {0}.,5241,102,10005,1.0,4120390,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,5,,,,0
4006,Merge {1} {0}.,5803,102,10005,2.0,4120390,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,5,,,,0
4007,Merge {1} {0}.,6211,102,10006,1.0,4120391,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,6,,,,0
4008,Merge {1} {0}.,7211,102,10007,1.0,4120392,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,7,,,,0
4009,Merge {1} {0}.,8601,102,10008,1.0,4120393,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,8,,,,0
4010,Merge {1} {0}.,9601,102,10009,1.0,4120394,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,9,,,,0
4011,Merge {1} {0}.,10601,102,10010,1.0,4120395,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,10,,,,0
4012,Merge {1} {0}.,11601,102,10011,1.0,4120396,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,11,,,,0
4013,Merge {1} {0}.,12601,102,10012,1.0,4120397,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,12,,,,0
4014,Merge {1} {0}.,13601,102,10013,1.0,4120398,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,13,,,,0
4015,Merge {1} {0}.,14601,102,10014,1.0,4120399,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,14,,,,0
4016,Merge {1} {0}.,15601,102,10015,1.0,4120400,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,15,,,,0
4017,Merge {1} {0}.,16601,102,10016,1.0,4120401,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,16,,,,0
4018,Merge {1} {0}.,17601,102,10017,1.0,4120402,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,17,,,,0
4019,Merge {1} {0}.,18601,102,10018,1.0,4120403,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,18,,,,0
4020,Merge {1} {0}.,19601,102,10019,1.0,4120404,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,19,,,,0
4021,Merge {1} {0}.,20601,102,10020,1.0,4120405,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,20,,,,0
4022,Merge {1} {0}.,21601,102,10021,1.0,4120406,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,21,,,,0
4023,Merge {1} {0}.,22601,102,10022,1.0,4120407,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,22,,,,0
4024,Merge {1} {0}.,23601,102,10023,1.0,4120408,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,23,,,,0
4025,Merge {1} {0}.,24601,102,10024,1.0,4120409,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,24,,,,0
4026,Merge {1} {0}.,25601,102,10025,1.0,4120410,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,25,,,,0
4027,Merge {1} {0}.,26601,102,10026,1.0,4120411,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,26,,,,0
4028,Merge {1} {0}.,27601,102,10027,1.0,4120412,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,27,,,,0
4029,Merge {1} {0}.,28601,102,10028,1.0,4120413,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,28,,,,0
4030,Merge {1} {0}.,29601,102,10029,1.0,4120414,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,29,,,,0
4031,Merge {1} {0}.,30601,102,10030,1.0,4120415,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,30,,,,0
4032,Merge {1} {0}.,31601,102,10031,1.0,4120416,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,31,,,,0
4033,Merge {1} {0}.,32601,102,10032,1.0,4120417,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,32,,,,0
4034,Merge {1} {0}.,33601,102,10033,1.0,4120418,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,33,,,,0
4035,Merge {1} {0}.,34601,102,10034,1.0,4120419,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,34,,,,0
4036,Merge {1} {0}.,35601,102,10035,1.0,4120420,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,35,,,,0
4037,Merge {1} {0}.,36601,102,10036,1.0,4120421,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,36,,,,0
4038,Merge {1} {0}.,37601,102,10037,1.0,4120422,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,37,,,,0
4039,Merge {1} {0}.,38601,102,10038,1.0,4120423,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,38,,,,0
4040,Merge {1} {0}.,39601,102,10039,1.0,4120424,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,39,,,,0
4041,Merge {1} {0}.,40601,102,10040,1.0,4120425,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,40,,,,0
4042,Merge {1} {0}.,41601,102,10041,1.0,4120426,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,41,,,,0
4043,Merge {1} {0}.,42601,102,10042,1.0,4120427,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,42,,,,0
4044,Merge {1} {0}.,43601,102,10043,1.0,4120428,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,43,,,,0
4045,Merge {1} {0}.,44601,102,10044,1.0,4120429,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,44,,,,0
4046,Merge {1} {0}.,45601,102,10045,1.0,4120430,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,45,,,,0
4047,Merge {1} {0}.,46601,102,10046,1.0,4120431,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,46,,,,0
4048,Merge {1} {0}.,47601,102,10047,1.0,4120432,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,47,,,,0
4049,Merge {1} {0}.,48601,102,10048,1.0,4120433,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,48,,,,0
4050,Merge {1} {0}.,49601,102,10049,1.0,4120434,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,49,,,,0
4051,Merge {1} {0}.,50601,102,10050,1.0,4120435,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,0,50,,,,0
5001,Obtained {0} coins.,9999999,104,1,4100000.0,4120436,task_nongye,Obtained {0} coins.,Obtained {0} coins.,5,,0,0,0,5000,,,,0
5002,Obtained {0} coins.,9999999,104,1,23000000.0,4120437,task_nongye,Obtained {0} coins.,Obtained {0} coins.,5,,0,0,0,30000,,,,0
5003,Obtained {0} coins.,9999999,104,1,81000000.0,4120438,task_nongye,Obtained {0} coins.,Obtained {0} coins.,5,,0,0,0,100000,,,,0
5004,Obtained {0} coins.,9999999,104,1,320000000.0,4120439,task_nongye,Obtained {0} coins.,Obtained {0} coins.,5,,0,0,0,500000,,,,0
5005,Obtained {0} coins.,9999999,104,1,600000000.0,4120440,task_nongye,Obtained {0} coins.,Obtained {0} coins.,5,,0,0,0,1800000,,,,0
5006,Obtained {0} coins.,9999999,104,1,1100000000.0,4120441,task_nongye,Obtained {0} coins.,Obtained {0} coins.,5,,0,0,0,4500000,,,,0
5007,Obtained {0} coins.,9999999,104,1,2000000000.0,4120442,task_nongye,Obtained {0} coins.,Obtained {0} coins.,5,,0,0,0,14000000,,,,0
5008,Obtained {0} coins.,9999999,104,1,3400000000.0,4120443,task_nongye,Obtained {0} coins.,Obtained {0} coins.,5,,0,0,0,30000000,,,,0
5009,Obtained {0} coins.,9999999,104,1,35000000000.0,4120444,task_nongye,Obtained {0} coins.,Obtained {0} coins.,5,,0,0,0,60000000,,,,0
5010,Obtained {0} coins.,9999999,104,1,1300000000000.0,4120445,task_nongye,Obtained {0} coins.,Obtained {0} coins.,5,,0,0,0,130000000,,,,0
5011,Obtained {0} coins.,9999999,104,1,51000000000000.0,4120446,task_nongye,Obtained {0} coins.,Obtained {0} coins.,5,,0,0,0,30000000,,,,0
5012,Obtained {0} coins.,9999999,104,1,3200000000000000.0,4120447,task_nongye,Obtained {0} coins.,Obtained {0} coins.,5,,0,0,0,60000000,,,,0
5013,Obtained {0} coins.,9999999,104,1,6.4e+16,4120448,task_nongye,Obtained {0} coins.,Obtained {0} coins.,5,,0,0,0,130000000,,,,0
6001,Own {0} x{1},15241,105,1700,10.0,4120449,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,10,,,,0
6002,Own {0} x{1},9999999,105,1700,15.0,4120450,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,15,,,,0
6003,Own {0} x{1},9999999,105,1700,20.0,4120451,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,20,,,,0
6004,Own {0} x{1},9999999,105,1700,25.0,4120452,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,25,,,,0
6005,Own {0} x{1},9999999,105,1700,30.0,4120453,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,30,,,,0
6006,Own {0} x{1},9999999,105,1700,35.0,4120454,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,35,,,,0
6007,Own {0} x{1},9999999,105,1700,40.0,4120455,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,40,,,,0
6008,Own {0} x{1},9999999,105,1700,45.0,4120456,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,45,,,,0
6009,Own {0} x{1},9999999,105,1700,50.0,4120457,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,50,,,,0
8001,Merge {1} {0}.,81000,110,10005,10.0,4120458,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,,5,,,,0
8002,Merge {1} {0}.,81000,110,10006,10.0,4120459,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,,6,,,,0
8003,Merge {1} {0}.,81000,110,10007,10.0,4120460,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,,7,,,,0
8004,Merge {1} {0}.,81000,110,10008,10.0,4120461,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,,8,,,,0
8005,Merge {1} {0}.,81000,110,10009,10.0,4120462,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,,9,,,,0
8006,Merge {1} {0}.,81000,110,10010,20.0,4120463,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,,10,,,,0
8007,Merge {1} {0}.,81000,110,10011,20.0,4120464,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,,11,,,,0
8008,Merge {1} {0}.,81000,110,10012,20.0,4120465,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,,12,,,,0
8009,Merge {1} {0}.,81000,110,10013,20.0,4120466,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,,13,,,,0
8010,Merge {1} {0}.,81000,110,10014,20.0,4120467,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,,14,,,,0
8011,Merge {1} {0}.,81000,110,10015,20.0,4120468,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,,15,,,,0
8012,Merge {1} {0}.,81000,110,20010,10.0,4120469,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,,11,,,,0
8013,Merge {1} {0}.,81000,110,30015,20.0,4120470,task_xunlian,Merge {1} {0}.,Merge {1} {0}.,7,,0,0,,16,,,,0
20001,Unlock Tech Lv.{1} [{0}].,4401,107,330006,1.0,4120471,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20002,Unlock Tech Lv.{1} [{0}].,5901,107,330007,1.0,4120472,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20003,Unlock Tech Lv.{1} [{0}].,7201,107,330008,1.0,4120473,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20004,Unlock Tech Lv.{1} [{0}].,7901,107,330009,1.0,4120474,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20005,Unlock Tech Lv.{1} [{0}].,8201,107,330010,1.0,4120475,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20006,Unlock Tech Lv.{1} [{0}].,11201,107,330011,1.0,4120476,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20007,Unlock Tech Lv.{1} [{0}].,12201,107,330012,1.0,4120477,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20008,Unlock Tech Lv.{1} [{0}].,12900,107,330013,1.0,4120478,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20009,Unlock Tech Lv.{1} [{0}].,13201,107,330014,1.0,4120479,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20010,Unlock Tech Lv.{1} [{0}].,14900,107,330015,1.0,4120480,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20011,Unlock Tech Lv.{1} [{0}].,15900,107,330016,1.0,4120481,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20012,Unlock Tech Lv.{1} [{0}].,16900,107,330017,1.0,4120482,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20013,Unlock Tech Lv.{1} [{0}].,17900,107,330018,1.0,4120483,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20014,Unlock Tech Lv.{1} [{0}].,18900,107,330019,1.0,4120484,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20015,Unlock Tech Lv.{1} [{0}].,19900,107,330020,1.0,4120485,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20016,Unlock Tech Lv.{1} [{0}].,20900,107,330021,1.0,4120486,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20017,Unlock Tech Lv.{1} [{0}].,21900,107,330022,1.0,4120487,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20018,Unlock Tech Lv.{1} [{0}].,22900,107,330023,1.0,4120488,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20019,Unlock Tech Lv.{1} [{0}].,23900,107,330024,1.0,4120489,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20020,Unlock Tech Lv.{1} [{0}].,24900,107,330025,1.0,4120490,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20021,Unlock Tech Lv.{1} [{0}].,25900,107,330026,1.0,4120491,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20022,Unlock Tech Lv.{1} [{0}].,26900,107,330027,1.0,4120492,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20023,Unlock Tech Lv.{1} [{0}].,27900,107,330028,1.0,4120493,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20024,Unlock Tech Lv.{1} [{0}].,28900,107,330029,1.0,4120494,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20025,Unlock Tech Lv.{1} [{0}].,29900,107,330030,1.0,4120495,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20026,Unlock Tech Lv.{1} [{0}].,30900,107,330031,1.0,4120496,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20027,Unlock Tech Lv.{1} [{0}].,31900,107,330032,1.0,4120497,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20028,Unlock Tech Lv.{1} [{0}].,32900,107,330033,1.0,4120498,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20029,Unlock Tech Lv.{1} [{0}].,33900,107,330034,1.0,4120499,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20030,Unlock Tech Lv.{1} [{0}].,34900,107,330035,1.0,4120500,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
20031,Unlock Tech Lv.{1} [{0}].,35900,107,330036,1.0,4120501,task_keji,Unlock Tech Lv.{1} [{0}].,Unlock Tech Lv.{1} [{0}].,97,,0,0,0,0,,,,0
