id,group,type,type_open,quality,name,name_with_para,desc,para1,para1_v1,para2,overlying_type,bag_type,bag_use,obtain_id,required_level,icon_text,level,effect,last_rounds,icon,icon_harmony,postpone_time,buffSource,max_num,treasurekey_para,item_gain,obtain_id_v1,obtain_id_v2,replace_id,word_suffix,delete_data,end_time,order,special_effects,auto_use,cab_use,probability_use,jump_prop,get_source,para3,ui_route,big_icon_route,undeletable,item_source
2605308,2605308,42,,3,Sauvage Exclusive Skill,,Increase the trigger chance of Sauvage's Shrapnel Missile by {0}%,20614,20614,8,0,3,1,0,1,Lv.8,8,null,0,image/item/item_2605301,,0,,,,,0,0,2605208,,,,,,,0,,,,,,,,
2605309,2605309,42,,3,Sauvage Exclusive Skill,,Increase the trigger chance of Sauvage's Shrapnel Missile by {0}%,20614,20614,9,0,3,1,0,1,Lv.9,9,null,0,image/item/item_2605301,,0,,,,,0,0,2605209,,,,,,,0,,,,,,,,
2605310,2605310,42,,3,Sauvage Exclusive Skill,,Increase the trigger chance of Sauvage's Shrapnel Missile by {0}%,20614,20614,10,0,3,1,0,1,Lv.10,10,null,0,image/item/item_2605301,,0,,,,,0,0,2605210,,,,,,,0,,,,,,,,
2200030,2200030,31,,5,Sauvage Shard,,The Hero Shard. Collect 10 Hero Shards to recruit Hero - Sauvage. Required for Hero promotions.,309,309,0,0,3,0,0,1,,1,null,0,image/hero_icon/hero_icon1309,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3610004,3610004,17,,3,Economic Tech Chest,,Use it to obtain 1 Gold Mine Level item and 1 Gold Mine Construction Tech item.,3610004,3610004,0,0,3,4,0,1,,1,null,0,image/item/item_3610005,,0,,,,,0,0,,,,,300,,,0,,,,,,,,
3610003,1728000,29,,5,Recruit Trials Skin Shard,,Use it to get Recruit Trials Skin,-1,-1,0,0,3,1,0,1,,1,null,0,image/item/item_3610003_skin,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3610005,3610005,17,,3,Complete Tech Chest,,Use it to obtain 1 Gold Mine Level item and 1 Gold Mine Construction Tech item.,3610005,3610005,0,0,3,4,0,1,,1,null,0,image/item/item_3610005,,0,,,,,0,0,,,,,300,,,0,,,,,,,,
3610006,3610006,17,,3,Army Tech Chest,,You'll get a Barracks Merge Boost; a Barracks Build Boost; and an Army Unit Merge,3610006,3610006,0,0,3,4,0,1,,1,null,0,image/item/item_3610006,,0,,,,,0,0,,,,,300,,,0,,,,,,,,
3610007,3610007,17,,3,Naval Tech Chest,,You'll get a Shipyard Merge Boost; a Shipyard Build Boost and a Navy Unit Merge.,3610007,3610007,0,0,3,4,0,1,,1,null,0,image/item/item_3610007,,0,,,,,0,0,,,,,300,,,0,,,,,,,,
3610008,3610008,17,,3,Air Force Tech Chest,,You'll get an Air Base Merge Boost; an Air Base Build Boost and an Air Force Unit Merge,3610008,3610008,0,0,3,4,0,1,,1,null,0,image/item/item_3610008,,0,,,,,0,0,,,,,300,,,0,,,,,,,,
3610009,4200,100,,4,Tech Item Choice Chest,,Use it to select one of the following: Economic Tech Chest; Army Tech Chest; Navy Tech Chest; and Air Force Tech Chest,3610009,3610009,0,0,3,4,0,1,,1,null,0,image/item/item_3610009,,0,,,,,0,0,,,,,300,,,0,,,,,,,,
9800001,9800000,17,,1,106734,,107099,9800001,9800001,0,0,3,4,0,1,,1,null,0,image/item/item_1800001,,0,,,,,0,0,,,,,300,,,0,1,,,,,,,
1700052,1700052,17,,5,Xmas Tree,,Use it to get a Christmas Tree. Placing on site: Increase attack for all units,1700052,1700052,0,0,3,1,0,1,,1,null,0,image/item/item_1700052,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1700053,1700053,17,,5,Snowman,,Use it to get the Snowman decor; which improves "Army Decreased Damage Taken",1700053,1700053,0,0,3,1,0,1,,1,null,0,image/item/item_1700053,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900072,3900072,33,,4,Bell,,Use it to redeem Xmas Tree Decoration,0,0,205,0,3,1,0,1,,1,null,0,image/item/item_3900072,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900076,3900076,17,,5,2019 Re-sale City Skin Chest,,Use it to randomly obtain 1 - 9 Skin Voucher(s); with a chance to obtain Components and other rewards.,9009301|9009302,9009301|9009302,0,0,3,1,0,1,,1,null,0,res:items/item_3900076.png,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900077,3900077,33,,5,2019 City Skin Voucher,,Can exchange for Merry Christmas Skin and other rich rewards.,0,0,0,0,3,1,0,1,,1,null,0,res:items/item_3900077.png,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900078,4200,100,,4,Base Skin Choice Chest,,Use it to choose one of the following skins: Supreme Dragon City; Golden Dragon Boat; Holy Dragon Fortress,9009306,9009306,0,0,3,1,0,1,,1,null,0,res:items/item_3900078.png,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900079,4200,100,,4,Base Skin Choice Chest,,Use it to choose one of the following skins: Supreme Dragon City; Golden Dragon Boat; Holy Dragon Fortress,9009307,9009307,0,0,3,1,0,1,,1,null,0,res:items/item_3900078.png,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900080,3900080,17,,5,2019 Re-sale City Skin Chest,,Use it to randomly obtain 1 - 9 Skin Voucher(s); with a chance to obtain Components and other rewards.,9009301|9009308,9009301|9009308,0,0,3,1,0,1,,1,null,0,res:items/item_3900076.png,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101064,30801,3101,,5,Hartman Xmas Skin,,Use it to get Hartman Xmas Skin,-1,-1,0,0,3,2,0,1,,1,null,0,res:items/item_14101064.png,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101065,20801,3101,,5,Teresa Xmas Skin,,Use it to get Teresa Xmas Skin,-1,-1,0,0,3,2,0,1,,1,null,0,res:items/item_14101065.png,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101066,10401,3101,,5,Tywin Xmas Skin,,Use it to get Tywin Xmas Skin,-1,-1,0,0,3,2,0,1,,1,null,0,res:items/item_14101066.png,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2612017,2612017,46,,3,item_name2612017,,item_desc2612017,2605401,2605401,0,0,3,1,0,1,,1,null,0,image/item/item_2605401,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2605401,2605401,42,,3,item_name2605401,,item_desc2605401,20615,20615,1,0,3,1,0,1,Lv.1,1,null,0,image/item/item_2605401,,0,,,,,0,0,2605001,,,,,,,0,,,,,,,,
2605402,2605402,42,,3,item_name2605401,,item_desc2605401,20615,20615,2,0,3,1,0,1,Lv.2,2,null,0,image/item/item_2605401,,0,,,,,0,0,2605002,,,,,,,0,,,,,,,,
2605403,2605403,42,,3,item_name2605401,,item_desc2605401,20615,20615,3,0,3,1,0,1,Lv.3,3,null,0,image/item/item_2605401,,0,,,,,0,0,2605003,,,,,,,0,,,,,,,,
2605404,2605404,42,,3,item_name2605401,,item_desc2605401,20615,20615,4,0,3,1,0,1,Lv.4,4,null,0,image/item/item_2605401,,0,,,,,0,0,2605004,,,,,,,0,,,,,,,,
2605405,2605405,42,,3,item_name2605401,,item_desc2605401,20615,20615,5,0,3,1,0,1,Lv.5,5,null,0,image/item/item_2605401,,0,,,,,0,0,2605005,,,,,,,0,,,,,,,,
2605406,2605406,42,,3,item_name2605401,,item_desc2605401,20615,20615,6,0,3,1,0,1,Lv.6,6,null,0,image/item/item_2605401,,0,,,,,0,0,2605006,,,,,,,0,,,,,,,,
2605407,2605407,42,,3,item_name2605401,,item_desc2605401,20615,20615,7,0,3,1,0,1,Lv.7,7,null,0,image/item/item_2605401,,0,,,,,0,0,2605007,,,,,,,0,,,,,,,,
2605408,2605408,42,,3,item_name2605401,,item_desc2605401,20615,20615,8,0,3,1,0,1,Lv.8,8,null,0,image/item/item_2605401,,0,,,,,0,0,2605008,,,,,,,0,,,,,,,,
2605409,2605409,42,,3,item_name2605401,,item_desc2605401,20615,20615,9,0,3,1,0,1,Lv.9,9,null,0,image/item/item_2605401,,0,,,,,0,0,2605009,,,,,,,0,,,,,,,,
2605410,2605410,42,,3,item_name2605401,,item_desc2605401,20615,20615,10,0,3,1,0,1,Lv.10,10,null,0,image/item/item_2605401,,0,,,,,0,0,2605010,,,,,,,0,,,,,,,,
2200031,2200031,31,,5,item_name2200031,,item_desc2200031,209,209,0,0,3,0,0,1,,1,null,0,image/hero_icon/hero_icon209_KASTUKAMI,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900081,8,2902,,5,2020 New Year Nameplate (perm),,Use it to get the 2020 New Year Nameplate,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_3900081,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900082,7,2903,,5,2020 New Year Frame (perm),,Use it to get the 2020 New Year Avatar Frame.,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_3900082,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2612015,2612015,46,,3,item_name2612015,,item_desc26120151,2605201,2605201,0,0,3,1,0,1,,1,null,0,image/item/item_2605201,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2605201,2605201,42,,3,item_name2605201,,item_desc2605201,20612,20612,1,0,3,1,0,1,Lv.1,1,null,0,image/item/item_2605201,,0,,,,,0,0,2605301,,,,,,,0,,,,,,,,
2605202,2605202,42,,3,item_name2605201,,item_desc2605201,20612,20612,2,0,3,1,0,1,Lv.2,2,null,0,image/item/item_2605201,,0,,,,,0,0,2605302,,,,,,,0,,,,,,,,
2605203,2605203,42,,3,item_name2605201,,item_desc2605201,20612,20612,3,0,3,1,0,1,Lv.3,3,null,0,image/item/item_2605201,,0,,,,,0,0,2605303,,,,,,,0,,,,,,,,
2605204,2605204,42,,3,item_name2605201,,item_desc2605201,20612,20612,4,0,3,1,0,1,Lv.4,4,null,0,image/item/item_2605201,,0,,,,,0,0,2605304,,,,,,,0,,,,,,,,
2605205,2605205,42,,3,item_name2605201,,item_desc2605201,20612,20612,5,0,3,1,0,1,Lv.5,5,null,0,image/item/item_2605201,,0,,,,,0,0,2605305,,,,,,,0,,,,,,,,
2605206,2605206,42,,3,item_name2605201,,item_desc2605201,20612,20612,6,0,3,1,0,1,Lv.6,6,null,0,image/item/item_2605201,,0,,,,,0,0,2605306,,,,,,,0,,,,,,,,
2605207,2605207,42,,3,item_name2605201,,item_desc2605201,20612,20612,7,0,3,1,0,1,Lv.7,7,null,0,image/item/item_2605201,,0,,,,,0,0,2605307,,,,,,,0,,,,,,,,
2605208,2605208,42,,3,item_name2605201,,item_desc2605201,20612,20612,8,0,3,1,0,1,Lv.8,8,null,0,image/item/item_2605201,,0,,,,,0,0,2605308,,,,,,,0,,,,,,,,
2605209,2605209,42,,3,item_name2605201,,item_desc2605201,20612,20612,9,0,3,1,0,1,Lv.9,9,null,0,image/item/item_2605201,,0,,,,,0,0,2605309,,,,,,,0,,,,,,,,
2605210,2605210,42,,3,item_name2605201,,item_desc2605201,20612,20612,10,0,3,1,0,1,Lv.10,10,null,0,image/item/item_2605201,,0,,,,,0,0,2605310,,,,,,,0,,,,,,,,
14101057,2011,3101,,5,item_name14101057,,item_desc14101057,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101057,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101058,2012,3101,,5,item_name14101058,,item_desc14101058,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101058,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101059,2013,3101,,5,item_name14101059,,item_desc14101059,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101059,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101060,2014,3101,,5,item_name14101060,,item_desc14101060,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101060,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101061,2015,3101,,5,item_name14101061,,item_desc14101061,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101061,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101062,2016,3101,,5,item_name14101062,,item_desc14101062,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101062,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900054,3800000,17,,5,item_name3900054,,item_desc3900054,9008601|9008602,9008601|9008602,0,0,3,1,0,1,,1,null,0,image/item/item_3900054,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900055,3800000,33,,5,item_name3900055,,item_desc3900055,0,0,0,0,3,1,0,1,,1,null,0,image/item/item_3900055,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900056,3900056,33,,4,Snowman shard,,Can be used to exchange snowman and other valuable items in the exchange event,0,0,0,0,3,1,0,1,,1,null,0,image/item/item_3900056,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900057,6,2902,,5,item_name3900057,,item_desc3900057,3,3,0,0,3,1,0,1,,1,null,0,image/item/item_3900057,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900058,6,2902,,5,item_name3900058,,item_desc3900058,1,1,0,0,3,1,0,1,,1,null,0,image/item/item_3900057,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900063,6,2902,,5,item_name3900063,,item_desc3900059,-1,-1,0,0,3,1,0,1,,1,null,0,image/item/item_3900057,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900060,6,2903,,5,item_name3900060,,item_desc3900060,1,1,0,0,3,2,0,1,,1,null,0,image/item/item_3900060,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900061,6,2903,,5,item_name3900061,,item_desc3900061,3,3,0,0,3,2,0,1,,1,null,0,image/item/item_3900060,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900059,6,2903,,5,item_name3900059,,item_desc3900059,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_3900060,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900064,1726000,29,,5,item_name3900064,,item_desc3900064,1,1,0,0,3,1,0,1,,1,null,0,image/item/item_3900062,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900065,1726000,29,,5,item_name3900065,,item_desc3900065,3,3,0,0,3,1,0,1,,1,null,0,image/item/item_3900062,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900062,1726000,29,,5,item_name3900062,,item_desc3900066,-1,-1,0,0,3,1,0,1,,1,null,0,image/item/item_3900062,,0,,,,,0,0,,,,,,,,0,,,,,,,,
6000005,3,60,,5,item_name6000005,,item_desc6000005,-1,-1,0,0,3,1,0,1,,1,null,0,image/item/item_6000004,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2200029,2200028,31,,5,Sauvage Hero Shard,,The Hero Shard. Collect 10 Hero Shards to recruit Hero - Sauvage. Required for Hero promotions.,1309,1309,0,0,3,0,0,1,,1,null,0,image/hero_icon/hero_icon1309_KYOJIN,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1700051,1700051,17,,5,item_name1700051,,don't translate,1700051,1700051,0,0,3,1,0,1,,1,null,0,image/item/item_1700051,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900066,12,2901,,5,item_name3900066,,item_desc3900065,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_3900066,,0,,,,,0,0,,,,,,,,0,,,,,,,,
6000008,6,60,,5,item_name6000008,,item_desc6000008,-1,-1,0,0,3,1,0,1,,1,null,0,image/item/item_6000008,,0,,,,,0,0,,,,,,,,0,,,,,,,,
5900003,5900003,59,,5,Recharge points,,Accumulation points used for specific events,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_5900003,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101067,30501,3101,,5,Edward New Year Skin,,Use it to get Edward New Year Skin,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101067,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101068,20501,3101,,5,Ganso New Year Skin,,Use it to get Ganso New Year Skin,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101068,,0,,,,,0,0,,,,,,,,0,,,,,,,,
14101069,10201,3101,,5,Reichstein New Year Skin,,Use it to get Reichstein New Year Skin,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_14101069,,0,,,,,0,0,,,,,,,,0,,,,,,,,
6410002,6410002,64,,5,New Year Wishes-20,,A shard of New Year Wishing words; collect 5 kinds of shards to exchange New Year Rewards,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_6410002,,0,,,,,0,0,,,,,,,,0,,,,,,,,
6410003,6410003,64,,5,New Year Wishes-20,,A shard of New Year Wishing words; collect 5 kinds of shards to exchange New Year Rewards,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_6410003,,0,,,,,0,0,,,,,,,,0,,,,,,,,
6410004,6410004,64,,5,New Year Wishes-Happy,,A shard of New Year Wishing words; collect 5 kinds of shards to exchange New Year Rewards,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_6410004,,0,,,,,0,0,,,,,,,,0,,,,,,,,
6410005,6410005,64,,5,New Year Wishes-New,,A shard of New Year Wishing words; collect 5 kinds of shards to exchange New Year Rewards,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_6410005,,0,,,,,0,0,,,,,,,,0,,,,,,,,
6410006,6410006,64,,5,New Year Wishes-Year,,A shard of New Year Wishing words; collect 5 kinds of shards to exchange New Year Rewards,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_6410006,,0,,,,,0,0,,,,,,,,0,,,,,,,,
6410007,6410004,64,,5,New Year Wishes-Happy,,A shard of New Year Wishing words; collect 5 kinds of shards to exchange New Year Rewards,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_6410007,,0,,,,,0,0,,,,,,,,0,,,,,,,,
6410008,6410005,64,,5,New Year Wishes-New,,A shard of New Year Wishing words; collect 5 kinds of shards to exchange New Year Rewards,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_6410008,,0,,,,,0,0,,,,,,,,0,,,,,,,,
6410009,6410006,64,,5,New Year Wishes-Year,,A shard of New Year Wishing words; collect 5 kinds of shards to exchange New Year Rewards,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_6410009,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1710001,1710001,17,,1,Lv. 1 New Year Chest,,Get valuable items after using it,9010501|9010506,9010501|9010506,0,0,3,1,0,1,,1,null,0,image/item/item_1710001,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1710002,1710002,17,,2,Lv. 2 New Year Chest,,Get valuable items after using it,9010502|9010507,9010502|9010507,0,0,3,1,0,1,,2,null,0,image/item/item_1710002,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1710003,1710003,17,,3,Lv. 3 New Year Chest,,Get valuable items after using it,9010503|9010508,9010503|9010508,0,0,3,1,0,1,,3,null,0,image/item/item_1710003,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1710004,1710004,17,,4,Lv. 4 New Year Chest,,Get valuable items after using it,9010504|9010509,9010504|9010509,0,0,3,1,0,1,,4,null,0,image/item/item_1710004,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1710005,1710005,17,,5,Lv. 5 New Year Chest,,Get valuable items after using it,9010505|9010510,9010505|9010510,0,0,3,1,0,1,,5,null,0,image/item/item_1710005,,0,,,,,0,0,,,,,,,,0,,,,,,,,
6410001,3700016,64,,5,Blessing voucher,,Can be used to upgrade New Year chest,-1,-1,622,0,3,0,0,1,,1,null,0,image/item/item_6410001,,0,,,,,0,0,,,,,,,,0,,4,,,,,,
3900083,1729000,29,,5,Frost City (1 day),,Use it to get Frost City Skin instantly; lasts for 1 day,1,1,0,0,3,1,0,1,,1,null,0,image/item/item_3900083,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900084,1729000,29,,5,Frost City (permanent),,Use it to get Frost City Skin,-1,-1,0,0,3,1,0,1,,1,null,0,image/item/item_3900083,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900085,3800000,17,,5,Frost City Chest,,Use it to randomly obtain 1 - 9 Skin Voucher(s); with a chance to obtain Components and other rewards.,9010601|9010602,9010601|9010602,0,0,3,1,0,1,,1,null,0,image/item/item_3900085,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900086,3800000,33,,5,Frost City Voucher,,Can be used to redeem Frost City Skin and other rich rewards,0,0,0,0,3,1,0,1,,1,null,0,image/item/item_3900086,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900087,14,2901,,5,Mini Agent,,Use it to get Mini Agent Unit Skin,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_3900087,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2512015,2612017,46,,3,Bradley\nSkill Shard,,Collect 10 shards to obtain Bradley Exclusive Skill,2505201,2505201,0,0,3,1,0,1,,1,null,0,image/item/item_2505201,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2505201,2505201,42,,3,Bradley Exclusive Skill,,Improve the effect of Bradley's skill Fortified armor by {0}%,20617,20617,1,0,3,1,0,1,Lv.1,1,null,0,image/item/item_2505201,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2505202,2505201,42,,3,Bradley Exclusive Skill,,Improve the effect of Bradley's skill Fortified armor by {0}%,20617,20617,2,0,3,1,0,1,Lv.2,2,null,0,image/item/item_2505201,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2505203,2505201,42,,3,Bradley Exclusive Skill,,Increase the skill effect of Bradley's "Fortified armor" by {0}%; increase Army DMG Inc. by 10%,20617,20617,3,0,3,1,0,1,Lv.3,3,null,0,image/item/item_2505201,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2505204,2505201,42,,3,Bradley Exclusive Skill,,Increase the skill effect of Bradley's "Fortified armor" by {0}%; increase Army DMG Inc. by 10%,20617,20617,4,0,3,1,0,1,Lv.4,4,null,0,image/item/item_2505201,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2505205,2505201,42,,3,Bradley Exclusive Skill,,Increase the skill effect of Bradley's "Fortified armor" by {0}%; increase Army DMG Inc. by 20%,20617,20617,5,0,3,1,0,1,Lv.5,5,null,0,image/item/item_2505201,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2505206,2505201,42,,3,Bradley Exclusive Skill,,Increase the skill effect of Bradley's "Fortified armor" by {0}%; increase Army DMG Inc. by 20%,20617,20617,6,0,3,1,0,1,Lv.6,6,null,0,image/item/item_2505201,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2505207,2505201,42,,3,Bradley Exclusive Skill,,Increase the skill effect of Bradley's "Fortified armor" by {0}%; increase Army DMG Inc. by 40%,20617,20617,7,0,3,1,0,1,Lv.7,7,null,0,image/item/item_2505201,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2505208,2505201,42,,3,Bradley Exclusive Skill,,Increase the skill effect of Bradley's "Fortified armor" by {0}%; increase Army DMG Inc. by 40%,20617,20617,8,0,3,1,0,1,Lv.8,8,null,0,image/item/item_2505201,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2505209,2505201,42,,3,Bradley Exclusive Skill,,Increase the skill effect of Bradley's "Fortified armor" by {0}%; increase Army DMG Inc. by 40%,20617,20617,9,0,3,1,0,1,Lv.9,9,null,0,image/item/item_2505201,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2505210,2505201,42,,3,Bradley Exclusive Skill,,Increase the skill effect of Bradley's "Fortified armor" by {0}%; increase Army DMG Inc. by 40%,20617,20617,10,0,3,1,0,1,Lv.10,10,null,0,image/item/item_2505201,,0,,,,,0,0,,,,,,,,0,,,,,,,,
2200032,2200031,31,,5,Bradley Shard,,The Hero Shard. Collect 10 Hero Shards to recruit Hero - Bradley. Required for Hero promotions.\nBradley: the best defensive hero; Tywin's old pal.,110,110,0,0,3,0,0,1,,1,null,0,image/hero_icon/hero_icon110,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1700080,1700080,17,,5,Golden Plane,,Use it to get a Golden Plane; Golden Plane Appendage and Air Force HP increase. Max effective amount: 1,9110801,9110801,0,0,3,1,0,1,,1,null,0,image/item/item_1700080,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900088,1730000,29,,5,Lucky Dragon Castle (1 day),,Use it to get Lucky Dragon City Skin instantly; lasts for 1 day,1,1,0,0,3,1,0,1,,1,null,0,image/item/item_3900088,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900089,1730000,29,,5,Lucky Dragon Castle (permanent),,Use it to get Lucky Dragon City Skin instantly,-1,-1,0,0,3,1,0,1,,1,null,0,image/item/item_3900088,,0,,,,,0,0,,,,,500,1,,0,,,,,,,,
3900090,3800000,17,,5,Lucky Dragon Castle Chest,,Use it to randomly obtain 1 - 9 Skin Voucher(s); with a chance to obtain Components and other rewards.,9011301|9011302,9011301|9011302,0,0,3,1,0,1,,1,null,0,image/item/item_3900090,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900091,3800000,33,,5,Lucky Dragon City Skin Voucher,,Used for exchanging Lucky Dragon castle look and other rich rewards,0,0,0,0,3,1,0,1,,1,null,0,image/item/item_3900091,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900092,15,2901,,5,Golden Lucky Dragon,,Use it to get the Golden Lucky Dragon Queue Skin,-1,-1,0,0,3,2,0,1,,1,null,0,image/item/item_3900092,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900093,1731000,29,,5,Super Garage (1 day),,Use it to get Super Garage Skin instantly; lasts for 1 day,1,1,0,0,3,1,0,1,,1,null,0,image/item/item_3900093,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900094,1731000,29,,5,Super Garage (permanent),,Use it to get Super Garage Skin instantly,-1,-1,0,0,3,1,0,1,,1,null,0,image/item/item_3900093,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900095,10,60,,5,Happy Spring Festival (1 day),,Use it to get Happy Spring Festival Effect (1 day),1,1,0,0,3,1,0,1,,1,null,0,image/item/item_3900095,,0,,,,,0,0,,,,,,,,0,,,,,,,,
3900096,10,60,,5,Happy Spring Festival,,Use it to get Happy Spring Festival Effect (permanent),-1,-1,0,0,3,1,0,1,,1,null,0,image/item/item_3900095,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1700071,1700070,33,,2,Shabby Treasure Map,,Use it to obtain a Treasure Map,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_1700071,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1700072,1700070,33,,3,Compass,,Use it to obtain a Treasure Map,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_1700072,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1700073,1700070,33,,4,Treasury Key,,Use it to obtain a Treasure Map,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_1700073,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1700074,1700070,33,,4,Journal,,Use it to obtain a Treasure Map,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_1700074,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1700090,1700090,33,,5,City Universal Shard,,Use it to redeem City Skin Shard,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_1700090,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1700091,1700090,33,,5,Marching Troop Skin Voucher,,Can be used to exchange the shard of Marching troop decoration,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_1700091,,0,,,,,0,0,,,,,,,,0,,,,,,,,
1700092,1700090,33,,5,Limited Hero Voucher,,Can be used to redeem the shard of specific heroes,-1,-1,0,0,3,0,0,1,,1,null,0,image/item/item_1700092,,0,,,,,0,0,,,,,,,,0,,,,,,,,
5100304,5100302,50,,5,Extra Marching Queue (1d),,Extra Marching Queue (24h),70004|1|86400|1,70004|1|86400|1,0,0,3,1,0,1,+1,1,null,0,image/item/item_5100301,,0,,,,,0,0,,,,,,,,0,,,,,,,,
