id,buff_land,buff_sea,buff_air,para,type,random,condition,productable,enhance_oila,enhance_soil,enhance_metal,enhance_coal,upgrade_time,cool_down,desc,power
403181,0,930107,0,9720,0,10000,0,280,80000000.0,0.0,0.0,0.0,111600,0,107217,139710
403182,0,930107,0,9840,0,10000,0,281,90000000.0,0.0,0.0,0.0,113400,0,107217,142700
403183,0,930107,0,9960,0,10000,0,282,100000000.0,0.0,0.0,0.0,115200,0,107217,145710
403184,0,930107,0,10080,0,10000,0,283,110000000.0,0.0,0.0,0.0,117000,0,107217,148740
403185,0,930107,0,10200,0,10000,0,284,120000000.0,0.0,0.0,0.0,118800,0,107217,151790
403186,0,930107,0,10320,0,10000,0,285,130000000.0,0.0,0.0,0.0,120600,0,107217,154870
403187,0,930107,0,10440,0,10000,0,286,140000000.0,0.0,0.0,0.0,122400,0,107217,157970
403188,0,930107,0,10560,0,10000,0,287,150000000.0,0.0,0.0,0.0,124200,0,107217,161090
403189,0,930107,0,10680,0,10000,0,288,175000000.0,0.0,0.0,0.0,126000,0,107217,164230
403190,0,930107,0,10800,0,10000,0,289,200000000.0,0.0,0.0,0.0,127800,0,107217,167390
403191,0,930107,0,10920,0,10000,0,290,210000000.0,0.0,0.0,0.0,129600,0,107217,170570
403192,0,930107,0,11040,0,10000,0,291,220000000.0,0.0,0.0,0.0,131400,0,107217,173770
403193,0,930107,0,11160,0,10000,0,292,230000000.0,0.0,0.0,0.0,133200,0,107217,176990
403194,0,930107,0,11280,0,10000,0,293,240000000.0,0.0,0.0,0.0,135000,0,107217,180230
403195,0,930107,0,11400,0,10000,0,294,250000000.0,0.0,0.0,0.0,136800,0,107217,183490
403196,0,930107,0,11520,0,10000,0,295,260000000.0,0.0,0.0,0.0,138600,0,107217,186770
403197,0,930107,0,11640,0,10000,0,296,275000000.0,0.0,0.0,0.0,140400,0,107217,190060
403198,0,930107,0,11760,0,10000,0,297,300000000.0,0.0,0.0,0.0,142200,0,107217,193370
403199,0,930107,0,11880,0,10000,0,298,350000000.0,0.0,0.0,0.0,144000,0,107217,196700
403200,0,930107,0,12000,0,10000,0,299,400000000.0,0.0,0.0,0.0,145800,0,107217,200050
403201,0,930504,0,120,0,10000,0,300,0.0,100.0,0.0,0.0,5,0,107218,160
403202,0,930504,0,240,0,10000,0,301,0.0,200.0,0.0,0.0,15,0,107218,370
403203,0,930504,0,360,0,10000,0,302,0.0,300.0,0.0,0.0,30,0,107218,630
403204,0,930504,0,480,0,10000,0,303,0.0,400.0,0.0,0.0,60,0,107218,930
403205,0,930504,0,600,0,10000,0,304,0.0,500.0,0.0,0.0,90,0,107218,1280
403206,0,930504,0,720,0,10000,0,305,0.0,600.0,0.0,0.0,120,0,107218,1680
403207,0,930504,0,840,0,10000,0,306,0.0,700.0,0.0,0.0,300,0,107218,2120
403208,0,930504,0,960,0,10000,0,307,0.0,800.0,0.0,0.0,600,0,107218,2610
403209,0,930504,0,1080,0,10000,0,308,0.0,900.0,0.0,0.0,660,0,107218,3140
403210,0,930504,0,1200,0,10000,0,309,0.0,1000.0,0.0,0.0,720,0,107218,3720
403211,0,930504,0,1320,0,10000,0,310,0.0,1500.0,0.0,0.0,780,0,107218,4340
403212,0,930504,0,1440,0,10000,0,311,0.0,2000.0,0.0,0.0,840,0,107218,5000
403213,0,930504,0,1560,0,10000,0,312,0.0,3000.0,0.0,0.0,900,0,107218,5710
403214,0,930504,0,1680,0,10000,0,313,0.0,5000.0,0.0,0.0,1020,0,107218,6460
403215,0,930504,0,1800,0,10000,0,314,0.0,10000.0,0.0,0.0,1140,0,107218,7250
403216,0,930504,0,1920,0,10000,0,315,0.0,20000.0,0.0,0.0,1260,0,107218,8090
403217,0,930504,0,2040,0,10000,0,316,0.0,30000.0,0.0,0.0,1440,0,107218,8970
403218,0,930504,0,2160,0,10000,0,317,0.0,50000.0,0.0,0.0,1500,0,107218,9890
403219,0,930504,0,2280,0,10000,0,318,0.0,75000.0,0.0,0.0,1650,0,107218,10850
403220,0,930504,0,2400,0,10000,0,319,0.0,100000.0,0.0,0.0,1800,0,107218,11860
403221,0,930504,0,2520,0,10000,0,320,0.0,150000.0,0.0,0.0,3600,0,107218,12910
403222,0,930504,0,2640,0,10000,0,321,0.0,200000.0,0.0,0.0,5400,0,107218,14000
403223,0,930504,0,2760,0,10000,0,322,0.0,250000.0,0.0,0.0,7200,0,107218,15130
403224,0,930504,0,2880,0,10000,0,323,0.0,300000.0,0.0,0.0,9000,0,107218,16300
403225,0,930504,0,3000,0,10000,0,324,0.0,350000.0,0.0,0.0,10800,0,107218,17510
403226,0,930504,0,3120,0,10000,0,325,0.0,400000.0,0.0,0.0,12600,0,107218,18760
403227,0,930504,0,3240,0,10000,0,326,0.0,450000.0,0.0,0.0,14400,0,107218,20050
403228,0,930504,0,3360,0,10000,0,327,0.0,500000.0,0.0,0.0,16200,0,107218,21380
403229,0,930504,0,3480,0,10000,0,328,0.0,550000.0,0.0,0.0,18000,0,107218,22750
403230,0,930504,0,3600,0,10000,0,329,0.0,600000.0,0.0,0.0,19800,0,107218,24150
403231,0,930504,0,3720,0,10000,0,330,0.0,650000.0,0.0,0.0,21600,0,107218,25590
403232,0,930504,0,3840,0,10000,0,331,0.0,700000.0,0.0,0.0,23400,0,107218,27070
403233,0,930504,0,3960,0,10000,0,332,0.0,750000.0,0.0,0.0,25200,0,107218,28590
403234,0,930504,0,4080,0,10000,0,333,0.0,800000.0,0.0,0.0,27000,0,107218,30140
403235,0,930504,0,4200,0,10000,0,334,0.0,850000.0,0.0,0.0,28800,0,107218,31730
403236,0,930504,0,4320,0,10000,0,335,0.0,900000.0,0.0,0.0,30600,0,107218,33360
403237,0,930504,0,4440,0,10000,0,336,0.0,950000.0,0.0,0.0,32400,0,107218,35020
403238,0,930504,0,4560,0,10000,0,337,0.0,1000000.0,0.0,0.0,34200,0,107218,36720
403239,0,930504,0,4680,0,10000,0,338,0.0,1050000.0,0.0,0.0,36000,0,107218,38460
403240,0,930504,0,4800,0,10000,0,339,0.0,1100000.0,0.0,0.0,37800,0,107218,40230
403241,0,930504,0,4920,0,10000,0,340,0.0,2100000.0,0.0,0.0,39600,0,107218,42040
403242,0,930504,0,5040,0,10000,0,341,0.0,2150000.0,0.0,0.0,41400,0,107218,43880
403243,0,930504,0,5160,0,10000,0,342,0.0,2200000.0,0.0,0.0,43200,0,107218,45760
403244,0,930504,0,5280,0,10000,0,343,0.0,2250000.0,0.0,0.0,45000,0,107218,47670
403245,0,930504,0,5400,0,10000,0,344,0.0,2300000.0,0.0,0.0,46800,0,107218,49610
403246,0,930504,0,5520,0,10000,0,345,0.0,2350000.0,0.0,0.0,48600,0,107218,51590
403247,0,930504,0,5640,0,10000,0,346,0.0,2400000.0,0.0,0.0,50400,0,107218,53600
403248,0,930504,0,5760,0,10000,0,347,0.0,2450000.0,0.0,0.0,52200,0,107218,55640
403249,0,930504,0,5880,0,10000,0,348,0.0,2500000.0,0.0,0.0,54000,0,107218,57720
403250,0,930504,0,6000,0,10000,0,349,0.0,2550000.0,0.0,0.0,55800,0,107218,59830
403251,0,930504,0,6120,0,10000,0,350,0.0,2600000.0,0.0,0.0,57600,0,107218,61970
403252,0,930504,0,6240,0,10000,0,351,0.0,2650000.0,0.0,0.0,59400,0,107218,64140
403253,0,930504,0,6360,0,10000,0,352,0.0,2700000.0,0.0,0.0,61200,0,107218,66350
403254,0,930504,0,6480,0,10000,0,353,0.0,2750000.0,0.0,0.0,63000,0,107218,68590
403255,0,930504,0,6600,0,10000,0,354,0.0,2800000.0,0.0,0.0,64800,0,107218,70860
403256,0,930504,0,6720,0,10000,0,355,0.0,2850000.0,0.0,0.0,66600,0,107218,73160
403257,0,930504,0,6839,0,10000,0,356,0.0,2900000.0,0.0,0.0,68400,0,107218,75490
403258,0,930504,0,6959,0,10000,0,357,0.0,2950000.0,0.0,0.0,70200,0,107218,77850
403259,0,930504,0,7080,0,10000,0,358,0.0,3000000.0,0.0,0.0,72000,0,107218,80240
403260,0,930504,0,7200,0,10000,0,359,0.0,4000000.0,0.0,0.0,73800,0,107218,82660
403261,0,930504,0,7320,0,10000,0,360,0.0,5500000.0,0.0,0.0,75600,0,107218,85110
403262,0,930504,0,7440,0,10000,0,361,0.0,7000000.0,0.0,0.0,77400,0,107218,87590
403263,0,930504,0,7560,0,10000,0,362,0.0,8500000.0,0.0,0.0,79200,0,107218,90090
403264,0,930504,0,7680,0,10000,0,363,0.0,10000000.0,0.0,0.0,81000,0,107218,92620
403265,0,930504,0,7800,0,10000,0,364,0.0,11500000.0,0.0,0.0,82800,0,107218,95180
403266,0,930504,0,7920,0,10000,0,365,0.0,13000000.0,0.0,0.0,84600,0,107218,97770
403267,0,930504,0,8040,0,10000,0,366,0.0,14500000.0,0.0,0.0,86400,0,107218,100390
403268,0,930504,0,8160,0,10000,0,367,0.0,16000000.0,0.0,0.0,88200,0,107218,103030
403269,0,930504,0,8280,0,10000,0,368,0.0,17500000.0,0.0,0.0,90000,0,107218,105700
403270,0,930504,0,8400,0,10000,0,369,0.0,20000000.0,0.0,0.0,91800,0,107218,108400
403271,0,930504,0,8520,0,10000,0,370,0.0,25000000.0,0.0,0.0,93600,0,107218,111120
403272,0,930504,0,8640,0,10000,0,371,0.0,30000000.0,0.0,0.0,95400,0,107218,113870
403273,0,930504,0,8760,0,10000,0,372,0.0,35000000.0,0.0,0.0,97200,0,107218,116640
403274,0,930504,0,8880,0,10000,0,373,0.0,40000000.0,0.0,0.0,99000,0,107218,119440
403275,0,930504,0,9000,0,10000,0,374,0.0,45000000.0,0.0,0.0,100800,0,107218,122260
403276,0,930504,0,9120,0,10000,0,375,0.0,50000000.0,0.0,0.0,102600,0,107218,125110
403277,0,930504,0,9240,0,10000,0,376,0.0,55000000.0,0.0,0.0,104400,0,107218,127980
403278,0,930504,0,9360,0,10000,0,377,0.0,60000000.0,0.0,0.0,106200,0,107218,130880
403279,0,930504,0,9480,0,10000,0,378,0.0,65000000.0,0.0,0.0,108000,0,107218,133800
403280,0,930504,0,9600,0,10000,0,379,0.0,70000000.0,0.0,0.0,109800,0,107218,136740
403281,0,930504,0,9720,0,10000,0,380,0.0,80000000.0,0.0,0.0,111600,0,107218,139710
403282,0,930504,0,9840,0,10000,0,381,0.0,90000000.0,0.0,0.0,113400,0,107218,142700
403283,0,930504,0,9960,0,10000,0,382,0.0,100000000.0,0.0,0.0,115200,0,107218,145710
403284,0,930504,0,10080,0,10000,0,383,0.0,110000000.0,0.0,0.0,117000,0,107218,148740
403285,0,930504,0,10200,0,10000,0,384,0.0,120000000.0,0.0,0.0,118800,0,107218,151790
403286,0,930504,0,10320,0,10000,0,385,0.0,130000000.0,0.0,0.0,120600,0,107218,154870
403287,0,930504,0,10440,0,10000,0,386,0.0,140000000.0,0.0,0.0,122400,0,107218,157970
403288,0,930504,0,10560,0,10000,0,387,0.0,150000000.0,0.0,0.0,124200,0,107218,161090
403289,0,930504,0,10680,0,10000,0,388,0.0,175000000.0,0.0,0.0,126000,0,107218,164230
403290,0,930504,0,10800,0,10000,0,389,0.0,200000000.0,0.0,0.0,127800,0,107218,167390
403291,0,930504,0,10920,0,10000,0,390,0.0,210000000.0,0.0,0.0,129600,0,107218,170570
403292,0,930504,0,11040,0,10000,0,391,0.0,220000000.0,0.0,0.0,131400,0,107218,173770
403293,0,930504,0,11160,0,10000,0,392,0.0,230000000.0,0.0,0.0,133200,0,107218,176990
403294,0,930504,0,11280,0,10000,0,393,0.0,240000000.0,0.0,0.0,135000,0,107218,180230
403295,0,930504,0,11400,0,10000,0,394,0.0,250000000.0,0.0,0.0,136800,0,107218,183490
403296,0,930504,0,11520,0,10000,0,395,0.0,260000000.0,0.0,0.0,138600,0,107218,186770
403297,0,930504,0,11640,0,10000,0,396,0.0,275000000.0,0.0,0.0,140400,0,107218,190060
403298,0,930504,0,11760,0,10000,0,397,0.0,300000000.0,0.0,0.0,142200,0,107218,193370
403299,0,930504,0,11880,0,10000,0,398,0.0,350000000.0,0.0,0.0,144000,0,107218,196700
403300,0,930504,0,12000,0,10000,0,399,0.0,400000000.0,0.0,0.0,145800,0,107218,200050
403301,0,0,930108,120,0,10000,0,400,100.0,0.0,0.0,0.0,5,0,107219,160
403302,0,0,930108,240,0,10000,0,401,200.0,0.0,0.0,0.0,15,0,107219,370
403303,0,0,930108,360,0,10000,0,402,300.0,0.0,0.0,0.0,30,0,107219,630
403304,0,0,930108,480,0,10000,0,403,400.0,0.0,0.0,0.0,60,0,107219,930
403305,0,0,930108,600,0,10000,0,404,500.0,0.0,0.0,0.0,90,0,107219,1280
403306,0,0,930108,720,0,10000,0,405,600.0,0.0,0.0,0.0,120,0,107219,1680
403307,0,0,930108,840,0,10000,0,406,700.0,0.0,0.0,0.0,300,0,107219,2120
403308,0,0,930108,960,0,10000,0,407,800.0,0.0,0.0,0.0,600,0,107219,2610
403309,0,0,930108,1080,0,10000,0,408,900.0,0.0,0.0,0.0,660,0,107219,3140
403310,0,0,930108,1200,0,10000,0,409,1000.0,0.0,0.0,0.0,720,0,107219,3720
403311,0,0,930108,1320,0,10000,0,410,1500.0,0.0,0.0,0.0,780,0,107219,4340
403312,0,0,930108,1440,0,10000,0,411,2000.0,0.0,0.0,0.0,840,0,107219,5000
403313,0,0,930108,1560,0,10000,0,412,3000.0,0.0,0.0,0.0,900,0,107219,5710
403314,0,0,930108,1680,0,10000,0,413,5000.0,0.0,0.0,0.0,1020,0,107219,6460
403315,0,0,930108,1800,0,10000,0,414,10000.0,0.0,0.0,0.0,1140,0,107219,7250
403316,0,0,930108,1920,0,10000,0,415,20000.0,0.0,0.0,0.0,1260,0,107219,8090
403317,0,0,930108,2040,0,10000,0,416,30000.0,0.0,0.0,0.0,1440,0,107219,8970
403318,0,0,930108,2160,0,10000,0,417,50000.0,0.0,0.0,0.0,1500,0,107219,9890
403319,0,0,930108,2280,0,10000,0,418,75000.0,0.0,0.0,0.0,1650,0,107219,10850
403320,0,0,930108,2400,0,10000,0,419,100000.0,0.0,0.0,0.0,1800,0,107219,11860
403321,0,0,930108,2520,0,10000,0,420,150000.0,0.0,0.0,0.0,3600,0,107219,12910
403322,0,0,930108,2640,0,10000,0,421,200000.0,0.0,0.0,0.0,5400,0,107219,14000
403323,0,0,930108,2760,0,10000,0,422,250000.0,0.0,0.0,0.0,7200,0,107219,15130
403324,0,0,930108,2880,0,10000,0,423,300000.0,0.0,0.0,0.0,9000,0,107219,16300
403325,0,0,930108,3000,0,10000,0,424,350000.0,0.0,0.0,0.0,10800,0,107219,17510
403326,0,0,930108,3120,0,10000,0,425,400000.0,0.0,0.0,0.0,12600,0,107219,18760
403327,0,0,930108,3240,0,10000,0,426,450000.0,0.0,0.0,0.0,14400,0,107219,20050
403328,0,0,930108,3360,0,10000,0,427,500000.0,0.0,0.0,0.0,16200,0,107219,21380
403329,0,0,930108,3480,0,10000,0,428,550000.0,0.0,0.0,0.0,18000,0,107219,22750
403330,0,0,930108,3600,0,10000,0,429,600000.0,0.0,0.0,0.0,19800,0,107219,24150
403331,0,0,930108,3720,0,10000,0,430,650000.0,0.0,0.0,0.0,21600,0,107219,25590
403332,0,0,930108,3840,0,10000,0,431,700000.0,0.0,0.0,0.0,23400,0,107219,27070
403333,0,0,930108,3960,0,10000,0,432,750000.0,0.0,0.0,0.0,25200,0,107219,28590
403334,0,0,930108,4080,0,10000,0,433,800000.0,0.0,0.0,0.0,27000,0,107219,30140
403335,0,0,930108,4200,0,10000,0,434,850000.0,0.0,0.0,0.0,28800,0,107219,31730
403336,0,0,930108,4320,0,10000,0,435,900000.0,0.0,0.0,0.0,30600,0,107219,33360
403337,0,0,930108,4440,0,10000,0,436,950000.0,0.0,0.0,0.0,32400,0,107219,35020
403338,0,0,930108,4560,0,10000,0,437,1000000.0,0.0,0.0,0.0,34200,0,107219,36720
403339,0,0,930108,4680,0,10000,0,438,1050000.0,0.0,0.0,0.0,36000,0,107219,38460
403340,0,0,930108,4800,0,10000,0,439,1100000.0,0.0,0.0,0.0,37800,0,107219,40230
403341,0,0,930108,4920,0,10000,0,440,2100000.0,0.0,0.0,0.0,39600,0,107219,42040
403342,0,0,930108,5040,0,10000,0,441,2150000.0,0.0,0.0,0.0,41400,0,107219,43880
403343,0,0,930108,5160,0,10000,0,442,2200000.0,0.0,0.0,0.0,43200,0,107219,45760
403344,0,0,930108,5280,0,10000,0,443,2250000.0,0.0,0.0,0.0,45000,0,107219,47670
403345,0,0,930108,5400,0,10000,0,444,2300000.0,0.0,0.0,0.0,46800,0,107219,49610
403346,0,0,930108,5520,0,10000,0,445,2350000.0,0.0,0.0,0.0,48600,0,107219,51590
403347,0,0,930108,5640,0,10000,0,446,2400000.0,0.0,0.0,0.0,50400,0,107219,53600
403348,0,0,930108,5760,0,10000,0,447,2450000.0,0.0,0.0,0.0,52200,0,107219,55640
403349,0,0,930108,5880,0,10000,0,448,2500000.0,0.0,0.0,0.0,54000,0,107219,57720
403350,0,0,930108,6000,0,10000,0,449,2550000.0,0.0,0.0,0.0,55800,0,107219,59830
403351,0,0,930108,6120,0,10000,0,450,2600000.0,0.0,0.0,0.0,57600,0,107219,61970
403352,0,0,930108,6240,0,10000,0,451,2650000.0,0.0,0.0,0.0,59400,0,107219,64140
403353,0,0,930108,6360,0,10000,0,452,2700000.0,0.0,0.0,0.0,61200,0,107219,66350
403354,0,0,930108,6480,0,10000,0,453,2750000.0,0.0,0.0,0.0,63000,0,107219,68590
403355,0,0,930108,6600,0,10000,0,454,2800000.0,0.0,0.0,0.0,64800,0,107219,70860
403356,0,0,930108,6720,0,10000,0,455,2850000.0,0.0,0.0,0.0,66600,0,107219,73160
403357,0,0,930108,6839,0,10000,0,456,2900000.0,0.0,0.0,0.0,68400,0,107219,75490
403358,0,0,930108,6959,0,10000,0,457,2950000.0,0.0,0.0,0.0,70200,0,107219,77850
403359,0,0,930108,7080,0,10000,0,458,3000000.0,0.0,0.0,0.0,72000,0,107219,80240
403360,0,0,930108,7200,0,10000,0,459,4000000.0,0.0,0.0,0.0,73800,0,107219,82660
403361,0,0,930108,7320,0,10000,0,460,5500000.0,0.0,0.0,0.0,75600,0,107219,85110
403362,0,0,930108,7440,0,10000,0,461,7000000.0,0.0,0.0,0.0,77400,0,107219,87590
403363,0,0,930108,7560,0,10000,0,462,8500000.0,0.0,0.0,0.0,79200,0,107219,90090
403364,0,0,930108,7680,0,10000,0,463,10000000.0,0.0,0.0,0.0,81000,0,107219,92620
403365,0,0,930108,7800,0,10000,0,464,11500000.0,0.0,0.0,0.0,82800,0,107219,95180
403366,0,0,930108,7920,0,10000,0,465,13000000.0,0.0,0.0,0.0,84600,0,107219,97770
403367,0,0,930108,8040,0,10000,0,466,14500000.0,0.0,0.0,0.0,86400,0,107219,100390
403368,0,0,930108,8160,0,10000,0,467,16000000.0,0.0,0.0,0.0,88200,0,107219,103030
403369,0,0,930108,8280,0,10000,0,468,17500000.0,0.0,0.0,0.0,90000,0,107219,105700
403370,0,0,930108,8400,0,10000,0,469,20000000.0,0.0,0.0,0.0,91800,0,107219,108400
403371,0,0,930108,8520,0,10000,0,470,25000000.0,0.0,0.0,0.0,93600,0,107219,111120
403372,0,0,930108,8640,0,10000,0,471,30000000.0,0.0,0.0,0.0,95400,0,107219,113870
403373,0,0,930108,8760,0,10000,0,472,35000000.0,0.0,0.0,0.0,97200,0,107219,116640
403374,0,0,930108,8880,0,10000,0,473,40000000.0,0.0,0.0,0.0,99000,0,107219,119440
403375,0,0,930108,9000,0,10000,0,474,45000000.0,0.0,0.0,0.0,100800,0,107219,122260
403376,0,0,930108,9120,0,10000,0,475,50000000.0,0.0,0.0,0.0,102600,0,107219,125110
403377,0,0,930108,9240,0,10000,0,476,55000000.0,0.0,0.0,0.0,104400,0,107219,127980
403378,0,0,930108,9360,0,10000,0,477,60000000.0,0.0,0.0,0.0,106200,0,107219,130880
403379,0,0,930108,9480,0,10000,0,478,65000000.0,0.0,0.0,0.0,108000,0,107219,133800
403380,0,0,930108,9600,0,10000,0,479,70000000.0,0.0,0.0,0.0,109800,0,107219,136740
403381,0,0,930108,9720,0,10000,0,480,80000000.0,0.0,0.0,0.0,111600,0,107219,139710
403382,0,0,930108,9840,0,10000,0,481,90000000.0,0.0,0.0,0.0,113400,0,107219,142700
403383,0,0,930108,9960,0,10000,0,482,100000000.0,0.0,0.0,0.0,115200,0,107219,145710
403384,0,0,930108,10080,0,10000,0,483,110000000.0,0.0,0.0,0.0,117000,0,107219,148740
403385,0,0,930108,10200,0,10000,0,484,120000000.0,0.0,0.0,0.0,118800,0,107219,151790
403386,0,0,930108,10320,0,10000,0,485,130000000.0,0.0,0.0,0.0,120600,0,107219,154870
403387,0,0,930108,10440,0,10000,0,486,140000000.0,0.0,0.0,0.0,122400,0,107219,157970
403388,0,0,930108,10560,0,10000,0,487,150000000.0,0.0,0.0,0.0,124200,0,107219,161090
403389,0,0,930108,10680,0,10000,0,488,175000000.0,0.0,0.0,0.0,126000,0,107219,164230
403390,0,0,930108,10800,0,10000,0,489,200000000.0,0.0,0.0,0.0,127800,0,107219,167390
403391,0,0,930108,10920,0,10000,0,490,210000000.0,0.0,0.0,0.0,129600,0,107219,170570
403392,0,0,930108,11040,0,10000,0,491,220000000.0,0.0,0.0,0.0,131400,0,107219,173770
403393,0,0,930108,11160,0,10000,0,492,230000000.0,0.0,0.0,0.0,133200,0,107219,176990
403394,0,0,930108,11280,0,10000,0,493,240000000.0,0.0,0.0,0.0,135000,0,107219,180230
403395,0,0,930108,11400,0,10000,0,494,250000000.0,0.0,0.0,0.0,136800,0,107219,183490
403396,0,0,930108,11520,0,10000,0,495,260000000.0,0.0,0.0,0.0,138600,0,107219,186770
403397,0,0,930108,11640,0,10000,0,496,275000000.0,0.0,0.0,0.0,140400,0,107219,190060
403398,0,0,930108,11760,0,10000,0,497,300000000.0,0.0,0.0,0.0,142200,0,107219,193370
403399,0,0,930108,11880,0,10000,0,498,350000000.0,0.0,0.0,0.0,144000,0,107219,196700
403400,0,0,930108,12000,0,10000,0,499,400000000.0,0.0,0.0,0.0,145800,0,107219,200050
403401,0,0,930505,120,0,10000,0,500,0.0,100.0,0.0,0.0,5,0,107220,160
403402,0,0,930505,240,0,10000,0,501,0.0,200.0,0.0,0.0,15,0,107220,370
403403,0,0,930505,360,0,10000,0,502,0.0,300.0,0.0,0.0,30,0,107220,630
403404,0,0,930505,480,0,10000,0,503,0.0,400.0,0.0,0.0,60,0,107220,930
403405,0,0,930505,600,0,10000,0,504,0.0,500.0,0.0,0.0,90,0,107220,1280
403406,0,0,930505,720,0,10000,0,505,0.0,600.0,0.0,0.0,120,0,107220,1680
403407,0,0,930505,840,0,10000,0,506,0.0,700.0,0.0,0.0,300,0,107220,2120
403408,0,0,930505,960,0,10000,0,507,0.0,800.0,0.0,0.0,600,0,107220,2610
403409,0,0,930505,1080,0,10000,0,508,0.0,900.0,0.0,0.0,660,0,107220,3140
403410,0,0,930505,1200,0,10000,0,509,0.0,1000.0,0.0,0.0,720,0,107220,3720
403411,0,0,930505,1320,0,10000,0,510,0.0,1500.0,0.0,0.0,780,0,107220,4340
403412,0,0,930505,1440,0,10000,0,511,0.0,2000.0,0.0,0.0,840,0,107220,5000
403413,0,0,930505,1560,0,10000,0,512,0.0,3000.0,0.0,0.0,900,0,107220,5710
403414,0,0,930505,1680,0,10000,0,513,0.0,5000.0,0.0,0.0,1020,0,107220,6460
403415,0,0,930505,1800,0,10000,0,514,0.0,10000.0,0.0,0.0,1140,0,107220,7250
403416,0,0,930505,1920,0,10000,0,515,0.0,20000.0,0.0,0.0,1260,0,107220,8090
403417,0,0,930505,2040,0,10000,0,516,0.0,30000.0,0.0,0.0,1440,0,107220,8970
403418,0,0,930505,2160,0,10000,0,517,0.0,50000.0,0.0,0.0,1500,0,107220,9890
403419,0,0,930505,2280,0,10000,0,518,0.0,75000.0,0.0,0.0,1650,0,107220,10850
403420,0,0,930505,2400,0,10000,0,519,0.0,100000.0,0.0,0.0,1800,0,107220,11860
403421,0,0,930505,2520,0,10000,0,520,0.0,150000.0,0.0,0.0,3600,0,107220,12910
403422,0,0,930505,2640,0,10000,0,521,0.0,200000.0,0.0,0.0,5400,0,107220,14000
403423,0,0,930505,2760,0,10000,0,522,0.0,250000.0,0.0,0.0,7200,0,107220,15130
403424,0,0,930505,2880,0,10000,0,523,0.0,300000.0,0.0,0.0,9000,0,107220,16300
403425,0,0,930505,3000,0,10000,0,524,0.0,350000.0,0.0,0.0,10800,0,107220,17510
403426,0,0,930505,3120,0,10000,0,525,0.0,400000.0,0.0,0.0,12600,0,107220,18760
403427,0,0,930505,3240,0,10000,0,526,0.0,450000.0,0.0,0.0,14400,0,107220,20050
403428,0,0,930505,3360,0,10000,0,527,0.0,500000.0,0.0,0.0,16200,0,107220,21380
403429,0,0,930505,3480,0,10000,0,528,0.0,550000.0,0.0,0.0,18000,0,107220,22750
403430,0,0,930505,3600,0,10000,0,529,0.0,600000.0,0.0,0.0,19800,0,107220,24150
403431,0,0,930505,3720,0,10000,0,530,0.0,650000.0,0.0,0.0,21600,0,107220,25590
403432,0,0,930505,3840,0,10000,0,531,0.0,700000.0,0.0,0.0,23400,0,107220,27070
403433,0,0,930505,3960,0,10000,0,532,0.0,750000.0,0.0,0.0,25200,0,107220,28590
403434,0,0,930505,4080,0,10000,0,533,0.0,800000.0,0.0,0.0,27000,0,107220,30140
403435,0,0,930505,4200,0,10000,0,534,0.0,850000.0,0.0,0.0,28800,0,107220,31730
403436,0,0,930505,4320,0,10000,0,535,0.0,900000.0,0.0,0.0,30600,0,107220,33360
403437,0,0,930505,4440,0,10000,0,536,0.0,950000.0,0.0,0.0,32400,0,107220,35020
403438,0,0,930505,4560,0,10000,0,537,0.0,1000000.0,0.0,0.0,34200,0,107220,36720
403439,0,0,930505,4680,0,10000,0,538,0.0,1050000.0,0.0,0.0,36000,0,107220,38460
403440,0,0,930505,4800,0,10000,0,539,0.0,1100000.0,0.0,0.0,37800,0,107220,40230
403441,0,0,930505,4920,0,10000,0,540,0.0,2100000.0,0.0,0.0,39600,0,107220,42040
403442,0,0,930505,5040,0,10000,0,541,0.0,2150000.0,0.0,0.0,41400,0,107220,43880
403443,0,0,930505,5160,0,10000,0,542,0.0,2200000.0,0.0,0.0,43200,0,107220,45760
403444,0,0,930505,5280,0,10000,0,543,0.0,2250000.0,0.0,0.0,45000,0,107220,47670
403445,0,0,930505,5400,0,10000,0,544,0.0,2300000.0,0.0,0.0,46800,0,107220,49610
403446,0,0,930505,5520,0,10000,0,545,0.0,2350000.0,0.0,0.0,48600,0,107220,51590
403447,0,0,930505,5640,0,10000,0,546,0.0,2400000.0,0.0,0.0,50400,0,107220,53600
403448,0,0,930505,5760,0,10000,0,547,0.0,2450000.0,0.0,0.0,52200,0,107220,55640
403449,0,0,930505,5880,0,10000,0,548,0.0,2500000.0,0.0,0.0,54000,0,107220,57720
403450,0,0,930505,6000,0,10000,0,549,0.0,2550000.0,0.0,0.0,55800,0,107220,59830
403451,0,0,930505,6120,0,10000,0,550,0.0,2600000.0,0.0,0.0,57600,0,107220,61970
403452,0,0,930505,6240,0,10000,0,551,0.0,2650000.0,0.0,0.0,59400,0,107220,64140
403453,0,0,930505,6360,0,10000,0,552,0.0,2700000.0,0.0,0.0,61200,0,107220,66350
403454,0,0,930505,6480,0,10000,0,553,0.0,2750000.0,0.0,0.0,63000,0,107220,68590
403455,0,0,930505,6600,0,10000,0,554,0.0,2800000.0,0.0,0.0,64800,0,107220,70860
403456,0,0,930505,6720,0,10000,0,555,0.0,2850000.0,0.0,0.0,66600,0,107220,73160
403457,0,0,930505,6839,0,10000,0,556,0.0,2900000.0,0.0,0.0,68400,0,107220,75490
