id,name,value
36016,monster_wind_group_v2_param,16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|90|91|92|93|94
36017,monster_wind_group_v2_limit,20
36018,monster_wind_group_v2_newbie,5
36019,monster_wind_group_v2_refresh_param,-2|1
36020,monster_wind_group_v2_feature_param,5
36022,monster_wind_group_v2_failure_param,100|A Worthy Opponent,60|Was A Close Call,0|Not A Chance
36025,monster_wind_group_v2_desc_param,-2|Very easy|1|icon_fire_worldmap1,-1|Easy|1|icon_fire_worldmap2,0|Average|2|icon_fire_worldmap2,1|Hard|3|icon_fire_worldmap3
16012,target_type_32_score_para_v2,8000
36015,monster_wind_group_id_v2,1215001|1215002|1215003|1215004|1215101|1215102|1215103|1215104|1215201|1215202|1215203|1215204
36024,monster_harm_ratio,0.05
280310,loading_service_time,1200
280218,transfer_server_vip_exp_score_time,2021-04-01-20-08-0
36021,lucky_reward_01,234021
36023,lucky_item_02,2400001
33041,activity_harmony_daytime_limit,50
280219,scene_gift_unlock_02,100002
280221,scene_gift_unlock_03,20,2
17007,thor_air1_atk,12500|6875|5000|4375|3750|3125|2500|2250|1875
17008,thor_land1_atk,10000|5500
17009,thor_sea1_atk,4000|3800
133533,cross_top_war_base_score_para_a,200
133534,cross_top_war_base_score_para_b,300
133535,cross_top_war_base_score_para_c,500
133536,cross_top_war_base_score_para_a1,30
133538,cross_top_war_base_score_para_c1,400000
133539,cross_top_war_result_score_para_1,50
133540,cross_top_war_result_score_para_2,400
280222,cupid_spine_cost,55|500
280223,cupid_spine_chest,4
280224,cupid_spine_dailylimit,500
280228,cupid_daily_free,3
280225,niuka_limit_num,3000
280226,niuka_limit_days,3
280227,niuka_limit_hours,8
173010,display_upper_limit,50
280230,combustion_resistance,0.4
281001,player_chat_max_character,200
281002,player_chat_push_max_time,20
15020,formation_system_open_level,50
15021,minimum_point_time,0.2
11113,enhance_mastery_unlock_level,70
11114,enhance_mastery_item_exp,1|3|9|27|81|243|729|2187|6561|19683
11115,enhance_mastery_attri_show_level,5
11116,enhance_mastery_entrance_show_level,60
280231,gems_obtain_animation,1000,3000
133610,ss_fortress_occupied_num,1,3|2,2|3,2
133611,ss_fortress_task_helpinfo,1401
133612,ss_fortress_alliance_min_num,50
133613,ss_fortress_monster_type,804
133614,ss_fortress_function_time,60
133615,ss_fortress_roulette_scratch,0|100
133616,sp_fortress_resource_helpinfo,1501
133617,sp_fortress_monster_helpinfo,1601
133618,sp_fortress_scratch_card_helpinfo,1701
133620,sp_alliance_science_day_reward,10500|10501|10502|10503|10504|10505
133621,sp_world_fortress_building_helpinfo,1801
133622,sp_fortress_first_protection_time,86400
133623,sp_fortress_alliance_reward_time,8
133624,sp_world_fortress_giveup_cd,86400
930092,UnderTheSea_treasure_search_inevitable,4
11117,enhance_mastery_max_level,20
280232,ss_fortress_server_task_guide_para,3|29,5|30
160232,league_create_new_seper,1500|20,50|10
15030,likeness_survey,1|2
300001,element_def_A,0.6
300002,element_def_B,0.9
300003,element_def_C,0.05
300004,element_atk,1.43
300005,element_def,2.8
300006,element_pierce,2.8
300007,element_def_G,910000
300008,element_pierce_H,910000
300009,element_sci_army,1|2|3
11118,enhance_mastery_notice_fitting_level,8
5406,notice_pop_up_countdown_second,3
300010,element_sci_lv,50
15022,Scrapingcard_hero_Scale,0|0|1
15023,Scrapingcard_hero_skin,2131
15024,Scrapingcard_hero_skin_Scale,0|0|1
133619,ss_fortress_server_task_clear,0
999001,element_sci_lv,4001
133625,ss_fortress_army_level,80
36026,monster_wind_group_v2_passport_param,95|Give It A Shot,60|Incomparable,0|Overwhelming
36027,monster_wind_group_v2_passport_point,25|25|25|25|200
15025,g123_Twitter_link,https://twitter.com/vivid_army_/status/1374541478530195457
70031,friend_add_level_limit,20
15031,BakingMaster_dropMonsterId,1|2|3|5|41|42|43|44|60101|60201|1215001|1215101|1215201|51|52|53|9001|9002
15032,BakingMaster_level_exp,1000|3000|6000|11000|21000|41000
15033,BakingMaster_material_item,39200508
15034,BakingMaster_point_item,39200509
15035,BakingMaster_dropReward,9010218
15036,BakingMaster_level_limit,3|5
36028,diamond_uint_price_double_check,300
133542,cross_server_alliance_quite_cd,300
21323,skillshop_sever,15
36029,jokerbox_rate,50
15026,banner_cut_select,2917368|2917369|2917370|2917371|2917372|916762|916763|916764|916765|916266|916267|916268|916269|916270
133701,csb_throne_open_time,1800
9970097,ele_sci_key,2101
2021320,requestCountConfig,901,60,100,58|901,120,200,118|901,180,300,178|901,300,500,298|1001,60,100,58|1001,120,200,118|1001,180,300,178|1001,300,500,298
15038,dwarf_miner_space,4
15039,dwarf_miner_dig_times,300
1000702,svs_jump_target,60|64
1000701,svs_reward_propaganda,9016795
2021321,cityskill_config01,1774000
9970090,medal_time_a,0.33
9970091,medal_time_b,2000000000
9970092,def_a,0
9970093,def_b,1
9970094,def_c,1
9970095,def_d,0.95
9970099,def_e,1
9970096,medal_star,1
9970098,medal_sci_key,2301
8011,resource_thor_unlock_level,75
8012,resource_thor_unlock_rank_count,50
15040,ramadan_hero,115|2021-04-08-00-00-00|2021-05-13-00-00-00
15041,ramadan_event_banner,11|501|511
15043,signIn_makeup_num,13
15044,signIn_makeup_price,1,10|2,20|3,50|4,100
15037,ramadan_language,ar|tr|id
1000603,relic_guard_cost,5|10
1000604,relic_guard_boss_harm_ratio,0.7
1000605,relic_diamond_donation,3|5|8|12|20|30|50|80|100|150|200
20214901,Fadh_Critical_hit,50
20210412,get_coin_max_time,480
8013,arms_race_resource_score_thor_para,5000
202141502,first_report_buff,21012861
2021323,ios_appletsid,wxbe18100cf0dfa11b
3500011,new_relic_help_info,2501
3500012,relic_fight_version,1.173
15027,G123_SNS_binding_reward,200
2021401,warhammer_city_ui_resource,effect/prefab/Effect_zhanchuirukou02
202141501,Puzzle_sign_in_num,6|30
202141503,Puzzle_newplayer,2021-04-29 00:00:01
133544,jelly_jump_over,10
3500001,alliance_coin_maxpoint_monster,21000
3500002,alliance_coin_point_monster_para,8
3500003,alliance_coin_point_warhammer_para,15
3500004,alliance_coin_point_gathering_para,0.1
3500007,alliance_coin_buildingpoints_perarmy,12
3500008,alliance_coin_allipoints_self,40
3500009,alliance_coin_max_allipoints,1200
15045,signin30_level,5
90004,alliance_officer_leader_change_para,4
90005,alliance_officer_kvk_build_permission,4,5,6,7,8,9
90006,alliance_officer_appointment_cd,300
3501011,shop_sort,
20214232,vipshop_show,1|5|10
36030,monster_wind_group_id_v3,51|52|53
3502011,sci_maxlv,300000|80,301000|80,302000|80,303000|80,310000|80,311000|80,312000|80,313000|80,320000|80,321000|80,322000|80,329000|80,330000|80,480001|80,480002|80,480003|80,490001|80,490002|80,490003|80,470001|80,470002|80,470003|80
2018,army_init_jelly,10003,19,25|10003,18,26|10002,20,26|10002,17,27|10001,19,27|10001,18,28|10003,20,24
4000014,robotics_alliance_number,30
2021324,ios14_data_upload,1
20214231,max_field,10|10
3600121,is_share_chat,1,2,5
3600123,goto_app_registrationtime,1440
3600124,goto_app_level,10,20,25,30,35,40
3600122,manufacture_tips_notice,3500009|4000,3500010|2000
202105081,begin_fury_heroid,10216
281101,antiindulged_max_time,10
280233,transfer_server_days_out,90
4000001,radar_sys_1,8
4000002,radar_sys_2,25
4000003,radar_sys_3,1
4000004,radar_sys_4,effect/castle/castle_face_1775000_anim
4000005,radar_sys_5,25
4000006,radar_sys_6,200|300|500|700|1000
4000007,radar_sys_7,200|200|200
4000008,radar_sys_8,2
4000009,radar_sys_9,20
4000010,radar_sys_10,1,30,3|31,50,4|51,80,5
4000011,radar_sys_11,20
4000012,radar_sys_12,1
4000013,radar_sys_13,7200
4000016,radar_sys_16,20
4000017,radar_sys_17,100
4000018,radar_sys_18,600
8014,arms_race_item_score_para,1800001|695,323001|1389
131125,hero_defense_h,2701
3330001,warhammer_guide_new,13
3330002,warhammer_guide_air,30
3330003,warhammer_guide_war_car,80001
3330004,warhammer_guide_physical_stregth,260001
3800001,sever_shield_time,48
2030,construction_count,2,6
3340004,raytheon_gift_bag,940001
25010,alliance_boss_order,1|0|Summon Now,2|3600|In 1 hour,3|10800|In 3 hours
25011,alliance_boss_help_gift,941212
25012,allianceBoss_freeTime_2,1800
25013,alliance_boss_time_limit,10800
3600125,att_pop_level,8
281103,antiindulged_min_version,1.180
20210527,bank_freegift,20210507
15055,monthcard_renew,30
25014,alliance_boss_help_limit,1
25015,alliance_boss_show,2801
15046,flipcard_dailylimit,500
15047,flipcard_free_refresh,5
15048,flipcard_gem_refresh,0|0|0|0|0|100|100|100|100|100|200|200|200|200|200|300
15049,flipcard_free_times,1
15050,flipcard_orange,8
3010001,resource_field_buff_time,14400
3010002,resource_field_buff_add_spirit,5|15|45
3010003,resource_field_buff_replace,1301001
3010004,resource_field_spirit,5
3010005,resource_build_super_assemble,20
3010006,resource_build_assemble,10
3010007,resource_field_buff_add_assemble_spirit,10|20|40
3010008,resource_field_buff_add_super_assemble_spirit,10|20|40
3010009,resource_field_status_replace,40001
3010010,resource_field_status_assemble_replace,40002
3010011,resource_field_status_super_assemble_replace,40003
3020001,map_war_fever_cd,360
3020002,map_war_fever_staus_id,41001
1018,hero_attri_power_para,2|2|2
1023,power_detail_group,2,Territory CP|1,6,7,8,Tech CP|9,10,11,12,Hero CP|3,4,13,Arsenal CP|5,Profession CP
20210610,skin_hide_values,960013
3020005,set_buff_time_limlt,1623427200
3110002,relic_give_up_time_01,0
3020003,resource_field_time_limlt,45
3020004,map_war_fever_time_limlt,45
3110001,relic_give_up_time,60
130131,kvk_war_fever_cd,300
130132,kvk_war_fever_status,71103
130133,kvk_tec_speedup_price,0.5
130134,kvk_tec_res_gift,550021
130135,kvk_tec_res_item,550021|550022|550023
130136,kvk_tec_helpinfo,2901
4000020,radar_sys_20,43200|86399
4000021,radar_sys_21,480
4000022,radar_sys_22,10,15|20,16|40,17|60,18
4000023,radar_sys_23,1,2|2,3|3,4|4,5|5,6|6,7
4000024,radar_sys_24,3|30|300|600|1200
4000025,radar_sys_25,5
4000026,Radar is under Testing, more details will be released soon.,3001
20210607,active_in_other_server_skin_buff_ids,990176
3600126,bind_mailphone_reward,257099
3600127,bind_mailphone_type,appandroid,appwx,appios,wx|appiosglobal,googleplay,apphuaweiglobal,appfb
20210608,bind_successfully_disappear,6
15065,landbeaching,2300003,20|39200167,15|1000001,10
960119,element_two,1,2|1,3|2,1|2,3|3,1|3,2
960120,element_three,1,2,3|1,3,2|2,1,3|2,3,1|3,1,2|3,2,1
960121,element_two_times,5
960122,element_three_times,5
20210705,shortcut_level,22
9960,alliance_record_weight_param,50
9961,alliance_record_officer_param,6,Vice-leader|7,Matriarch|8,War Commander|9,Ambassador
20210613,chat_cooldown,10-20|30,20-30|10,30-100|2
20210614,group_mail_level,20
20210615,chat_send_level_cn,10
10040,g123_video_722_1,913229|913230|913236|913237|913238|913239
10041,g123_video_722_2,2705720|2705721|2705722|2705723|2705724|2705725
10042,g123_video_722_3,2500000|5000000|7500000|10000000|12500000|15000000|17500000|20000000|22500000|25000000
10043,transformers_unlock_video_day,0|0|0|1|3|6|14|15|16|17
10044,transformers_unlock_video_cost,5|5|5|5|5|5|5|5|5|5
10045,transformers_unlock_video_reward,913241|913241|913241|913241|913242|913243|913242|913242|913242|913243
10046,transformers_Notice_time,2021-8-10-00-00
10047,transformers_video_name,TransformBossPreview_
4000030,radar_sys_29,15
4000027,radar_sys_27,1,50|20,50|30,50|40,50
4000028,radar_sys_28,5
20210714,spell_effect_round,124,10124,990184|124,10124,990185
20210707,August_heroskill_max,70
20210719,skill_release,124,101
15066,Transformers_power_state_num,40000|80000|100000
15067,Transformers_donate_limit,1,40000|2,80000
15068,Transformers_day_limit,4
15069,Transformers_challenge_times,3
15070,Transformers_pveid,4005
15071,Transformers_challenge_reward,91071|91072|91073|91074|91075|91076
15072,Transformers_hero,124
15073,Transformers_report_num,20
15074,Transformers_energy_cube,100015
15075,Transformers_monster,1|2|3|5|6|41|42|43|44|60101|60201|1215001|1215101|1215201|9001|9002|51|52|53
15076,Transformers_monster_reward,9010213
20210726,universal_code,imback
20210727,minigame_openlevel,4|20
202106281,veteranplayer_Loss_reward,20238822
202106282,veteranplayer_Loss_max,50
202106283,veteranplayer_Loss_target,5
202106284,veteranplayer_Loss_target_reward,20|20217801
202106286,veteranplayer_active_target_reward,1,5,20248822|1,7,20248823|1,10,20248824|2,15,20248825|3,20,20248826
20210715,upgrade_get_hero,128
15058,mtbox_refreshlimit,99
15059,mtbox_patpat,30|1
15060,mtbox_price,30,54,78,102,126,150,174,198
15061,mtbox_gem,1|10
15062,mtbox_autorefresh,24
15063,mtbox_reward,2,8,24,40|91100,91101,91102,91103
15064,mtbox_patlimit,3
15077,mtbox_currency,5800011
15078,mtbox_flash,1701212|1701213
15080,Transformers_open_event,5515
15081,final_reward_bumblebee,35
15082,bumblebee_unlocked_reward,91033|91036|91039|91042|91045|91048|91051|91054|91057|91060|91063|91066
15083,bumblebee_evolve_item,2010099
15084,bumblebee_dayTarget,168
15091,Transformers_ppboss_time,2021-08-10-00-00-00|2021-08-24-00-00-00
15092,Transformers_pp_img,image/icon_army/bianxing_search
15093,Transformers_boss_id,4001,4002,4003
15056,Scratchcard_hero_scale,124,0,190,0.75
15057,heropack_hero_scale,124,0,150,0.8
21801201,batch_training,1040,1100,1050|2700,2800,2900
2000100,area_v3_init_default,1001,1007,1006,1005,1004,1002,1011,1010,1009,1008,1003,1017,1016,1015,1014,1013,8062,8063,8048,8053,8070
2000101,area_v3_ocean_unlock_area,12
2000102,area_v3_obstacle_time,2.5
2000103,army_init_v3,10001,11,33|10001,11,35|10001,12,32|10001,12,34|10001,13,33
2000104,area_v3_ocean_unlock_level,12
2000105,area_v3_unlock_the_expansionArea,62
2000106,area_v3_unlock_the_zone_reward,20220001|20220002|20220003|20220004|20220005|20220001|20220004
2000107,area_v3_unlock_the_zone_key,Smoky Forest,After connecting with Agent Black Widow, the Task Force embarked on a journey to find all the secrets on the island. The goal has become clear: first things first, we need to find those Atmospheric Manipulators.|Arid Desert,Surprisingly, there is a new desert outside the rain forest, full of rocks that are eroded by the wind. Is this all caused by that horrible Atmospheric Manipulator? Let's figure it out.|Mysterious Mountain,Passing through the desert there is the Mountain they have named the Sacred Mountain. The Sacred Mountain is covered with ice and snow, and we have no idea what's waiting for us there. Anyway, we must restore the Island as best as we can!|Forbidden Land,The Northern part of the island is a forbidden area for local residents only, it looks like a place of ceremonial gathering. You discovered the purpose of the Atmospheric Manipulator is to create extreme weather above the enemy. What monsters!|Hidden Base,There's rough terrain, a powerful stronghold, fierce firepower and the base of the Dark Legion lying in front of us... All Dark Forces have garrisoned within the base here. This shall be our Top War with the Dark Forces.|Blue Bay,Let's walk those poor residents home. We can easily occupy the Beachhead area by the South Island. So the new task is to keep the horrible Atmospheric Manipulator for yourself.|Ceremonial Forest,The rainforest here is more dangerous than before, hearing gun shots deep in the forest from time to time... With eliminating all the enemies and finding the last Atmospheric Manipulator you are going to liberate and bring peace back to the Island.
2000108,area_v3_unlock_the_camera_move,2,2015|3,3007|4,4010|5,5004|6,6010|7,7117
2000109,area_v3_unlock_ocean_hero,6
2000110,area_v3_unlock_ocean_areaid,8046
2000111,area_v3_unlock_ocean_hero_time,5
2000112,area_v3_unlock_firstbuilding_pve,3901|999
2000113,area_v3_unlock_oceanhero_area,8046
2000114,area_v3_unlock_ocean_scene,8049
2000115,area_v3_unlock_ocean_hero_key,Help...me...|...@...#...%&...|...Water...
2000116,area_v3_unlock_plot,1022|1021|1030|1029|1026
2000117,area_v3_unlock_firstbuilding_pve,1022|999
2000118,area_v3_unlock_firstbuilding_area,60001
2000119,area_v3_unlocklevel,1040,newbase_gameplayV3,5|1700,newbase_gameplayV3,5|4900,key_novice_adjustments,14|3200,key_novice_adjustments,45|3300,key_novice_adjustments,45|2400,newbase_gameplayV3,15|2000,newbase_gameplayV3,8|3500,newbase_gameplayV3,12|2700,newbase_gameplayV3,30|2800,newbase_gameplayV3,30|2900,newbase_gameplayV3,30
2000120,area_v3_unlock_hero_area,1029
2000121,area_v3_unlock_activity_level,8
2000122,area_v3_unlock_scene_locate,5
2000123,area_v3_unlock_first_autounlock,1022
2000124,area_v3_unlock_ocean_hero_free,20210700
2000125,area_v3_unlock_areaid_loading,3026
2000126,area_v3_unlock_ocean_scene_new,9009
2000127,area_v3_radar_first_task,10001
2000128,area_v3_unlock_reguide,1022,38003|1021,38013
2000129,area_v3_radar_sys,1
2000130,area_v3_first_area_number,16
2000131,area_v3_scene_gift_unlock,2017,3
2000132,area_v3_building_effect_time,60
2000133,area_v3_building_effect,6750|6200|6600|6900|6800|6500
2000134,area_v3_first_purchase_level,5
2000135,area_v3_first_purchase_pop_level,6
21801202,timer_showdot,3
2000136,area_v3_cloud_minlevel,90
2000137,area_v3_enhance_level,10
21801203,Aggregate_event,72,7,client_battle_begin|15,hero_get|4,hero_recruit_hero|10,client_world_attack_monster|30,merge_building|120,train|200,get_online_reward|9
2000138,area_v3_unlock_store_level,6
2000139,area_v3_unlock_area_guide_show,60001
2000140,area_v3_unlock_area_maxtime_Test,30
2181901,recovery_shop_days,30
2181902,recovery_shop_record,7
2181903,recovery_shop_item,39201011
2181904,recovery_shop_limit,1000
280016,new_version_content_login_platform_official,baidugame,toutiao,appios,appandroid,appwx,appqq,apptianci,appquick,quickoppo,quickvivo,quickhuawei,webgame:1.209
280017,new_version_content_login_platform_Test,wx:1.208
280234,transfer_server_ignore_hero,128
2021322,anti_plugin_time,300
20214233,cityskill_supermove,1781000
9962,alliance_record_news_source,[Server]|[War of Odinium]|[Eternal Land]|[SVS]
10049,russian_linkage_hero_show_1,115|2165
10050,russian_linkage_hero_show_2,14
10051,russian_linkage_language,ru
10052,russian_linkage_recruit_voice,Are you ready?|newKingTaskRussiaGuide1,Hi! Help me please!|newKingTaskRussiaGuide2,Oww. I have got too many things to do today!|newKingTaskRussiaGuide3,Can I buy you a drink? Tea?|newKingTaskRussiaGuide4,Right on time! I could use your help|newKingTaskRussiaGuide5,I never make mistakes.|newKingTaskRussiaGuide6
5000006,russian_linkage_trigger_time,1631808000
941213,world_boss_order,2|3|4
2183001,forecast_activity_banner,activity_banner_900012_truen.png
21090101,icon_difference,
21090102,festival_icon_difference,
21090103,banner_difference,
21090104,dynamic_icon_difference,
5000001,russian_linkage_img_jump,Marching Queue Skin|image/RussiaActivity/cell1_Enter_ActivityRU,More rewards|image/RussiaActivity/cell2_Enter_ActivityRU,Avatar Frame|image/RussiaActivity/cell3_Enter_ActivityRU,Nameplate|image/RussiaActivity/cell4_Enter_ActivityRU
5000002,russian_linkage_open_event,900000
5000003,sergey_box_integral,500
5000004,sergey_box_reward,9900001
5000005,sergey_max_revice_num,30
5000007,russian_linkage_day_bp,12001,50|12002,50|12003,50|12004,50|12005,50|12006,50
5000008,russian_linkage_radar_bp,100
11119,units_gather_unlock_level,80
11120,units_gather_diameter_max,40
11121,units_gather_number_max,800
4000032,radar_show_time,1440
4000019,radar_sys_19,1|4800|1,2|4200|1,3|3600|1,4|3000|1,5|2400|1
9963,alliance_record_news_end_time,168
4000029,radar_sys_0119,1,20|2,25|3,30|4,35|5,40
10053,web_game_create_short_cut_reward,1916352
950031,novice_adjustments_guide_building,3900,4900
950032,novice_adjustments_collector_rebate,0|120|360|1560|2560|4520
202191002,pay_integral_gem,1|5
202191001,pay_integral_data,2191001
20210617,goto_FB_registrationtime,5
20210618,goto_FB_level,5,10,15
20210619,FB_guide_reopen,10
20210620,FB_bind_reward,19104|367801
20210621,FB_reopen_time,24
4000033,radar_signal_num,0|75,1|25
4000034,radar_deference_time,600
4000035,radar_deference_count,1
4000036,radar_deference_open_lv,3
4000037,radar_signal_default,1|5
4000038,radar_star_id,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049,5050,5051,5052,5053,5054,5055,5056,5057,5058,5059,5060,5061,5062,5063,5064,5065,5066,5067,5068,5069,5070,5071,5072,5073,5074,5075,5076,5077,5078,5079,5080
4000039,radar_reset_diamond,20|40|60|80|100
4000040,radar_signal_default_add,0|20|40|60|80|100|150|200
4000041,radar_show,4001
4000042,radar_signal_unlock_lv,2
4000043,radar_sys_des,2,New feature unlocked: radar signal|3,New feature unlocked: Radar defense system
20210622,The leadership has been changed recently, mail feature will be available in {0} minutes,3600
8000001,skin_up_banner,activity_banner_825_4|activity_banner_825_4
10054,new_turntable_reward_time,1633072367
