id,name,desc,power,score,build_count,level,max_level,type,group,height,width,tap_count,point_type,is_open,is_destroy,player_level,recall_file_path,prefab,model,color,repair_art,is_border,iconSrc,iconType,shortcut_icon,shortcut_name,order,client_type,repair_level,repair_cost_coin,repair_cost_oil,build_coin,upgrade_coin,produce_time,para,produce_type,produce_coin,worker_offset,click_sound,atlas,atlas_path,scale_para,x_para,y_para,area,quality,buff_id,buff_max_num,is_buy,build_resource,decorations_material,building_change,show_plat,show_time,show_endtime,switch_load,treasure_obtainways,treasure_debris,treasure_pic,treasure_buffdisplay,disable_merge,hide_level,no_deletion,para_v1,buff_ext,unlock_after_zone,unmovable
int,string,string,long,long,int,int,int,int,int,int,int,int,int,int,int,int,string,string,string,string,string,string,string,int,string,string,int,int,int,int,int,long,long,long,long,int,long,string,string,string,string,string,string,string,int,int,string,int,int,string,string,int,string,string,string,string,string,string,string,string,int,int,int,long,string,int,int
46025,building_name_4602,building_desc_4602,100.0,0.0,0,6,15,4,4700,1,1,1,1,1,0,13,,zsw_Ultraman,zsw_Ultraman,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003024|450,1,0,,4400001|2;4400002|5,,g123,2020-07-09-0-0-0,2020-07-22-23-59-59,,,,,,,,,0,,,
46026,building_name_4602,building_desc_4602,100.0,0.0,0,7,15,4,4700,1,1,1,1,1,0,13,,zsw_Ultraman,zsw_Ultraman,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003024|500,1,0,,4400001|2;4400002|5,,g123,2020-07-09-0-0-0,2020-07-22-23-59-59,,,,,,,,,0,,,
46027,building_name_4602,building_desc_4602,100.0,0.0,0,8,15,4,4700,1,1,1,1,1,0,13,,zsw_Ultraman,zsw_Ultraman,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003024|550,1,0,,4400001|2;4400002|5,,g123,2020-07-09-0-0-0,2020-07-22-23-59-59,,,,,,,,,0,,,
46028,building_name_4602,building_desc_4602,100.0,0.0,0,9,15,4,4700,1,1,1,1,1,0,13,,zsw_Ultraman,zsw_Ultraman,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003024|600,1,0,,4400001|2;4400002|5,,g123,2020-07-09-0-0-0,2020-07-22-23-59-59,,,,,,,,,0,,,
46029,building_name_4602,building_desc_4602,100.0,0.0,0,10,15,4,4700,1,1,1,1,1,0,13,,zsw_Ultraman,zsw_Ultraman,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003024|650,1,0,,4400001|2;4400002|5,,g123,2020-07-09-0-0-0,2020-07-22-23-59-59,,,,,,,,,0,,,
46030,building_name_4602,building_desc_4602,100.0,0.0,0,11,15,4,4700,1,1,1,1,1,0,13,,zsw_Ultraman,zsw_Ultraman,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003024|700,1,0,,4400001|2;4400002|5,,g123,2020-07-09-0-0-0,2020-07-22-23-59-59,,,,,,,,,0,,,
46031,building_name_4602,building_desc_4602,100.0,0.0,0,12,15,4,4700,1,1,1,1,1,0,13,,zsw_Ultraman,zsw_Ultraman,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003024|750,1,0,,4400001|2;4400002|5,,g123,2020-07-09-0-0-0,2020-07-22-23-59-59,,,,,,,,,0,,,
46032,building_name_4602,building_desc_4602,100.0,0.0,0,13,15,4,4700,1,1,1,1,1,0,13,,zsw_Ultraman,zsw_Ultraman,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003024|800,1,0,,4400001|2;4400002|5,,g123,2020-07-09-0-0-0,2020-07-22-23-59-59,,,,,,,,,0,,,
46033,building_name_4602,building_desc_4602,100.0,0.0,0,14,15,4,4700,1,1,1,1,1,0,13,,zsw_Ultraman,zsw_Ultraman,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003024|850,1,0,,4400001|2;4400002|5,,g123,2020-07-09-0-0-0,2020-07-22-23-59-59,,,,,,,,,0,,,
46034,building_name_4602,building_desc_4602,100.0,0.0,0,15,15,4,4700,1,1,1,1,1,0,13,,zsw_Ultraman,zsw_Ultraman,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003024|900,1,0,,4400001|2;4400002|5,,g123,2020-07-09-0-0-0,2020-07-22-23-59-59,,,,,,,,,0,,,
46040,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,1,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|200,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46041,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,2,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|250,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46042,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,3,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|300,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46043,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,4,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|350,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46044,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,5,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|400,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46045,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,6,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|450,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46046,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,7,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|500,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46047,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,8,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|550,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46048,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,9,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|600,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46049,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,10,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|650,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46050,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,11,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|700,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46051,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,12,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|750,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46052,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,13,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|800,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46053,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,14,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|850,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46054,Kiosk,Army Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,15,15,4,4800,1,1,1,1,1,0,13,,zsw_liangting,zsw_liangting,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.3,10,0,,5,2003023|900,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46060,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,1,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|200,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46061,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,2,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|250,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46062,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,3,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|300,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46063,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,4,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|350,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46064,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,5,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|400,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46065,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,6,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|450,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46066,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,7,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|500,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46067,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,8,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|550,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46068,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,9,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|600,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46069,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,10,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|650,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46070,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,11,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|700,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46071,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,12,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|750,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46072,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,13,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|800,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46073,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,14,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|850,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
46074,Life Buoy,Navy Crit. DMG increased. Max effective amount: {0},100.0,0.0,0,15,15,4,4810,1,1,1,1,1,0,13,,zsw_jiushengquan,zsw_jiushengquan,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.5,20,-20,,5,2003024|900,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0,,,
47001,Fort,Special Decor,0,0,0,1,1,4,5001,4,4,1,1,1,0,13,ea_prefab/unlockArea/UnlockArea9,,,,,,image/item/item_1700112,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
47002,Lighthouse,Special Decor,0,0,0,1,1,4,5002,4,4,1,0,1,0,13,ea_prefab/unlockArea/UnlockArea7,,,,,,image/item/item_1700113,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
47003,Carrier wreckage,Special Decor,0,0,0,1,1,4,5003,4,4,1,0,1,0,13,ea_prefab/unlockArea/UnlockAreaShip,,,,,,image/item/item_1700114,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
47004,Broadcasting station,Special Decor,0,0,0,1,1,4,5004,4,4,1,1,1,0,13,ea_prefab/unlockArea/UnlockArea8,,,,,,image/item/item_1700115,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
47005,Tank wreckage,Special Decor,0,0,0,1,1,4,5005,4,4,1,1,1,0,13,ea_prefab/unlockArea/UnlockArea10,,,,,,image/item/item_1700116,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
47006,Giant fish wreckage,Special Decor,0,0,0,1,1,4,5006,4,4,1,0,1,0,13,ea_prefab/unlockArea/UnlockArea12,,,,,,image/item/item_1700117,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
47007,Mountain,Special Decor,0,0,0,1,1,4,5007,4,4,1,1,0,0,13,ea_prefab/unlockArea/UnlockArea1,,,,,,image/item/item_1700118,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
47008,Waterfall,Special Decor,0,0,0,1,1,4,5008,4,4,1,1,1,0,13,ea_prefab/unlockArea/UnlockArea2,,,,,,image/item/item_1700119,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
47009,Waterfall,Special Decor,0,0,0,1,1,4,5009,4,4,1,1,1,0,13,ea_prefab/unlockArea/UnlockArea3,,,,,,image/item/item_1700120,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
47010,Mountain,Special Decor,0,0,0,1,1,4,5010,4,4,1,1,1,0,13,ea_prefab/unlockArea/UnlockArea4,,,,,,image/item/item_1700121,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
47011,Mountain,Special Decor,0,0,0,1,1,4,5011,4,4,1,1,1,0,13,ea_prefab/unlockArea/UnlockArea5,,,,,,image/item/item_1700122,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
47012,Mountain,Special Decor,0,0,0,1,1,4,5012,4,4,1,1,0,0,13,ea_prefab/unlockArea/UnlockArea6,,,,,,image/item/item_1700123,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
47013,Mountain,Special Decor,0,0,0,1,1,4,5013,4,4,1,1,0,0,13,ea_prefab/unlockArea/UnlockArea13,,,,,,image/item/item_1700123,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
47014,Mountain,Special Decor,0,0,0,1,1,4,5014,4,4,1,1,0,0,13,ea_prefab/unlockArea/UnlockArea20,,,,,,image/item/item_1700123,1,,,1034,3,1,50,0,0,0,60,0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.83,10,0,,2,,1,0,,,,,,,,,,,,,,,0,,,
4901,Arsenal,Crafts equips for Units.,100,0,1,1,1,28,4900,2,2,1,1,1,0,65,,building_arsenal,building_arsenal,,building_minju_0,,,,btn_function_bingying,,140,1,1,50,0,1000,0,0,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_barrack,,,0.7,10,0,,1,,,1,,,,,,,,,,,,,,,0,,,
46080,building_name_4608,building_desc_4608,100.0,0.0,0,1,15,4,5000,1,1,1,1,1,0,13,,zsw_Yamato,zsw_Yamato,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003025|200,1,0,,4400001|2;4400002|5,,g123,2020-08-06-0-0-0,2020-08-19-23-59-59,,,,,,,,,0,,,
46081,building_name_4608,building_desc_4608,100.0,0.0,0,2,15,4,5000,1,1,1,1,1,0,13,,zsw_Yamato,zsw_Yamato,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003025|250,1,0,,4400001|2;4400002|5,,g123,2020-08-06-0-0-0,2020-08-19-23-59-59,,,,,,,,,0,,,
46082,building_name_4608,building_desc_4608,100.0,0.0,0,3,15,4,5000,1,1,1,1,1,0,13,,zsw_Yamato,zsw_Yamato,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003025|300,1,0,,4400001|2;4400002|5,,g123,2020-08-06-0-0-0,2020-08-19-23-59-59,,,,,,,,,0,,,
46083,building_name_4608,building_desc_4608,100.0,0.0,0,4,15,4,5000,1,1,1,1,1,0,13,,zsw_Yamato,zsw_Yamato,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003025|350,1,0,,4400001|2;4400002|5,,g123,2020-08-06-0-0-0,2020-08-19-23-59-59,,,,,,,,,0,,,
46084,building_name_4608,building_desc_4608,100.0,0.0,0,5,15,4,5000,1,1,1,1,1,0,13,,zsw_Yamato,zsw_Yamato,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003025|400,1,0,,4400001|2;4400002|5,,g123,2020-08-06-0-0-0,2020-08-19-23-59-59,,,,,,,,,0,,,
46085,building_name_4608,building_desc_4608,100.0,0.0,0,6,15,4,5000,1,1,1,1,1,0,13,,zsw_Yamato,zsw_Yamato,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003025|450,1,0,,4400001|2;4400002|5,,g123,2020-08-06-0-0-0,2020-08-19-23-59-59,,,,,,,,,0,,,
46086,building_name_4608,building_desc_4608,100.0,0.0,0,7,15,4,5000,1,1,1,1,1,0,13,,zsw_Yamato,zsw_Yamato,,building_minju_0,,,,,,1033,3,1,50,0,0,0,60,0,0,0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.6,0,-8,,5,2003025|500,1,0,,4400001|2;4400002|5,,g123,2020-08-06-0-0-0,2020-08-19-23-59-59,,,,,,,,,0,,,
