id,string,category,type,value_type,op,target,paraType1,para1,paraType2,para2,paraType3,para3,paraType4,para4,icon,battle_type,time_limit,effective_conditions,once_limit,group,is_minus,targetBuffType,only_effect,sustained_buff,buff_rate,para_condition
1000102,buff_1000102,1,116,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
1000103,buff_1000103,1,191,10000,0,0,TriggerPoint,3,,,,,,,,1,0,,0,0,,,,5,,
1000104,buff_1000104,1,184,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
2003024,Navy Crit. DMG,1,167,10000,0,0,ArmyType,201,,,,,,,,1,0,,0,980302,,,1,,,
990138,Starting shield of navy,1,178,10000,0,0,ArmyType,201,,,,,,,,1,0,,0,0,,,,2,,
990139,buff_990139,1,180,10000,0,1,TargetArmyType,101,,,,,,,,1,0,,0,0,,,,3,,
990140,buff_990140,1,145,10000,0,1,FightSide,1,,,,,,,,1,0,,0,0,,,,4,45,
990141,buff_990141,1,173,10000,0,0,IntegerType,10215,,,,,,,,1,0,,0,0,,,,,,
990143,Fire Hydrant reduces burning effect,1,412,10000,0,0,SkillId,10215,,,,,,,,0,1,,0,0,,,,,,
1000020,buff_960019,1,125,10000,0,1,,,,,,,,,,1,0,,0,0,,,,,,
1000021,Unit HP,1,111,10000,0,0,,,,,,,,,,1,0,,0,930000,,,,,,
1000022,Unit ATK,1,112,10000,0,0,,,,,,,,,,1,0,,0,930100,,,,,,
1000023,DMG Increase,1,165,10000,0,0,,,,,,,,,,1,0,,0,1001001,,,,,,
1000024,Decreased DMG Taken,1,166,10000,0,0,,,,,,,,,,1,0,,0,980204,,,,,,
2930100,All units ATK bonus,1,112,10000,0,0,,,,,,,,,,1,0,,0,930100,,,1,,,
990146,All forces ATK increase,1,151,10000,0,0,,,,,,,,,,1,0,,0,0,,,,7,,
990145,Decreased DMG Taken,1,166,10000,0,0,,,,,,,,,rankBuff_04,1,1,,0,980204,,,,6,,
990144,buff_990144,1,173,10000,0,0,IntegerType,10315,,,,,,,,1,0,,0,0,,,,,,
990147,buff_990147,1,173,10000,0,0,IntegerType,30315,,,,,,,,1,0,,0,0,,,,,,
9990011,Army Crit. DMG,1,167,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,980301,,,,,,
9990012,107335,1,113,10000,0,0,ArmyType,201,,,,,,,,1,0,,0,930202,,,,,,
9990013,104888,1,312,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,930101,,,,,,
9990014,Air Force DMG Increase,1,165,10000,0,0,ArmyType,301,,,,,,,,1,0,,0,980103,,,,,,
9990015,Navy Hit,1,169,10000,0,0,ArmyType,201,,,,,,,,1,0,,0,980502,,,,,,
9990016,Air Force Decreased DMG Taken,1,166,10000,0,0,ArmyType,301,,,,,,,,1,0,,0,980203,,,,,,
9990017,Army INV,1,168,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,980401,,,,,,
9990018,104998,1,111,10000,0,0,ArmyType,201,,,,,,,,1,0,,0,930002,,,,,,
9990019,107339,1,114,10000,0,0,ArmyType,301,,,,,,,,1,0,,0,930303,,,,,,
2003020,Army Decreased DMG Taken,1,166,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,980201,,,1,,,
2990130,Decreased DMG Taken when defending,1,166,10000,0,0,FightSide,2,,,,,,,,1,0,,0,0,,,1,,,
990201,Allows you to build more Garages,2,300,1,0,0,,,,,,,,,,0,0,,0,0,,,,,,
990202,Increase DEF of all units,1,550,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
990203,Increase DEF of Army,1,550,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,0,,,,,,
990204,Increase DEF of Navy,1,550,10000,0,0,ArmyType,201,,,,,,,,1,,,,,,,,,,
990205,Increase DEF of Air Force,1,550,10000,0,0,ArmyType,301,,,,,,,,1,,,,,,,,,,
990206,DEF increase when attacking Dark Forces,1,550,10000,0,0,FightType,1003,,,,,,,,1,0,,0,0,,,,,,
990207,DEF increase when being attacked while gathering,1,550,10000,0,0,FightType,1001,FightSide,2,,,,,,1,,,,,,,,,,
990208,DEF increase when attacking buildings,1,550,10000,0,0,FightSide,1,,,,,,,,1,,,,,,,,,,
990209,DEF increase when defending buildings,1,550,10000,0,0,FightSide,2,,,,,,,,1,,,,,,,,,,
990148,buff_990148,1,178,10000,0,0,FightSide,1,,,,,,,,1,0,,0,0,,,,8,,
990149,buff_990149,1,178,10000,0,0,FightSide,2,,,,,,,,1,0,,0,0,,,,8,,
990150,buff_981050,1,701,10000,0,1,ArmyType,101,,,,,,,,1,0,,0,0,,191,,,,
990151,buff_990151,1,173,10000,0,0,IntegerType,10120,,,,,,,,1,0,,0,0,,,,,,
2003012,107335,1,113,10000,0,0,ArmyType,201,,,,,,,,1,0,,0,930202,,,1,,,
2930301,107337,1,114,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,930301,,,1,,,
21012861,All units ATK bonus,1,112,10000,0,0,,,,,,,,,,1,0,,0,930100,,,,,,
990212,,1,112,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
990213,,1,112,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,0,,,,,,
990214,,1,112,10000,0,0,ArmyType,201,,,,,,,,1,,,,,,,,,,
990215,,1,112,10000,0,0,ArmyType,301,,,,,,,,1,,,,,,,,,,
990216,,1,112,10000,0,0,FightType,1003,,,,,,,,1,0,,0,0,,,,,,
990217,,1,112,10000,0,0,FightType,1001,FightSide,2,,,,,,1,,,,,,,,,,
990218,,1,112,10000,0,0,FightSide,1,,,,,,,,1,,,,,,,,,,
990219,,1,112,10000,0,0,FightSide,2,,,,,,,,1,,,,,,,,,,
990220,Increase Odinium gathering speed,1,143,10000,0,0,Resource,20,,,,,,,,0,0,,0,990220,,,,,,
21012862,All units ATK bonus,1,112,10000,0,0,,,,,,,,,,1,1,,0,930100,,,,,,
21012863,All units HP bonus,1,111,10000,0,0,,,,,,,,,,1,1,,0,930000,,,,,,
990221,Decreased DMG Taken (on the offensive),1,166,10000,0,0,FightSide,1,,,,,,,,1,0,,0,980201,,,,,,
990152,buff_990152,1,702,10000,0,1,,,,,,,,,,1,,,,,,,,,,10|100,100,100,100,40,40,40,40,40,30,100
990153,buff_990153,1,703,1,0,0,SkillId,10216,,,,,,,,1,,,,,,,,,,
9901532,buff_9901532,1,191,10000,0,0,SkillId,10216,ArmyType,201,,,,,,1,0,,0,0,,,,9,,
990154,buff_990154,1,173,10000,0,0,IntegerType,10216,,,,,,,,1,0,,0,0,,,,,,
990155,buff_990155,1,112,10000,0,0,,,,,,,,,,1,0,,0,930100,,,,,,
990156,Reduced DMG Taken,1,166,10000,0,0,,,,,,,,,,1,0,,0,980204,,,,,,
990157,Reduced DMG Taken,1,704,1,0,0,SkillId,10216,,,,,,,,1,0,,0,,,,,,,
990158,Land Army battle shield,1,178,10000,0,0,,,,,,,,,,1,0,,0,0,,,,8,,
990159,Gathering Speed-up,1,143,10000,0,0,,,,,,,,,rankBuff_02,0,0,,0,960002,,,,,,
2990221,Decreased DMG Taken (on the offensive),1,166,10000,0,0,FightSide,1,,,,,,,,1,0,,0,980201,,,1,,,
990162,March Size increase,1,153,1,0,0,,,,,,,,,,1,1,,0,960012,,,,,,
1301001,buff_1301001,11,720,1,0,0,,,,,,,,,,0,1,,0,720,,,,,,
1301002,buff_1301002,11,720,1,0,0,,,,,,,,,,0,1,,0,720,,,,,,
1301003,buff_1301003,11,720,1,0,0,,,,,,,,,,0,1,,0,720,,,,,,
1302001,buff_1302001,11,310,1,0,0,,,,,,,,,,0,1,,0,0,,,,,,
990000,HP Bonus for all units when defending,1,111,10000,0,0,FightSide,2,,,,,,,,1,0,,0,930000,,,,,,
990165,buff_990165,1,173,10000,0,0,IntegerType,10123,,,,,,,,1,0,,0,0,,,,,,
990166,buff_990166,1,178,10000,0,0,FightPositionGroup,101,,,,,,,,1,0,,0,0,,,,8,,
990167,buff_990167,1,721,10000,0,1,FightPositionGroup,104,,,,,,,,1,0,,0,0,,,,,23,5|100,100,100,60,55,100
990168,buff_990168,1,723,10000,0,1,SkillId,10316,ArmyType,301,,,,,,1,0,,0,0,,,,3,,
990169,buff_990169,1,173,10000,0,0,IntegerType,10316,,,,,,,,1,0,,0,0,,,,,,
990170,buff_990170,1,111,10000,0,0,,,,,,,,,,1,0,,0,930000,,,,,,
990171,buff_990171,1,165,10000,0,0,,,,,,,,,,1,0,,0,1001001,,,,,,
990172,buff_990172,1,722,1,0,0,SkillId,10316,,,,,,,,1,0,,0,,,,,,,
1201006,Shield cannot be turned on during the War fever,11,310,1,0,0,,,,,,,,,,0,1,,0,0,,,,,,
900301,Wonder Stone drop increases for killing Dark Forces,1,705,10000,0,0,Resource,26,,,,,,,,0,0,,0,,,,,,,
900302,Eternal Land Tech research cost reduce,1,706,10000,0,0,,,,,,,,,,0,0,,0,,,,,,,
900303,Individual points increases by killing Dark Forces,1,707,10000,0,0,,,,,,,,,,0,0,,0,,,,,,,
900304,Individual points increases by gathering resources,1,708,10000,0,0,,,,,,,,,,0,0,,0,,,,,,,
900305,ATK increase for battles in Alliance buildings,1,112,10000,0,0,MarchType,40,,,,,,,,1,0,,0,,,,,,,
900306,All units ATK increase,1,112,10000,0,0,MarchType,41,,,,,,,,1,0,,0,,,,,,,
900307,DMG taken from Dark Forces reduced,1,166,10000,0,0,MonsterOrPlayer,1,,,,,,,,1,0,,0,,,,,,,
990173,buff_990173,1,724,1,0,0,,,,,,,,,,0,0,,0,0,,,,,,
990174,buff_990174,1,725,10000,0,0,,,,,,,,,,0,0,,0,0,,,,,,
990175,buff_990175,1,726,10000,0,0,,,,,,,,,,0,0,,0,0,,,,,,
990163,SVS unit ATK buff,1,112,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
990164,SVS unit HP buff,1,111,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
941212,buff_941212,1,147,10000,0,1,ArmyType,101,,,,,,,,1,0,,0,0,,,,,,
941213,buff_941213,1,729,10000,0,1,ArmyType,201,,,,,,,,1,0,,0,0,,,,,,
941214,buff_941214,1,730,10000,0,1,,,,,,,,,,1,0,,0,0,,,,,,
941215,buff_941215,1,114,10000,0,1,,,,,,,,,,1,0,,0,0,,,,,,
941216,buff_941216,1,729,10000,0,1,HasElement,0,,,,,,,,1,0,,0,0,,,,,,
941217,buff_941217,1,727,10000,0,1,,,,,,,,,,1,0,,0,0,,,,,,
941218,buff_941218,1,728,10000,0,1,,,,,,,,,,1,0,,0,0,,,,,,
941219,buff_941219,1,731,10000,0,1,ArmyType,101,,,,,,,,1,0,,0,0,,,,,,
941220,buff_941220,1,731,10000,0,1,ArmyType,201,,,,,,,,1,0,,0,0,,,,,,
941221,buff_941221,1,731,10000,0,1,ArmyType,301,,,,,,,,1,0,,0,0,,,,,,
990176,SVS Unit DMG Increase,1,165,10000,0,0,,,,,,,,,,1,0,,0,990176,,,,,,
990177,Nimitz Skill Effect,1,183,10000,0,0,ArmyType,201,,,,,,,,0,0,,0,0,,,,,,
990178,buff_990178,1,721,10000,0,1,,,,,,,,,,1,0,,0,0,,,,,23,1|100
990179,buff_990179,1,732,10000,0,1,SkillId,10217,TargetHasDeBuffType,191,,,,,,0,0,,0,0,,,,,,
990180,Navy DMG Increase,1,173,10000,0,0,IntegerType,10217,,,,,,,,1,0,,0,0,,,,,,
990181,buff_990181,1,111,10000,0,0,,,,,,,,,,1,0,,0,930000,,,,,,
990182,All heroes War increase,9,217,1,0,0,HeroProperty,1,,,,,,,,1,0,,0,1130010,,,,,,
990183,Naval units DMG taken decrease when defending,1,166,10000,0,0,FightSide,2,ArmyType,201,,,,,,1,0,,0,990183,,,,,,
970009,Gold Harvester Quick Collect times,1,734,1,0,0,,,,,,,,,,0,0,,0,0,,,,,,
990184,buff_980184,1,733,10000,0,0,Round,=1,,,,,,,,0,0,,0,0,,,,10,,
990185,buff_980185,1,721,10000,0,1,Round,>=2,,,,,,,,1,0,,0,0,,,,11,45,1|100
990186,buff_980186,1,179,10000,0,1,SkillId,10124,ArmyType,101,MonsterOrPlayer,2,,,,1,0,,0,0,,,,3,,
9901861,buff_9901861,1,173,10000,0,0,IntegerType,10124,,,,,,,,1,0,,0,0,,,,,,
990187,buff_980187,1,175,10000,0,1,,,,,,,,,,1,0,,0,0,,,,,,
990188,buff_980188,1,113,10000,0,0,SkillId,10125,MonsterOrPlayer,1,,,,,,0,0,,0,0,,,,,,
990189,buff_980189,1,175,10000,0,1,,,,,,,,,,1,0,,0,0,,,,,,
990190,buff_980190,1,113,10000,0,0,SkillId,10128,,,,,,,,0,0,,0,0,,,,,,
9901901,buff_9901901,1,173,10000,0,0,IntegerType,10128,,,,,,,,1,0,,0,0,,,,,,
990191,All units ATK bonus,1,112,10000,0,0,,,,,,,,,,1,1,,0,930100,,,,,,
990192,All units ATK bonus,1,112,10000,0,0,,,,,,,,,,1,1,,0,930100,,,,,,
9901862,buff_9901862,1,111,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,930001,,,,,,
99018621,buff_99018621,1,111,10000,0,0,,,,,,,,,,1,0,,0,930000,,,,,,
9901863,All heroes DEF increase,9,217,1,0,0,HeroProperty,2,,,,,,,,1,0,,0,1130011,,,,,,
9901864,Army DMG Increase,1,165,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,980101,,,,,,
990195,buff_980189,1,175,10000,0,1,,,,,,,,,,1,0,,0,0,,,,,,
990196,buff_980190,1,191,10000,0,0,SkillId,10126,,,,,,,,0,0,,0,0,,,,9,,
2003025,Air Force Crit. DMG,1,167,10000,0,0,ArmyType,301,,,,,,,,1,0,,0,980303,,,1,,,
940604,,1,735,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
990197,All units ATK bonus,1,112,10000,0,0,,,,,,,,,,1,1,,0,930100,,,,,,
990198,All units HP bonus,1,111,10000,0,0,,,,,,,,,,1,1,,0,930000,,,,,,
990199,buff_990199,1,183,10000,0,0,FightPositionGroup,104,,,,,,,,0,1,,0,0,,,,,,
990200,buff_990200,1,178,10000,0,0,ArmyType,301,,,,,,,,1,0,,0,0,,,,,,
990301,buff_990301,1,173,10000,0,0,IntegerType,10317,,,,,,,,1,0,,0,0,,,,,,
990302,buff_990302,1,112,10000,0,0,,,,,,,,,,1,0,,0,930100,,,,,,
990304,Reduced DMG Taken,1,166,10000,0,0,,,,,,,,,,1,0,,0,980204,,,,,,
990305,buff_990305,1,165,10000,0,0,,,,,,,,,,1,0,,0,1001001,,,,,,
990401,buff_990401,1,183,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,0,,,,,,
990402,buff_990402,1,738,10000,0,0,FightPositionGroup,105,,,,,,,,1,0,,0,0,,,,,29,
990403,buff_990403,1,173,10000,0,0,IntegerType,10129,,,,,,,,1,0,,0,0,,,,,,
990404,buff_990404,1,111,10000,0,0,,,,,,,,,,1,0,,0,930001,,,,,,
990405,buff_990405,1,165,10000,0,0,,,,,,,,,,1,0,,0,1001001,,,,,,
990406,buff_990406,1,112,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,930101,,,,,,
3000001,buff_3000001,1,735,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000002,buff_3000002,1,147,10000,0,0,,,,,,,,,,1,0,,0,0,,,,1001,,
3000003,Army DMG Increase,1,165,10000,0,0,,,,,,,,,,1,0,,0,980101,,,,1002,,
3000004,buff_990401,1,183,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000005,buff_990401,1,183,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,0,,,,,,
3000006,104978,1,1002,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000007,buff_990401,1,183,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000008,buff_990401,1,183,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,0,,,,,,
3000009,buff_990106,1,407,1,0,0,,,,,,,,,,0,0,,0,0,,,,,,
3000010,buff_990401,1,183,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000011,,1,1002,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000012,,1,145,10000,0,1,,,,,,,,,,1,0,,0,0,,,,4,,
3000013,buff_990200,1,178,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000014,buff_990200,1,178,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000015,buff_990401,1,183,10000,0,0,,,,,,,,,,1,0,,0,0,,,,1002,,
3000016,buff_990401,1,183,10000,0,0,ArmyType,201,,,,,,,,1,0,,0,0,,,,,,
3000017,104978,1,1002,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000018,buff_990401,1,183,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000019,buff_990200,1,178,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000020,buff_990200,1,178,10000,0,0,ArmyType,101,,,,,,,,1,0,,0,0,,,,,,
3000021,Reduced DMG Taken,1,166,10000,0,0,ArmyType,201,,,,,,,,1,0,,0,980204,,,,,,
3000022,buff_990401,1,183,10000,0,0,ArmyType,201,,,,,,,,1,0,,0,0,,,,,,
3000023,buff_990200,1,178,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000024,Reduced DMG Taken,1,166,10000,0,0,ArmyType,301,,,,,,,,1,0,,0,980204,,,,,,
3000025,,1,1002,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000026,buff_990401,1,183,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000027,buff_990401,1,183,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000028,buff_990401,1,183,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000029,buff_990200,1,178,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3900000,buff_990200,1,178,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3900001,buff_990401,1,183,10000,0,0,,,,,,,,,,1,0,,0,0,,,,,,
3000030,Army ATK,1,401,1,0,0,,,,,,,,,,1,0,,1,0,,,,,,
3000031,ATK Bonus against Dark Forces,1,160,10000,0,2,MonsterOrPlayer,1,,,,,,,,1,0,,0,970003,,,,,,
6100010,buff_6100010,1,229,10000,0,0,,,,,,,,,,0,0,,0,610,,,,,,
6100011,buff_6100010,1,230,1,0,0,,,,,,,,,,0,0,,0,610,,,,,,
990407,buff_990407,1,740,10000,0,1,,,,,,,,,,1,,,,,,,,,,7|100,100,100,100,100,100,100,0,100
990408,buff_990408,1,183,10000,0,0,FightPositionGroup,105,,,,,,,,0,1,,0,0,,,,,,
990409,buff_990409,1,173,10000,0,0,IntegerType,10131,,,,,,,,1,0,,0,0,,,,,,
990410,buff_990410,1,703,1,0,0,SkillId,10131,,,,,,,,1,,,,,,,,,,
990411,buff_990411,1,112,10000,0,0,,,,,,,,,,1,0,,0,930100,,,,,,
990412,buff_990412,1,741,1,0,0,,,,,,,,,,1,0,,0,0,,,,,,
990413,buff_990413,1,165,10000,0,0,,,,,,,,,,1,0,,0,1001001,,,,,,
990414,buff_990414,1,744,1,0,0,,,,,,,,,,0,,,,,,,,,,
990415,buff_990415,1,733,10000,0,0,Round,=1,ArmyType,201,,,,,,0,0,,0,0,,,,10,,
990416,buff_990416,1,742,10000,0,1,,,,,,,,,,1,,,,,,,,,,7|100,100,100,100,100,100,100,0,100
990418,buff_990418,1,191,10000,0,0,SkillId,10218,ArmyType,201,,,,,,1,0,,0,0,,,,9,,
990419,buff_990409,1,173,10000,0,0,IntegerType,10218,,,,,,,,1,0,,0,0,,,,,,
990420,buff_990170,1,111,10000,0,0,ArmyType,201,,,,,,,,1,0,,0,930002,,,,,,
990421,buff_990171,1,165,10000,0,0,,,,,,,,,,1,0,,0,1001001,,,,,,
990422,buff_990155,1,165,10000,0,0,ArmyType,201,,,,,,,,1,0,,0,980102,,,,,,
990423,,1,743,1,0,0,,,,,,,,,,0,,,,,,,,,,
